index,proteinID,ligandID,mean,median,max,min,var
242,7RDY-no-extra,Mrv1909-05201914382D-1704021549299,-4.495454545454546,-4.5,-4.2,-4.7,0.0432346723044398
243,7RDY-no-extra,Mrv0541-02231215572D,-4.5,-4.5,-3.8,-5.2,0.5013953488372095
244,7RDY-no-extra,Mrv0541-05041410042D,-4.5,-4.5,-4.3,-4.7,0.0409302325581396
245,7RDY-zinc,Mrv0541-02231215572D-1704021537675,-4.5,-4.5,-4.4,-4.6,0.0102325581395348
246,7RDY-no-extra,Mrv0541-02231214462D,-4.502272727272727,-4.5,-4.0,-5.1,0.2583668076109935
247,7RDY-zinc,Mrv1909-03232018202D,-4.506818181818182,-4.55,-3.6,-4.9,0.1862315010570827
248,7RDY-zinc,Mrv0541-02231216072D-1704021537953,-4.511363636363637,-4.55,-3.7,-5.1,0.355914376321353
249,7RDY-no-extra,Mrv0541-02231217162D-1704021540089,-4.525,-4.55,-4.4,-4.6,0.0070348837209301
250,7RDY-no-extra,Mrv0541-02231215392D-1704021537804,-4.527272727272727,-4.5,-4.1,-5.0,0.1880761099365757
251,7RDY-zinc,Mrv0541-02271200282D,-4.529545454545454,-4.5,-4.1,-5.0,0.190036997885835
252,7RDY-zinc,Mrv1909-11261904462D,-4.529545454545455,-4.5,-3.7,-5.4,0.7053858350951381
253,7RDY-zinc,Mrv1572004191602112D,-4.531818181818182,-4.65,-4.1,-4.9,0.103615221987316
254,7RDY-zinc,Mrv0541-05041403032D,-4.534090909090909,-4.5,-4.1,-5.0,0.1939270613107826
255,7RDY-no-extra,Mrv1652306231722392D-1704021547843,-4.538636363636363,-4.449999999999999,-4.3,-4.8,0.0601004228329809
256,7RDY-no-extra,Mrv0541-02241205512D-1704021544657,-4.55,-4.55,-4.5,-4.6,0.0025581395348836
257,7RDY-no-extra,Mrv0541-02231217012D-1704021539583,-4.55,-4.55,-4.5,-4.6,0.0025581395348836
258,7RDY-zinc,Mrv0541-02231217142D,-4.550000000000001,-4.6,-4.4,-4.7,0.0197674418604651
259,7RDY-no-extra,D1T,-4.581818181818182,-4.5,-4.2,-5.1,0.0689640591966172
260,7RDY-zinc,Mrv0541-02231216492D-1704021539174,-4.586363636363637,-4.6,-4.4,-4.8,0.0156236786469344
261,7RDY-zinc,Mrv0541-05031422362D,-4.588636363636364,-4.6,-4.1,-5.0,0.1740539112050739
262,7RDY-no-extra,Mrv0541-09181201332D,-4.590909090909091,-4.55,-4.5,-4.7,0.0092177589852009
263,7RDY-no-extra,Mrv0541-02231216272D-1704021538527,-4.590909090909091,-4.5,-4.5,-4.7,0.0101479915433405
264,7RDY-no-extra,Mrv0541-02231216112D-1704021538061,-4.593181818181818,-4.55,-4.5,-4.7,0.0094873150105708
265,7RDY-no-extra,Mrv0541-02231216302D-1704021538623,-4.6,-4.6,-4.6,-4.6,0.0
266,7RDY-no-extra,Mrv0541-02231217012D-1704021539586,-4.6000000000000005,-4.6,-4.5,-4.7,0.0102325581395348
267,7RDY-zinc,Mrv0541-02231219472D-1704021544974,-4.6000000000000005,-4.6,-4.3,-4.9,0.0920930232558139
268,7RDY-no-extra,Mrv0541-02231217362D-1704021540616,-4.604545454545455,-4.65,-3.9,-5.2,0.2771881606765327
269,7RDY-zinc,B33,-4.6068181818181815,-4.65,-4.0,-5.2,0.255998942917547
270,7RDY-no-extra,Mrv1718003231814082D,-4.6068181818181815,-4.65,-3.9,-5.3,0.313673361522198
271,7RDY-zinc,Mrv1652306231722442D-1704021548181,-4.6090909090909085,-4.6,-4.1,-5.2,0.265961945031713
272,7RDY-zinc,PG6,-4.638636363636364,-4.699999999999999,-4.0,-5.3,0.3019608879492599
273,7RDY-zinc,Mrv1909-02282022362D,-4.6431818181818185,-4.65,-4.3,-4.9,0.0680919661733619
274,7RDY-no-extra,Mrv0541-02231215582D-1704021537719,-4.65,-4.65,-4.6,-4.7,0.0025581395348837
275,7RDY-zinc,Mrv1652309201719022D,-4.65,-4.65,-4.3,-5.0,0.1253488372093023
276,7RDY-no-extra,581-1704021538906,-4.652272727272727,-4.7,-4.3,-5.0,0.1239482029598313
277,7RDY-zinc,Mrv0541-02231217482D-1704021540994,-4.659090909090909,-4.699999999999999,-4.2,-5.1,0.1996828752642705
278,7RDY-no-extra,Mrv1909-11281920402D,-4.668181818181818,-4.65,-4.4,-5.0,0.0747780126849894
279,7RDY-zinc,Mrv0541-02231214272D,-4.675,-4.7,-4.3,-5.0,0.1093604651162789
280,7RDY-zinc,Mrv0541-02231216162D-1704021538198,-4.6840909090909095,-4.7,-4.4,-4.9,0.0488107822410145
281,7RDY-zinc,Mrv0541-02231217162D,-4.6863636363636365,-4.699999999999999,-4.0,-5.3,0.3863213530655395
282,7RDY-zinc,Mrv0541-02231216232D-1704021538410,-4.688636363636364,-4.65,-4.4,-5.0,0.0861469344608878
283,7RDY-no-extra,Mrv0541-02231219032D,-4.690909090909091,-4.65,-4.4,-5.0,0.0873572938689217
284,7RDY-zinc,Mrv0541-02231217312D-1704021540464,-4.693181818181818,-4.65,-4.4,-5.0,0.0885570824524311
285,7RDY-no-extra,Mrv1572004191603122D,-4.7,-4.7,-3.9,-5.5,0.6548837209302328
286,7RDY-no-extra,Mrv0541-02231216452D,-4.7,-4.7,-4.4,-5.0,0.0920930232558139
287,7RDY-zinc,Mrv0541-02231217512D-1704021541081,-4.7,-4.7,-4.7,-4.7,0.0
288,7RDY-zinc,Mrv1902-01271918042D,-4.7,-4.7,-3.9,-5.5,0.6548837209302327
289,7RDY-no-extra,Mrv1718007061812182D,-4.7,-4.7,-4.4,-5.0,0.0920930232558139
290,7RDY-zinc,Mrv0541-02231217012D-1704021539581,-4.702272727272727,-4.8,-4.0,-5.0,0.1006923890063422
291,7RDY-zinc,Mrv1909-02232022472D,-4.704545454545454,-4.7,-4.4,-5.1,0.0953276955602532
292,7RDY-no-extra,6JZ,-4.711363636363637,-4.75,-4.0,-5.2,0.2480073995771673
293,7RDY-zinc,Mrv0541-02231216492D-1704021539167,-4.715909090909091,-4.75,-4.5,-4.9,0.0292758985200845
294,7RDY-no-extra,Mrv0541-02231215532D-1704021537589,-4.736363636363636,-4.7,-4.4,-5.1,0.1167864693446089
295,7RDY-no-extra,Mrv0541-02231216262D-1704021538507,-4.736363636363636,-4.7,-4.4,-5.0,0.0698097251585622
296,7RDY-zinc,Mrv1718004301813082D,-4.75,-4.75,-4.6,-4.9,0.0230232558139535
297,7RDY-zinc,Mrv0541-02231217412D-1704021540754,-4.75,-4.75,-4.7,-4.8,0.0025581395348837
298,7RDY-no-extra,Mrv1909-02252022382D,-4.75,-4.75,-4.4,-5.1,0.1253488372093021
299,7RDY-zinc,Mrv0541-02231217172D-1704021540117,-4.75,-4.75,-4.1,-5.4,0.4323255813953497
300,7RDY-no-extra,Betaine-mol,-4.75,-4.75,-4.7,-4.8,0.0025581395348837
301,7RDY-no-extra,Mrv0541-02231217112D-1704021539899,-4.75,-4.75,-4.5,-5.0,0.0639534883720929
302,7RDY-zinc,1213,-4.752272727272727,-4.8,-4.7,-4.8,0.0025528541226215
303,7RDY-zinc,Mrv1909-08212017152D,-4.759090909090909,-4.7,-4.6,-4.9,0.0075898520084566
304,7RDY-no-extra,Mrv1652306131722042D-1704021545484,-4.7704545454545455,-4.7,-4.7,-5.1,0.0105021141649048
305,7RDY-zinc,16P,-4.7704545454545455,-4.9,-3.9,-5.5,0.435153276955603
306,7RDY-zinc,1057,-4.779545454545454,-4.8,-4.6,-4.9,0.0114323467230443
307,7RDY-no-extra,Mrv0541-02231216082D-1704021537975,-4.781818181818182,-4.75,-4.4,-5.2,0.1503594080338269
308,7RDY-zinc,Mrv1572003261615592D,-4.784090909090909,-4.75,-4.4,-5.2,0.1520665961945031
309,7RDY-zinc,Mrv0541-09241312162D,-4.786363636363637,-4.75,-4.4,-5.2,0.1537632135306553
310,7RDY-zinc,Mrv1909-12161914512D,-4.790909090909091,-4.85,-4.1,-5.3,0.253403805496829
311,7RDY-zinc,Mrv0541-02241205512D,-4.797727272727273,-4.75,-4.3,-5.3,0.2537156448202962
312,7RDY-zinc,Mrv0541-02231217212D-1704021540214,-4.8,-4.8,-4.6,-5.0,0.0409302325581396
313,7RDY-no-extra,Mrv1718010011815042D,-4.8,-4.8,-4.6,-5.0,0.0409302325581396
314,7RDY-no-extra,Mrv0541-02231215382D-1704021537209,-4.804545454545455,-4.8,-4.8,-4.9,0.0004439746300211
315,7RDY-no-extra,Mrv0541-02231215552D-1704021537628,-4.815909090909091,-4.800000000000001,-4.0,-5.5,0.3711363636363639
316,7RDY-zinc,PE7,-4.825,-4.8,-4.2,-5.5,0.3740116279069772
317,7RDY-no-extra,TBA,-4.829545454545454,-4.6,-4.5,-5.4,0.1570137420718819
318,7RDY-no-extra,Mrv1909-12271913392D,-4.831818181818182,-4.85,-4.3,-5.3,0.2254756871035939
319,7RDY-no-extra,Mrv0541-05041409102D,-4.834090909090909,-4.8,-4.7,-4.9,0.0027642706131078
320,7RDY-zinc,Mrv0541-02231215562D-1704021537664,-4.843181818181818,-4.8,-4.7,-4.9,0.0029756871035941
321,7RDY-zinc,Mrv1909-02142001522D,-4.8500000000000005,-4.85,-4.8,-4.9,0.0025581395348837
322,7RDY-zinc,Mrv0541-02231215582D-1704021537702,-4.8500000000000005,-4.85,-4.3,-5.4,0.3095348837209303
323,7RDY-zinc,Mrv0541-02231216162D-1704021538197,-4.8500000000000005,-4.85,-4.7,-5.0,0.0230232558139534
324,7RDY-no-extra,Mrv1909-09252021402D,-4.8500000000000005,-4.85,-4.8,-4.9,0.0025581395348837
325,7RDY-no-extra,Mrv0541-02231216022D-1704021537829,-4.861363636363636,-4.9,-4.5,-5.1,0.043821353065539
326,7RDY-no-extra,AE4,-4.868181818181818,-5.0,-3.9,-5.6,0.4371035940803385
327,7RDY-zinc,Mrv1652310201623002D-1704021546185,-4.877272727272727,-4.9,-4.7,-5.0,0.0166807610993658
328,7RDY-no-extra,Mrv1909-09142222082D,-4.890909090909091,-4.85,-4.8,-5.0,0.0092177589852007
329,7RDY-zinc,Mrv1652306131722012D,-4.890909090909092,-4.9,-4.2,-5.5,0.2822410147991548
330,7RDY-zinc,127,-4.8954545454545455,-4.9,-4.2,-5.5,0.3743974630021144
331,7RDY-no-extra,Mrv0541-02231219092D,-4.8954545454545455,-4.85,-4.7,-5.1,0.0395137420718814
332,7RDY-no-extra,Mrv1909-12022015172D,-4.8954545454545455,-4.949999999999999,-4.6,-5.2,0.0855602536997887
333,7RDY-no-extra,Mrv1572004191603312D,-4.9,-4.9,-4.2,-5.6,0.5013953488372094
334,7RDY-zinc,Mrv1909-11182221322D,-4.9,-4.9,-4.7,-5.1,0.0409302325581394
335,7RDY-no-extra,Mrv1909-12201918562D,-4.906818181818182,-4.9,-4.5,-5.4,0.1699524312896405
336,7RDY-zinc,Mrv0541-02231215512D-1704021537542,-4.915909090909091,-4.95,-4.4,-5.4,0.2409038054968284
337,7RDY-no-extra,Mrv1909-12231917072D,-4.915909090909091,-4.9,-4.9,-5.0,0.0013689217758984
338,7RDY-no-extra,Mrv0541-05281415212D,-4.929545454545455,-4.95,-4.6,-5.3,0.1095718816067654
339,7RDY-zinc,Mrv0541-05041409022D-1704021541153,-4.9363636363636365,-5.05,-3.8,-5.2,0.1428329809725156
340,7RDY-no-extra,Mrv1909-05201914532D-1704021549422,-4.9375,-11.3,9.5,-11.3,94.5105
341,7RDY-no-extra,Mrv1652306131722042D-1704021545475,-4.943181818181818,-5.05,-4.7,-5.1,0.0271617336152221
342,7RDY-no-extra,1028,-4.945454545454546,-4.95,-4.4,-5.5,0.2164904862579282
343,7RDY-no-extra,Mrv1909-02272004092D,-4.95,-4.95,-4.7,-5.2,0.0639534883720929
344,7RDY-zinc,Mrv0541-02231216392D-1704021538890,-4.95,-4.95,-4.5,-5.4,0.2072093023255815
345,7RDY-no-extra,Mrv0541-02231216262D-1704021538500,-4.95,-4.95,-4.5,-5.4,0.2072093023255815
346,7RDY-zinc,4DI,-4.95,-4.95,-4.2,-5.7,0.5755813953488375
347,7RDY-zinc,Mrv0541-02231218242D,-4.954545454545454,-4.949999999999999,-4.6,-5.4,0.1290486257928117
348,7RDY-zinc,Mrv0541-02231216432D-1704021539004,-4.954545454545454,-4.7,-4.4,-5.6,0.1871881606765328
349,7RDY-no-extra,Mrv0541-02231217432D-1704021540801,-4.954545454545454,-4.95,-4.9,-5.1,0.0034672304439746
350,7RDY-zinc,Mrv0541-02231216352D-1704021538743,-4.968181818181818,-5.0,-4.4,-5.5,0.2905919661733611
351,7RDY-zinc,Mrv1652310211604032D-1704021547459,-4.9818181818181815,-5.050000000000001,-4.3,-5.5,0.2187315010570821
352,7RDY-zinc,Mrv0541-02231217362D-1704021540617,-4.988636363636363,-5.0,-4.2,-5.1,0.0182399577167018
353,7RDY-no-extra,Mrv0541-02231217502D-1704021541060,-4.990909090909091,-4.95,-4.6,-5.4,0.1120084566596193
354,7RDY-no-extra,Mrv1572004221603102D,-4.995454545454546,-5.0,-4.4,-5.5,0.2609090909090913
355,7RDY-no-extra,HHO,-4.997727272727273,-5.050000000000001,-4.4,-5.5,0.2002272727272724
356,7RDY-no-extra,Mrv0541-02231216562D,-4.997727272727273,-5.0,-4.9,-5.0,0.0002272727272727
357,7RDY-no-extra,Mrv0541-02231217162D-1704021540090,-5.0,-5.0,-4.8,-5.2,0.0409302325581396
358,7RDY-no-extra,Mrv0541-05041407262D-1704021546913,-5.0,-5.0,-4.8,-5.2,0.0409302325581396
359,7RDY-no-extra,Mrv0541-02231215412D-1704021537282,-5.0,-5.0,-4.8,-5.2,0.0409302325581396
360,7RDY-zinc,Mrv1572004191602022D,-5.0,-5.0,-5.0,-5.0,0.0
361,7RDY-no-extra,Mrv0541-02231217382D-1704021540677,-5.0,-5.0,-4.8,-5.2,0.0409302325581396
362,7RDY-no-extra,Mrv1652306231722402D-1704021547878,-5.004545454545454,-4.95,-4.6,-5.4,0.0990486257928119
363,7RDY-no-extra,Mrv0541-02231216032D,-5.004545454545454,-5.050000000000001,-4.6,-5.4,0.1604439746300215
364,7RDY-zinc,Mrv0541-02231216322D-1704021538676,-5.011363636363637,-5.0,-4.8,-5.3,0.0466120507399577
365,7RDY-no-extra,Mrv0541-02231219532D,-5.013636363636364,-5.050000000000001,-4.6,-5.4,0.1537632135306559
366,7RDY-no-extra,Mrv0541-02231216112D-1704021538046,-5.015909090909092,-5.050000000000001,-4.8,-5.2,0.0357875264270612
367,7RDY-zinc,Mrv1909-02072023162D,-5.015909090909092,-5.0,-4.6,-5.4,0.1455549682875264
368,7RDY-zinc,Mrv1718009251811022D,-5.0227272727272725,-5.0,-4.7,-5.4,0.0245877378435517
369,7RDY-no-extra,Mrv0541-02231218582D-1704021546827,-5.0227272727272725,-5.0,-4.4,-5.6,0.3013319238900641
370,7RDY-no-extra,Mrv1909-02132017482D,-5.029545454545454,-5.05,-4.9,-5.1,0.0063160676532768
371,7RDY-zinc,Mrv1718006271816002D,-5.029545454545455,-4.8,-4.2,-5.8,0.2802695560253699
372,7RDY-zinc,Mrv1909-12152018132D-1704021550140,-5.034090909090909,-5.0,-4.9,-5.2,0.0195084566596194
373,7RDY-no-extra,Mrv0541-05041406462D-1704021537781,-5.036363636363637,-5.0,-4.9,-5.2,0.0200422832980972
374,7RDY-no-extra,1563,-5.043181818181818,-5.050000000000001,-4.8,-5.2,0.0257663847780125
375,7RDY-zinc,Mrv1909-07252219072D,-5.047727272727273,-5.0,-5.0,-5.1,0.0025528541226215
376,7RDY-zinc,Structure--1-1704021539847,-5.05,-5.05,-4.6,-5.5,0.2072093023255815
377,7RDY-no-extra,Mrv1909-11291917082D,-5.05,-5.05,-4.5,-5.6,0.3095348837209298
378,7RDY-no-extra,Mrv0541-02231217172D-1704021540102,-5.05,-5.05,-4.5,-5.6,0.3095348837209298
379,7RDY-zinc,Mrv0541-02231216512D-1704021539257,-5.05,-5.05,-4.5,-5.6,0.3095348837209298
380,7RDY-no-extra,Mrv0541-02241212372D,-5.050000000000001,-5.050000000000001,-4.7,-5.4,0.1253488372093025
381,7RDY-zinc,Mrv0541-05041413162D,-5.050000000000001,-5.050000000000001,-4.9,-5.2,0.0230232558139533
382,7RDY-no-extra,Mrv1909-05011916272D,-5.063636363636364,-5.1,-4.3,-5.8,0.5051585623678648
383,7RDY-no-extra,Mrv1909-02282018352D,-5.084090909090909,-5.0,-4.8,-5.4,0.046485200845666
384,7RDY-zinc,Mrv0541-02231217492D-1704021541009,-5.084090909090909,-5.15,-4.0,-5.5,0.2139270613107822
385,7RDY-zinc,Mrv1909-02282022522D,-5.08409090909091,-5.050000000000001,-4.7,-5.5,0.1520665961945032
386,7RDY-zinc,Mrv1909-02212016402D,-5.086363636363636,-4.8,-4.1,-5.5,0.1667864693446087
387,7RDY-zinc,Mrv0541-02231216502D,-5.090909090909091,-5.050000000000001,-4.7,-5.5,0.1571247357293861
388,7RDY-no-extra,PR3,-5.093181818181819,-5.2,-4.0,-5.4,0.1466966173361523
389,7RDY-zinc,Mrv0541-02231217092D-1704021539841,-5.095454545454546,-5.1,-4.7,-5.4,0.0953276955602536
390,7RDY-no-extra,Mrv0541-02231216012D-1704021537791,-5.1,-5.1,-4.6,-5.6,0.2558139534883721
391,7RDY-zinc,Mrv0541-02231216022D-1704021537822,-5.1,-5.1,-4.6,-5.6,0.2558139534883725
392,7RDY-zinc,Mrv0541-02231216042D-1704021537870,-5.1,-5.1,-4.1,-6.1,1.0232558139534884
393,7RDY-no-extra,Mrv0541-05041400422D,-5.1000000000000005,-5.1,-4.5,-5.7,0.3683720930232563
394,7RDY-zinc,Mrv0541-02231216472D,-5.1000000000000005,-5.1,-5.0,-5.2,0.0102325581395349
395,7RDY-zinc,Mrv0541-02231216482D-1704021539156,-5.1000000000000005,-5.1,-5.0,-5.2,0.0102325581395349
396,7RDY-zinc,Mrv0541-05041402042D,-5.1000000000000005,-5.1,-4.4,-5.8,0.5013953488372092
397,7RDY-zinc,Mrv0541-02231215442D-1704021537363,-5.1000000000000005,-5.1,-5.0,-5.2,0.0102325581395349
398,7RDY-no-extra,Mrv0541-02231217412D-1704021540753,-5.1000000000000005,-5.1,-5.0,-5.2,0.0102325581395349
399,7RDY-no-extra,Mrv1533004261507222D,-5.104545454545455,-5.05,-4.8,-5.5,0.0957928118393237
400,7RDY-zinc,Mrv1909-12221902522D,-5.1068181818181815,-5.1,-5.1,-5.2,0.0006501057082452
401,7RDY-no-extra,Mrv0541-05041401082D,-5.109090909090909,-5.050000000000001,-4.9,-5.4,0.0482875264270614
402,7RDY-zinc,Mrv1909-04172015362D,-5.109090909090909,-5.15,-4.5,-5.7,0.3580549682875271
403,7RDY-zinc,Mrv0541-07191209292D,-5.118181818181818,-5.15,-4.1,-5.6,0.2526849894291758
404,7RDY-no-extra,Mrv1909-02092020332D,-5.118181818181818,-5.1,-4.9,-5.5,0.0233826638477801
405,7RDY-zinc,Mrv1909-08271917582D,-5.120454545454545,-5.1,-4.9,-5.2,0.0044556025369978
406,7RDY-no-extra,Mrv0541-02231216332D,-5.120454545454546,-5.1,-4.8,-5.5,0.1063160676532771
407,7RDY-zinc,Mrv1909-02212019262D,-5.122727272727273,-5.3,-4.5,-5.6,0.1343551797040165
408,7RDY-no-extra,Mrv0541-02231215492D-1704021537496,-5.131818181818182,-5.1,-4.6,-5.7,0.2905919661733618
409,7RDY-zinc,Mrv0541-05041411002D,-5.136363636363637,-5.199999999999999,-4.2,-5.6,0.2288794926004223
410,7RDY-zinc,Mrv0541-02231217452D-1704021540880,-5.1431818181818185,-5.15,-4.9,-5.3,0.0257663847780126
411,7RDY-zinc,Mrv0541-02231217192D-1704021540160,-5.1454545454545455,-5.1,-5.1,-5.2,0.002536997885835
412,7RDY-zinc,Mrv0541-02231216412D-1704021538942,-5.1477272727272725,-5.15,-4.9,-5.3,0.0239482029598307
413,7RDY-zinc,Mrv1909-02282022442D,-5.15,-5.15,-4.8,-5.5,0.1253488372093023
414,7RDY-no-extra,Mrv0541-04191212182D-1704021537137,-5.15,-5.1,-4.9,-5.3,0.0123255813953488
415,7RDY-no-extra,Mrv0541-02231217312D-1704021540472,-5.15,-5.15,-5.0,-5.3,0.0230232558139533
416,7RDY-no-extra,Mrv0541-02231217092D-1704021539828,-5.15,-5.15,-4.8,-5.5,0.1253488372093023
417,7RDY-no-extra,Mrv0541-02231214452D,-5.152272727272727,-5.15,-4.6,-5.8,0.312320295983087
418,7RDY-no-extra,Mrv1909-02282018502D,-5.154545454545454,-5.199999999999999,-4.6,-5.8,0.3062579281183941
419,7RDY-no-extra,DEM,-5.168181818181818,-5.300000000000001,-4.8,-5.4,0.067801268498943
420,7RDY-zinc,Mrv0541-02231216262D-1704021538487,-5.179545454545455,-5.2,-4.8,-5.4,0.0518974630021143
421,7RDY-zinc,Mrv1652307031700202D,-5.179545454545455,-5.15,-4.6,-5.7,0.2691067653276959
422,7RDY-no-extra,Mrv1652306131722032D-1704021545272,-5.184090909090909,-5.199999999999999,-4.1,-5.6,0.1878805496828754
423,7RDY-zinc,Mrv1718001011917332D,-5.199999999999999,-5.199999999999999,-4.6,-5.8,0.3683720930232563
424,7RDY-zinc,Mrv0541-02231215532D-1704021537584,-5.199999999999999,-5.199999999999999,-4.6,-5.8,0.3683720930232563
425,7RDY-zinc,Mrv1909-04232020182D,-5.2,-5.2,-4.9,-5.5,0.0920930232558139
426,7RDY-zinc,Mrv0541-05031423262D,-5.2,-5.2,-5.0,-5.4,0.0409302325581396
427,7RDY-no-extra,Mrv0541-02231216212D-1704021538356,-5.2,-5.2,-4.7,-5.7,0.2558139534883725
428,7RDY-no-extra,1143,-5.2,-5.2,-4.4,-6.0,0.6548837209302328
429,7RDY-no-extra,Mrv1909-02282018152D,-5.2,-5.2,-5.2,-5.2,0.0
430,7RDY-zinc,Mrv1909-02112010522D,-5.204545454545454,-5.35,-4.8,-5.4,0.0585835095137421
431,7RDY-no-extra,Mrv1652310211604032D,-5.204545454545454,-5.2,-4.1,-5.5,0.0911416490486257
432,7RDY-no-extra,Mrv1909-12102016062D,-5.215909090909091,-5.2,-4.7,-5.8,0.2734619450317114
433,7RDY-zinc,Mrv0541-02231217252D-1704021540328,-5.215909090909091,-5.2,-4.6,-5.4,0.0371828752642705
434,7RDY-no-extra,Mrv0541-02231216422D-1704021538984,-5.215909090909091,-5.25,-4.1,-5.5,0.1018340380549683
435,7RDY-no-extra,N8E,-5.220454545454545,-5.199999999999999,-4.6,-5.9,0.2695718816067646
436,7RDY-zinc,C8E,-5.222727272727273,-5.15,-4.5,-5.9,0.4348202959830873
437,7RDY-zinc,Mrv1909-11242014362D,-5.222727272727273,-5.1,-4.1,-5.5,0.0538900634249471
438,7RDY-zinc,Mrv0541-02231217012D-1704021539570,-5.227272727272728,-5.2,-4.6,-5.9,0.3438900634249472
439,7RDY-zinc,Mrv1718004251814582D,-5.228571428571429,-5.2,-5.1,-5.5,0.0257142857142857
440,7RDY-no-extra,Mrv1909-02132015462D,-5.234090909090909,-5.3,-4.2,-5.5,0.0869503171247355
441,7RDY-no-extra,Mrv0541-02231217542D-1704021541201,-5.245454545454546,-5.2,-5.1,-5.3,0.0030021141649048
442,7RDY-no-extra,Mrv1909-03022020172D,-5.247727272727272,-5.35,-4.3,-6.1,0.7504598308668076
443,7RDY-no-extra,Mrv1718006211813252D,-5.247727272727273,-5.2,-5.0,-5.4,0.0067389006342494
444,7RDY-no-extra,Mrv1718001171816572D,-5.247727272727273,-5.3,-5.0,-6.1,0.0574365750528541
445,7RDY-no-extra,Mrv0541-02231215562D-1704021537657,-5.25,-5.25,-5.2,-5.3,0.0025581395348837
446,7RDY-zinc,139,-5.25,-5.25,-4.8,-5.7,0.2072093023255815
447,7RDY-zinc,Mrv0541-02231217042D-1704021539660,-5.25,-5.25,-4.3,-6.2,0.9234883720930236
448,7RDY-no-extra,Mrv1909-09142018522D,-5.25,-5.3,-4.9,-5.5,0.0644186046511626
449,7RDY-zinc,Mrv0541-02231218142D-1704021541786,-5.252272727272727,-5.3,-5.0,-5.5,0.0630179704016913
450,7RDY-zinc,Mrv0541-02231217332D,-5.252272727272727,-5.4,-4.3,-5.5,0.1002272727272727
451,7RDY-no-extra,Mrv0541-02231217212D-1704021540210,-5.254545454545454,-5.3,-5.0,-5.5,0.0620718816067653
452,7RDY-zinc,Mrv1909-02162117472D,-5.259090909090909,-5.2,-4.7,-5.9,0.3210782241014797
453,7RDY-no-extra,Mrv0541-02231217432D,-5.263636363636364,-5.300000000000001,-4.8,-5.7,0.1958562367864694
454,7RDY-no-extra,Mrv1718007031818502D,-5.2727272727272725,-5.0,-4.1,-5.7,0.1880761099365748
455,7RDY-no-extra,Mrv0541-02231216382D-1704021538858,-5.275,-4.8,-4.3,-5.9,0.3698255813953492
456,7RDY-zinc,Mrv1909-11291917032D,-5.279545454545454,-5.35,-4.3,-5.6,0.1281765327695558
457,7RDY-zinc,LPM,-5.279545454545455,-5.300000000000001,-4.8,-5.7,0.182130021141649
458,7RDY-zinc,772,-5.281818181818182,-5.25,-5.1,-5.5,0.0350105708245243
459,7RDY-zinc,OES,-5.286363636363636,-5.4,-4.7,-5.6,0.091902748414376
460,7RDY-no-extra,51-83-2,-5.286363636363637,-5.300000000000001,-4.2,-5.9,0.3909725158562352
461,7RDY-zinc,RED,-5.288636363636363,-5.35,-4.8,-5.6,0.1103329809725159
462,7RDY-no-extra,Mrv1909-12161914322D,-5.29090909090909,-5.25,-4.7,-5.8,0.2520084566596194
463,7RDY-zinc,Mrv0541-02231218472D,-5.293181818181818,-5.25,-5.2,-5.4,0.0094873150105707
464,7RDY-zinc,Mrv1652306231722472D-1704021548371,-5.295454545454546,-5.35,-4.3,-5.8,0.2878858350951372
465,7RDY-no-extra,Mrv1718006211812552D,-5.297727272727273,-5.3,-5.0,-5.5,0.042087737843552
466,7RDY-zinc,Mrv0541-02231217202D-1704021540190,-5.3,-5.3,-5.1,-5.5,0.0409302325581396
467,7RDY-zinc,Mrv1902-03191917132D,-5.3,-5.3,-5.1,-5.5,0.0409302325581396
468,7RDY-no-extra,Mrv0541-02231215572D-1704021537677,-5.3,-5.3,-5.1,-5.5,0.0409302325581396
469,7RDY-no-extra,Mrv0541-04191212112D-1704021535275,-5.302272727272727,-5.3,-4.8,-5.9,0.2583668076109934
470,7RDY-zinc,Mrv0541-02231216042D,-5.304545454545454,-5.35,-5.0,-5.6,0.0897463002114163
471,7RDY-zinc,MDX,-5.306818181818182,-5.45,-5.1,-5.5,0.0401849894291754
472,7RDY-no-extra,Mrv0541-02231216542D-1704021539335,-5.306818181818182,-5.35,-5.1,-5.5,0.0127431289640592
473,7RDY-no-extra,Mrv1652306231722402D-1704021547865,-5.306818181818182,-5.35,-4.6,-6.1,0.4643710359408042
474,7RDY-no-extra,Mrv1652306231722382D-1704021547752,-5.309090909090909,-5.3,-4.8,-5.9,0.265961945031713
475,7RDY-zinc,Mrv0541-02231219432D-1704021545324,-5.3113636363636365,-5.35,-5.1,-5.5,0.0140539112050741
476,7RDY-zinc,Mrv0541-02231216322D-1704021538679,-5.313636363636364,-5.4,-4.9,-5.7,0.1551585623678643
477,7RDY-zinc,Mrv0541-02231216322D-1704021538673,-5.318181818181818,-5.35,-5.0,-5.6,0.0824524312896402
478,7RDY-no-extra,Mrv1718001171817252D,-5.318181818181818,-5.35,-5.0,-5.6,0.0824524312896406
479,7RDY-zinc,Mrv1909-11212217232D,-5.322727272727272,-5.35,-5.0,-5.6,0.0799365750528541
480,7RDY-no-extra,Mrv0541-02231217182D-1704021540123,-5.322727272727273,-5.35,-4.7,-5.9,0.342262156448203
481,7RDY-zinc,Mrv1718006171814422D,-5.327272727272727,-5.45,-4.5,-5.8,0.1941226215644822
