,proteinID,ligandID,mean,median,max,min,var
7863,7RDY-zinc,Mrv1909-12231917182D,-7.4,-7.4,-7.4,-7.4,0.0
7864,7RDY-zinc,TCM,-7.4,-7.4,-6.0,-8.8,2.0055813953488393
7865,7RDY-zinc,Mrv0541-02231216492D-1704021539180,-7.4,-7.4,-7.0,-7.8,0.16372093023255824
7866,7RDY-zinc,Mrv1909-02282022232D,-7.4,-7.4,-6.9,-7.9,0.25581395348837255
7867,7RDY-zinc,Mrv1909-02212016562D,-7.4,-7.4,-6.8,-8.0,0.3683720930232564
7868,7RDY-zinc,Mrv0541-05041407262D-1704021538471,-7.4,-7.4,-6.7,-8.1,0.5013953488372088
7869,7RDY-zinc,Mrv1909-11262021272D,-7.4,-7.4,-7.2,-7.6,0.04093023255813943
7870,7RDY-no-extra,784,-7.4,-7.4,-7.3,-7.5,0.010232558139534938
7871,7RDY-zinc,Mrv0541-02231217322D-1704021540506,-7.4,-7.4,-7.1,-7.7,0.09209302325581432
7872,7RDY-zinc,1246,-7.4,-7.4,-7.4,-7.4,0.0
7873,7RDY-no-extra,CM9,-7.4,-7.4,-7.4,-7.4,0.0
7874,7RDY-no-extra,Mrv1909-02282022482D,-7.4,-7.4,-6.8,-8.0,0.36837209302325635
7875,7RDY-zinc,Mrv1652310201623452D-1704021546594,-7.4,-7.4,-6.7,-8.1,0.5013953488372094
7876,7RDY-zinc,24I,-7.3999999999999995,-7.3999999999999995,-6.6,-8.2,0.6548837209302328
7877,7RDY-zinc,TZB,-7.3999999999999995,-7.3999999999999995,-6.6,-8.2,0.654883720930232
7878,7RDY-zinc,BHB,-7.3977272727272725,-7.35,-7.0,-7.8,0.15929704016913324
7879,7RDY-zinc,Mrv1909-11172222132D,-7.3977272727272725,-7.35,-7.3,-7.5,0.009994714587737898
7880,7RDY-zinc,Mrv1909-01142019392D,-7.3977272727272725,-7.449999999999999,-6.5,-8.3,0.6988319238900638
7881,7RDY-no-extra,Mrv0541-02231216502D-1704021539199,-7.3977272727272725,-7.35,-6.8,-8.0,0.3658086680761106
7882,7RDY-no-extra,Mrv1909-02102015362D,-7.395454545454546,-7.4,-7.1,-7.6,0.005560253699788598
7883,7RDY-no-extra,Mrv0541-05041409222D,-7.395454545454546,-7.300000000000001,-6.9,-7.9,0.25207188160676564
7884,7RDY-zinc,Mrv0541-02241215042D,-7.390909090909091,-7.35,-6.8,-8.0,0.35805496828752653
7885,7RDY-no-extra,Mrv1902-01281923412D,-7.390909090909091,-7.449999999999999,-6.9,-7.9,0.20596194503171192
7886,7RDY-zinc,960,-7.390909090909091,-7.199999999999999,-6.8,-8.0,0.36084566596194567
7887,7RDY-zinc,LPF,-7.390909090909091,-7.449999999999999,-6.8,-7.6,0.05340380549682866
7888,7RDY-zinc,Mrv0541-02241204102D,-7.388636363636365,-7.35,-7.3,-7.5,0.00893763213530664
7889,7RDY-no-extra,Mrv0541-05031420562D,-7.388636363636365,-7.4,-7.1,-7.6,0.021495771670190268
7890,7RDY-no-extra,PVC,-7.388636363636365,-7.45,-5.8,-8.5,1.189867864693446
7891,7RDY-no-extra,Mrv1909-03012119312D,-7.388636363636365,-7.4,-6.7,-8.0,0.25544926004228347
7892,7RDY-no-extra,Mrv1652306231722422D-1704021548016,-7.388636363636365,-7.4,-6.7,-8.0,0.38335623678646935
7893,7RDY-zinc,Mrv1652310201623202D-1704021546407,-7.384090909090909,-7.4,-7.1,-7.6,0.025554968287526483
7894,7RDY-no-extra,BRX,-7.384090909090909,-7.4,-6.7,-8.2,0.4078805496828743
7895,7RDY-no-extra,Mrv1909-01302015122D,-7.381818181818182,-7.5,-6.7,-8.1,0.40152219873150174
7896,7RDY-zinc,787,-7.379545454545454,-7.55,-6.0,-8.6,1.4230602536997905
7897,7RDY-no-extra,369,-7.379545454545454,-7.35,-6.5,-8.3,0.7928276955602535
7898,7RDY-zinc,Mrv1652310211602222D,-7.379545454545454,-7.4,-7.1,-7.4,0.0030602536997886105
7899,7RDY-no-extra,Mrv1909-02282018322D,-7.377272727272728,-7.4,-7.0,-7.7,0.10784355179704035
7900,7RDY-no-extra,Mrv0541-06111412442D,-7.377272727272726,-7.3,-7.1,-7.7,0.08133192389006373
7901,7RDY-no-extra,Mrv1652306231722412D-1704021547961,-7.375,-7.35,-6.5,-8.3,0.761453488372093
7902,7RDY-zinc,Mrv1909-02242115472D,-7.372727272727272,-7.35,-7.3,-7.5,0.006680761099365704
7903,7RDY-zinc,Mrv1902-03291921302D,-7.372727272727272,-7.35,-7.1,-7.6,0.03551797040169121
7904,7RDY-no-extra,Mrv0541-02231216172D-1704021538239,-7.372727272727272,-7.4,-6.6,-8.1,0.5424947145877378
7905,7RDY-no-extra,Mrv1718001051815232D-1704021541679,-7.372727272727272,-7.2,-6.9,-7.8,0.1783086680761098
7906,7RDY-no-extra,1002,-7.370454545454546,-7.35,-7.2,-7.6,0.030967230443974515
7907,7RDY-zinc,Mrv1909-06272220092D,-7.370454545454546,-7.35,-7.1,-7.7,0.07608350951374222
7908,7RDY-no-extra,Mrv1652310211601112D,-7.370454545454546,-7.35,-6.8,-7.8,0.16073467230443983
7909,7RDY-zinc,Mrv0541-03111413022D,-7.370454545454546,-7.3,-6.7,-7.9,0.27980443974630076
7910,7RDY-zinc,Mrv1909-01132014152D,-7.368181818181818,-7.0,-7.0,-8.0,0.19059196617336138
7911,7RDY-zinc,964,-7.368181818181818,-7.35,-7.2,-7.6,0.030126849894291676
7912,7RDY-no-extra,M2C,-7.368181818181818,-7.4,-6.0,-8.1,0.5603594080338264
7913,7RDY-zinc,B32,-7.365909090909091,-7.300000000000001,-6.8,-8.1,0.3278805496828747
7914,7RDY-zinc,Mrv1572004221603222D-1704021548009,-7.363636363636363,-7.199999999999999,-6.6,-8.2,0.600507399577167
7915,7RDY-zinc,NGH,-7.363636363636363,-7.35,-7.1,-7.6,0.0563213530655391
7916,7RDY-zinc,1291,-7.363636363636363,-7.4,-6.3,-8.4,0.9102748414376328
7917,7RDY-zinc,Mrv1909-11271915282D,-7.363636363636363,-7.45,-7.0,-7.9,0.09353065539112068
7918,7RDY-zinc,Mrv1652310201623302D-1704021546491,-7.361363636363635,-7.35,-7.0,-7.8,0.11637949260042299
7919,7RDY-zinc,Mrv0541-02231214352D,-7.361363636363635,-7.35,-6.8,-8.0,0.32335623678647013
7920,7RDY-no-extra,Mrv1718008311818512D,-7.361363636363635,-7.4,-7.3,-7.5,0.0028911205073995894
7921,7RDY-zinc,Mrv1909-12112023392D,-7.361363636363635,-7.35,-6.3,-8.5,1.153588794926004
7922,7RDY-zinc,Mrv1909-02092017032D,-7.361363636363635,-7.4,-7.1,-7.6,0.059170190274841564
7923,7RDY-zinc,Mrv1718001211818372D,-7.359090909090909,-7.3,-6.5,-8.3,0.7564270613107813
7924,7RDY-no-extra,903,-7.359090909090909,-7.35,-7.1,-7.6,0.028520084566596115
7925,7RDY-zinc,Mrv1909-02042018402D,-7.359090909090909,-7.35,-7.2,-7.6,0.026659619450317338
7926,7RDY-zinc,772-1704021538501,-7.359090909090909,-7.4,-7.2,-7.4,0.0038689217758985416
7927,7RDY-zinc,ZYT,-7.3568181818181815,-7.35,-7.0,-7.8,0.13088266384778002
7928,7RDY-zinc,Mrv1652306231722432D-1704021548120,-7.3568181818181815,-7.35,-7.2,-7.6,0.025766384778012633
7929,7RDY-zinc,Mrv1652306231722402D-1704021547897,-7.3568181818181815,-7.35,-6.9,-7.9,0.21413847780126827
7930,7RDY-zinc,ANM,-7.354545454545455,-7.35,-6.8,-7.9,0.2788160676532774
7931,7RDY-no-extra,Mrv1652310211602422D,-7.354545454545455,-7.4,-6.6,-8.0,0.42811839323467216
7932,7RDY-no-extra,23N,-7.354545454545455,-7.35,-6.8,-7.9,0.2955602536997889
7933,7RDY-zinc,Mrv1718012121823162D,-7.3522727272727275,-7.35,-7.3,-7.5,0.0030179704016914557
7934,7RDY-no-extra,PPT,-7.3522727272727275,-7.4,-7.0,-7.7,0.12394820295983044
7935,7RDY-no-extra,299-1704021539960,-7.3522727272727275,-7.4,-6.9,-7.8,0.20534355179703956
7936,7RDY-zinc,Mrv1909-01282023432D,-7.3522727272727275,-7.35,-6.5,-8.3,0.7434830866807606
7937,7RDY-no-extra,Mrv1718003261816372D,-7.3522727272727275,-7.35,-7.2,-7.6,0.023948202959831105
7938,7RDY-zinc,722,-7.3522727272727275,-7.4,-7.2,-7.5,0.022552854122621604
7939,7RDY-no-extra,Mrv1652310211601342D-1704021547097,-7.3500000000000005,-7.45,-7.1,-7.7,0.04428571428571457
7940,7RDY-no-extra,AIA,-7.3500000000000005,-7.4,-7.1,-7.4,0.004883720930232666
7941,7RDY-no-extra,Mrv0541-02231219032D-1704021537666,-7.3500000000000005,-7.3500000000000005,-5.9,-8.8,2.1513953488372106
7942,7RDY-zinc,Mrv0541-02231215372D-1704021537190,-7.3500000000000005,-7.3500000000000005,-5.9,-8.8,2.151395348837208
7943,7RDY-no-extra,Mrv1909-01272020452D,-7.35,-7.35,-7.3,-7.4,0.002558139534883765
7944,7RDY-zinc,Mrv1718012071713072D,-7.35,-7.35,-7.0,-7.7,0.12534883720930234
7945,7RDY-zinc,RIN,-7.35,-7.35,-7.2,-7.5,0.023023255813953362
7946,7RDY-no-extra,Mrv1652310211600582D-1704021546980,-7.35,-7.35,-7.2,-7.5,0.023023255813953335
7947,7RDY-no-extra,Mrv0541-02231217392D-1704021540701,-7.35,-7.35,-7.1,-7.6,0.06395348837209291
7948,7RDY-no-extra,1020,-7.35,-7.35,-6.3,-8.4,1.1281395348837209
7949,7RDY-no-extra,Mrv0541-02231217472D-1704021540948,-7.35,-7.35,-6.9,-7.8,0.20720930232558152
7950,7RDY-zinc,STC,-7.35,-7.35,-6.8,-7.9,0.3095348837209304
7951,7RDY-zinc,Mrv1718012151813282D,-7.35,-7.35,-5.8,-8.9,2.4583720930232573
7952,7RDY-no-extra,Mrv1909-02052022532D,-7.35,-7.35,-7.0,-7.7,0.12534883720930237
7953,7RDY-no-extra,2-3-Dihydroxybenzoic-acid,-7.35,-7.35,-7.2,-7.5,0.023023255813953446
7954,7RDY-no-extra,Mrv1909-02132017502D,-7.35,-7.35,-7.3,-7.4,0.002558139534883765
7955,7RDY-zinc,Mrv1909-11191903312D,-7.35,-7.35,-7.2,-7.5,0.023023255813953446
7956,7RDY-zinc,BBL,-7.347727272727273,-7.300000000000001,-6.7,-8.0,0.42952959830866805
7957,7RDY-no-extra,439236,-7.347727272727273,-7.35,-6.1,-8.5,1.3588319238900644
7958,7RDY-zinc,Mrv1652306231722462D-1704021548298,-7.347727272727273,-7.3,-7.0,-7.7,0.12394820295983092
7959,7RDY-zinc,Mrv1909-11121901242D,-7.347727272727273,-7.35,-6.4,-8.3,0.8774365750528544
7960,7RDY-zinc,Mrv1652306131721592D-1704021541776,-7.347727272727273,-7.4,-7.1,-7.6,0.023948202959830852
7961,7RDY-zinc,Mrv1572010231518272D,-7.345454545454545,-7.35,-6.4,-8.2,0.7476532769556026
7962,7RDY-no-extra,Mrv0541-05041400502D-1704021537920,-7.345454545454545,-7.35,-6.8,-7.8,0.21183932346723058
7963,7RDY-zinc,Mrv1909-11151919192D,-7.343181818181819,-7.300000000000001,-6.7,-8.0,0.4239059196617341
7964,7RDY-no-extra,Mrv0541-05031423412D,-7.343181818181819,-7.300000000000001,-6.9,-7.8,0.2015803382663844
7965,7RDY-no-extra,Mrv0541-05041403162D,-7.343181818181818,-7.25,-6.6,-8.1,0.5662315010570829
7966,7RDY-zinc,Mrv1533004261507012D,-7.343181818181818,-7.35,-6.5,-8.1,0.5866966173361523
7967,7RDY-zinc,Mrv0541-04191212172D-1704021536817,-7.343181818181818,-7.300000000000001,-6.5,-8.2,0.6853012684989434
7968,7RDY-no-extra,Mrv1909-02122004272D,-7.340909090909091,-7.35,-6.9,-7.8,0.19596194503171213
7969,7RDY-zinc,TI1,-7.338636363636363,-7.35,-6.9,-7.8,0.18289112050739958
7970,7RDY-zinc,PN5,-7.338636363636363,-7.35,-6.2,-8.1,0.5968446088794929
7971,7RDY-zinc,IQS,-7.336363636363637,-7.300000000000001,-6.8,-7.8,0.21260042283298008
7972,7RDY-no-extra,Mrv1652306031607132D-1704021547784,-7.336363636363637,-7.15,-6.6,-8.1,0.26376321353065535
7973,7RDY-zinc,PLH,-7.336363636363637,-7.35,-6.9,-7.5,0.031205073995771503
7974,7RDY-no-extra,Mrv1572012161521322D,-7.334090909090909,-7.35,-6.2,-8.4,1.1636945031712482
7975,7RDY-no-extra,Mrv0541-08011313302D,-7.334090909090909,-7.3,-6.5,-8.2,0.712996828752643
7976,7RDY-no-extra,Mrv0541-09131211552D,-7.331818181818182,-7.25,-7.2,-7.5,0.020824524312896456
7977,7RDY-no-extra,Mrv1909-11221903192D,-7.331818181818182,-7.300000000000001,-6.8,-7.8,0.20035940803382601
7978,7RDY-zinc,Mrv1652309181721492D,-7.331818181818182,-7.3,-6.4,-8.3,0.889661733615222
7979,7RDY-no-extra,Mrv0541-02231216102D-1704021538034,-7.331818181818182,-7.25,-7.2,-7.5,0.019429175475687
7980,7RDY-zinc,Mrv0541-05031423452D,-7.331818181818181,-7.3,-5.9,-8.8,1.829196617336151
7981,7RDY-zinc,Mrv1652305181722202D,-7.329545454545454,-7.3,-7.2,-7.5,0.005850951374207205
7982,7RDY-no-extra,Mrv0541-02231217052D-1704021539681,-7.329545454545454,-7.300000000000001,-7.2,-7.5,0.018409090909090847
7983,7RDY-no-extra,Mrv0541-05041404502D,-7.327272727272728,-7.300000000000001,-6.7,-8.0,0.40389006342494715
7984,7RDY-zinc,816,-7.327272727272728,-7.45,-6.3,-8.0,0.4090063424947143
7985,7RDY-zinc,Mrv1909-01152019302D,-7.327272727272728,-7.35,-6.9,-7.7,0.14342494714587728
7986,7RDY-zinc,Mrv0541-02231218172D-1704021542145,-7.325,-7.35,-6.3,-8.2,0.6400581395348842
7987,7RDY-zinc,F1H,-7.325,-7.3,-7.0,-7.7,0.10936046511627832
7988,7RDY-no-extra,PMA,-7.325,-7.3,-6.9,-7.7,0.13866279069767473
7989,7RDY-zinc,PU9,-7.322727272727272,-7.3,-7.0,-7.6,0.05668076109936565
7990,7RDY-zinc,Mrv1909-05222103552D,-7.322727272727272,-7.3,-7.2,-7.4,0.0022621564482029227
7991,7RDY-zinc,Mrv1909-01142023092D,-7.322727272727272,-7.35,-7.1,-7.5,0.03342494714587725
7992,7RDY-no-extra,Mrv1652309181721572D,-7.322727272727272,-7.2,-6.9,-7.5,0.030634249471458746
7993,7RDY-no-extra,Mrv0541-02231217392D-1704021540710,-7.322727272727272,-7.3,-7.1,-7.6,0.05202959830866811
7994,7RDY-no-extra,Mrv1572010231512362D,-7.320454545454546,-7.3,-7.3,-7.4,0.0016649048625792784
7995,7RDY-zinc,Mrv1652306031606012D,-7.320454545454546,-7.45,-6.7,-7.8,0.19329281183932345
7996,7RDY-zinc,Mrv1652306231722392D-1704021547810,-7.318181818181818,-7.3,-7.2,-7.5,0.011754756871035913
7997,7RDY-no-extra,Mrv0541-02231217582D-1704021541329,-7.318181818181818,-7.3,-6.8,-7.9,0.07687103594080345
7998,7RDY-no-extra,Mrv0541-02231214272D-1704021534949,-7.315909090909091,-7.3500000000000005,-6.3,-8.3,0.9920665961945028
7999,7RDY-zinc,PCS,-7.3159090909090905,-7.3,-7.1,-7.6,0.048810782241014816
8000,7RDY-no-extra,1502,-7.3159090909090905,-7.3,-7.2,-7.4,0.006020084566596143
8001,7RDY-no-extra,MPE,-7.3159090909090905,-7.2,-6.1,-7.8,0.2506712473572938
8002,7RDY-no-extra,Mrv0541-02231216192D-1704021538290,-7.3159090909090905,-7.35,-7.0,-7.6,0.08369450317124745
8003,7RDY-zinc,1712095,-7.3159090909090905,-7.4,-7.1,-7.4,0.01392706131078228
8004,7RDY-zinc,FOS,-7.3136363636363635,-7.35,-6.5,-8.1,0.6337632135306553
8005,7RDY-no-extra,Mrv1909-03162019392D,-7.3136363636363635,-7.3500000000000005,-6.3,-8.3,0.9965539112050749
8006,7RDY-no-extra,PTG,-7.3136363636363635,-7.25,-7.1,-7.7,0.01748414376321351
8007,7RDY-no-extra,ChEBI-1704021548576,-7.3136363636363635,-7.4,-6.0,-8.6,1.6946934460887937
8008,7RDY-no-extra,NC4,-7.3113636363636365,-7.35,-6.7,-7.9,0.35544926004228383
8009,7RDY-no-extra,FLE,-7.3113636363636365,-7.300000000000001,-6.6,-7.5,0.04149577167019014
8010,7RDY-zinc,Mrv0541-05041405182D,-7.3113636363636365,-7.300000000000001,-6.9,-7.8,0.17405391120507382
8011,7RDY-zinc,Mrv0541-02231215572D-1704021537679,-7.3113636363636365,-7.3,-7.0,-7.7,0.10010042283298082
8012,7RDY-zinc,Mrv1718006141815582D,-7.3090909090909095,-7.3,-7.2,-7.5,0.0017758985200845758
8013,7RDY-no-extra,Mrv1909-09022216372D,-7.309090909090909,-7.3,-7.1,-7.6,0.045496828752642736
8014,7RDY-zinc,Mrv1909-02092016352D,-7.306818181818182,-7.2,-6.9,-7.8,0.1713477801268502
8015,7RDY-zinc,Mrv1652306031609482D,-7.306818181818182,-7.3,-7.1,-7.6,0.044371035940803404
8016,7RDY-no-extra,368,-7.304545454545456,-7.35,-7.2,-7.4,0.009746300211416564
8017,7RDY-no-extra,AES,-7.304545454545454,-7.35,-6.8,-7.9,0.2562579281183939
8018,7RDY-zinc,Mrv1909-02102003542D,-7.304545454545454,-7.35,-7.1,-7.6,0.041374207188160865
8019,7RDY-zinc,Mrv0541-02231217072D,-7.304545454545454,-7.45,-6.5,-8.0,0.4971881606765329
8020,7RDY-no-extra,Mrv0541-02231217142D-1704021540019,-7.302272727272728,-7.35,-6.7,-7.8,0.25557610993657526
8021,7RDY-zinc,509,-7.302272727272728,-7.35,-7.2,-7.4,0.009994714587737884
8022,7RDY-no-extra,Mrv0541-05041413202D,-7.302272727272728,-7.35,-6.8,-7.8,0.2537156448202954
8023,7RDY-zinc,Mrv0541-06241409252D,-7.302272727272728,-7.35,-7.2,-7.4,0.009994714587737877
8024,7RDY-no-extra,DMC,-7.302272727272728,-7.35,-6.9,-7.7,0.1620877378435517
8025,7RDY-zinc,Mrv1909-10112215492D,-7.3,-7.300000000000001,-6.3,-8.3,1.02325581395349
8026,7RDY-no-extra,Mrv1909-05201915182D-1704021549584,-7.3,-7.3,-6.6,-8.0,0.5013953488372095
8027,7RDY-no-extra,Mrv1652310211600052D-1704021546711,-7.3,-7.3,-6.6,-8.0,0.5133333333333338
8028,7RDY-no-extra,Mrv0541-02231217552D-1704021541221,-7.3,-7.3,-7.0,-7.6,0.09209302325581357
8029,7RDY-no-extra,Mrv0541-02231216192D-1704021540560,-7.3,-7.300000000000001,-6.9,-7.7,0.1637209302325581
8030,7RDY-no-extra,Mrv1718001231811472D,-7.3,-7.3,-6.6,-8.0,0.5013953488372095
8031,7RDY-no-extra,Mrv1652310211605252D,-7.3,-7.3,-7.0,-7.6,0.09209302325581396
8032,7RDY-no-extra,ZYU,-7.3,-7.300000000000001,-6.7,-7.9,0.36837209302325635
8033,7RDY-no-extra,928-1704021542962,-7.3,-7.3,-6.5,-8.1,0.6548837209302328
8034,7RDY-no-extra,Mrv1533004241521322D,-7.3,-7.3,-7.3,-7.3,0.0
8035,7RDY-no-extra,Mrv1909-05112117362D,-7.3,-7.3,-7.1,-7.5,0.0409302325581396
8036,7RDY-zinc,Mrv1909-11231916312D,-7.3,-7.3,-6.6,-8.0,0.5013953488372095
8037,7RDY-zinc,Mrv1718010311713232D,-7.3,-7.3,-6.6,-8.0,0.5013953488372095
8038,7RDY-no-extra,878,-7.3,-7.3,-7.0,-7.6,0.09209302325581391
8039,7RDY-no-extra,Mrv1909-02282022312D,-7.3,-7.3,-7.3,-7.3,0.0
8040,7RDY-no-extra,Mrv1909-01152004442D,-7.3,-7.300000000000001,-7.2,-7.4,0.010232558139534938
8041,7RDY-zinc,Mrv1533004201500402D,-7.3,-7.300000000000001,-6.9,-7.7,0.1637209302325581
8042,7RDY-zinc,Mrv0541-02231217422D-1704021540767,-7.3,-7.300000000000001,-7.2,-7.4,0.010232558139534931
8043,7RDY-no-extra,Mrv0541-02231218072D-1704021541532,-7.3,-7.3,-7.0,-7.6,0.09209302325581357
8044,7RDY-no-extra,4NP,-7.3,-7.300000000000001,-6.9,-7.7,0.1637209302325583
8045,7RDY-no-extra,4MB,-7.3,-7.3,-7.1,-7.5,0.0409302325581396
8046,7RDY-zinc,Mrv1909-09282118132D,-7.3,-7.300000000000001,-7.2,-7.4,0.010232558139534938
8047,7RDY-no-extra,Mrv1652306111721522D,-7.3,-7.300000000000001,-6.9,-7.7,0.1637209302325581
8048,7RDY-zinc,Mrv0541-05041402422D,-7.297727272727273,-7.25,-6.9,-7.7,0.16208773784355174
8049,7RDY-zinc,Mrv0541-05041402302D,-7.297727272727273,-7.300000000000001,-6.6,-7.9,0.3713900634249474
8050,7RDY-no-extra,Mrv1909-11291917542D,-7.297727272727273,-7.25,-7.2,-7.4,0.009994714587737931
8051,7RDY-no-extra,Mrv1909-05201914262D-1704021549164,-7.297727272727272,-7.3,-5.9,-8.7,1.7481342494714578
8052,7RDY-no-extra,Mrv0541-02231217462D-1704021540918,-7.297727272727272,-7.3,-7.0,-7.5,0.04208773784355187
8053,7RDY-no-extra,1620,-7.297727272727272,-7.15,-6.5,-8.2,0.6537156448202959
8054,7RDY-zinc,2200,-7.297727272727272,-7.25,-7.1,-7.5,0.040227272727272875
8055,7RDY-no-extra,Mrv1718009051813232D,-7.295454545454546,-7.3,-7.2,-7.3,0.00044397463002114113
8056,7RDY-zinc,Mrv0541-05031423492D-1704021539424,-7.293181818181819,-7.300000000000001,-6.6,-7.9,0.3773942917547577
8057,7RDY-zinc,HHH,-7.293181818181819,-7.3,-6.9,-7.7,0.1555338266384777
8058,7RDY-no-extra,GPP,-7.293181818181819,-7.300000000000001,-6.6,-7.9,0.3773942917547575
8059,7RDY-no-extra,Mrv0541-02231216112D-1704021538064,-7.293181818181819,-7.300000000000001,-6.6,-7.9,0.3773942917547576
8060,7RDY-no-extra,Mrv0541-05041412092D,-7.290909090909091,-7.3,-6.9,-7.6,0.09852008456659603
8061,7RDY-no-extra,1087,-7.288636363636363,-7.25,-6.8,-7.8,0.24521670190274866
8062,7RDY-no-extra,Mrv1718005221821022D,-7.288636363636363,-7.4,-5.9,-7.6,0.1852167019027483
8063,7RDY-zinc,Mrv1909-05201914352D-1704021549260,-7.288636363636363,-7.2,-6.2,-8.0,0.3494027484143763
8064,7RDY-no-extra,NC3,-7.288636363636363,-7.300000000000001,-6.2,-7.9,0.3880073995771674
8065,7RDY-no-extra,Mrv1909-02022017592D,-7.288636363636363,-7.3,-6.5,-8.0,0.5187050739957718
8066,7RDY-no-extra,Mrv1652310211602192D-1704021547218,-7.288636363636363,-7.3,-6.7,-7.8,0.2684725158562364
8067,7RDY-no-extra,Mrv0541-08291403392D,-7.288636363636363,-7.25,-7.2,-7.4,0.008937632135306534
8068,7RDY-zinc,Mrv1909-12161923472D,-7.288636363636363,-7.3,-5.8,-8.1,0.4219608879492601
8069,7RDY-zinc,Mrv0541-02231217202D-1704021540191,-7.286363636363637,-7.25,-6.0,-8.3,1.0444608879492607
8070,7RDY-no-extra,Mrv1652310211605212D,-7.284090909090909,-7.25,-6.7,-7.8,0.24555496828752635
8071,7RDY-no-extra,575,-7.284090909090909,-7.25,-6.5,-7.6,0.10229915433403801
8072,7RDY-zinc,Mrv1909-09252021452D,-7.284090909090909,-7.3,-6.4,-8.1,0.6822991543340378
8073,7RDY-no-extra,Mrv1718009301815072D,-7.281818181818181,-7.25,-6.4,-8.2,0.635940803382664
8074,7RDY-zinc,Mrv1909-02022018152D,-7.281818181818181,-7.25,-6.0,-8.6,1.6824524312896398
8075,7RDY-no-extra,EH9,-7.281818181818181,-7.4,-6.9,-7.6,0.10849894291754746
8076,7RDY-zinc,Mrv1652306231722422D-1704021548003,-7.281818181818181,-7.2,-6.4,-8.2,0.6582663847780128
8077,7RDY-zinc,Mrv0541-02241222372D,-7.279545454545455,-7.25,-7.1,-7.5,0.034223044397463286
8078,7RDY-zinc,Mrv1909-08132004012D,-7.279545454545455,-7.25,-6.8,-7.6,0.10399048625792794
8079,7RDY-zinc,Mrv1718001121811502D,-7.277272727272727,-7.25,-6.8,-7.9,0.1897040169133197
8080,7RDY-no-extra,Mrv1909-12102016552D,-7.277272727272727,-7.3,-5.2,-8.1,0.6059830866807613
8081,7RDY-zinc,1173,-7.275,-6.8,-6.8,-7.9,0.3037790697674417
8082,7RDY-zinc,Mrv1909-09142222592D,-7.275,-7.25,-6.7,-7.5,0.04656976744186052
8083,7RDY-no-extra,Mrv1909-10112217302D,-7.275,-7.25,-6.4,-8.2,0.7298255813953485
8084,7RDY-zinc,Mrv1718006271813302D,-7.274358974358974,-7.3,-6.6,-8.0,0.303535762483131
8085,7RDY-zinc,335,-7.2727272727272725,-7.25,-6.4,-8.2,0.6424947145877374
8086,7RDY-no-extra,Mrv1718003261822412D,-7.2727272727272725,-7.25,-6.8,-7.8,0.22993657505285398
8087,7RDY-no-extra,Mrv1533004251517072D,-7.2727272727272725,-7.35,-6.5,-8.2,0.5787737843551798
8088,7RDY-zinc,Mrv0541-05041409492D-1704021539204,-7.270454545454546,-7.2,-6.9,-7.8,0.1435253699788581
8089,7RDY-no-extra,Mrv1652309231722062D,-7.270454545454545,-7.3,-6.9,-7.7,0.11887420718816002
8090,7RDY-zinc,Mrv0541-05041405132D,-7.270454545454545,-7.300000000000001,-7.1,-7.4,0.018409090909091045
8091,7RDY-zinc,730,-7.270454545454545,-7.35,-6.3,-8.1,0.706781183932347
8092,7RDY-zinc,Mrv1909-07102021182D,-7.270454545454545,-7.25,-7.1,-7.5,0.030967230443974536
8093,7RDY-no-extra,4837,-7.270454545454545,-7.25,-7.1,-7.4,0.008176532769555975
8094,7RDY-no-extra,Mrv1533004241522192D,-7.2681818181818185,-7.2,-7.1,-8.3,0.10128964059196613
8095,7RDY-zinc,Mrv1652306131721582D-1704021541652,-7.263636363636365,-7.25,-7.0,-7.5,0.05632135306553929
8096,7RDY-zinc,Mrv1902-02031923492D,-7.263636363636365,-7.25,-6.9,-7.7,0.13632135306553894
8097,7RDY-no-extra,Mrv1909-08112015272D,-7.263636363636365,-7.3,-7.2,-7.3,0.0023678646934460743
8098,7RDY-no-extra,Mrv1909-05201915252D-1704021549627,-7.261363636363637,-7.300000000000001,-6.1,-7.7,0.22382135306553913
8099,7RDY-zinc,PU7,-7.261363636363637,-7.300000000000001,-7.1,-7.4,0.020565539112050852
8100,7RDY-no-extra,Mrv0541-02231217512D-1704021541082,-7.261363636363637,-7.25,-6.5,-8.1,0.5875422832980957
8101,7RDY-zinc,Mrv1909-10301920362D,-7.261363636363637,-7.3,-7.2,-7.5,0.0052167019027484305
8102,7RDY-zinc,Mrv0541-02231217542D-1704021541196,-7.261363636363637,-7.449999999999999,-6.8,-7.7,0.12986786469344597
8103,7RDY-zinc,RHP,-7.259090909090909,-6.5,-6.3,-8.1,0.66154334038055
8104,7RDY-no-extra,LJ3,-7.259090909090909,-7.25,-7.0,-7.7,0.07038054968287517
8105,7RDY-zinc,Mrv1718001081909022D,-7.259090909090909,-7.4,-7.1,-7.4,0.02247357293868901
8106,7RDY-no-extra,979,-7.259090909090909,-7.1,-6.5,-7.7,0.06991543340380567
8107,7RDY-no-extra,Mrv1572001261617422D,-7.256818181818182,-7.25,-6.8,-7.8,0.21413847780126852
8108,7RDY-no-extra,Mrv0541-05031420412D,-7.256818181818182,-7.25,-6.6,-8.0,0.4420454545454553
8109,7RDY-zinc,MP2,-7.256818181818182,-7.300000000000001,-6.6,-8.0,0.4299524312896411
