proteinID,ligandID,mean,median,max,min,var
7RDY-zinc,674,-7.395454545454545,-7.4,-6.6,-8.2,0.2615882967607103
7RDY-no-extra,938,-7.394318181818182,-7.35,-6.5,-8.0,0.19709378265412758
7RDY-zinc,465,-7.3931818181818185,-7.45,-6.4,-8.0,0.308228840125391
7RDY-no-extra,753,-7.392045454545454,-7.5,-6.3,-8.2,0.4812003657262275
7RDY-zinc,145,-7.392045454545454,-7.3,-6.5,-8.1,0.33522335423197486
7RDY-no-extra,430,-7.390909090909091,-7.5,-6.5,-8.2,0.33715778474399133
7RDY-no-extra,318,-7.388636363636365,-7.15,-6.6,-8.3,0.4132027168234071
7RDY-zinc,77,-7.388636363636365,-7.4,-7.0,-7.7,0.029294670846394998
7RDY-no-extra,414,-7.388636363636365,-7.45,-6.2,-8.4,0.4573406478578894
7RDY-zinc,881,-7.388636363636363,-7.3,-6.5,-8.2,0.2778004179728322
7RDY-no-extra,140,-7.3875,-7.5,-6.7,-7.8,0.03834770114942536
7RDY-no-extra,79,-7.386363636363637,-7.4,-6.5,-8.5,0.6393521421107631
7RDY-no-extra,850,-7.385714285714286,-7.3,-7.1,-7.8,0.0454511278195488
7RDY-zinc,906,-7.381818181818182,-7.4,-6.4,-8.0,0.21598746081504722
7RDY-zinc,98,-7.381818181818182,-7.3,-6.0,-8.2,0.34610240334378267
7RDY-zinc,928,-7.381818181818182,-7.300000000000001,-6.8,-8.5,0.18173458725182867
7RDY-no-extra,12,-7.380681818181818,-7.3,-7.0,-7.8,0.04663401253918486
7RDY-no-extra,702,-7.3784090909090905,-7.4,-5.9,-8.2,0.20745950888192222
7RDY-zinc,480,-7.3784090909090905,-7.2,-7.0,-7.8,0.07757445141065802
7RDY-zinc,838,-7.3715909090909095,-7.35,-6.7,-8.1,0.24343652037617505
7RDY-no-extra,694,-7.370454545454546,-7.45,-6.5,-7.9,0.17359979101358478
7RDY-no-extra,467,-7.369318181818182,-7.7,-6.4,-8.0,0.335944357366771
7RDY-zinc,661,-7.367045454545454,-7.1,-6.5,-8.3,0.3523497910135837
7RDY-zinc,299,-7.3568181818181815,-7.3,-6.3,-8.0,0.14730929989550673
7RDY-zinc,493,-7.354545454545455,-7.5,-6.5,-8.4,0.44227795193312425
7RDY-zinc,2,-7.3522727272727275,-7.4,-6.0,-8.0,0.30183385579937266
7RDY-zinc,643,-7.342045454545455,-7.45,-6.6,-7.9,0.20338427377220503
7RDY-no-extra,245,-7.336363636363637,-7.5,-6.7,-8.0,0.15728317659352134
7RDY-no-extra,990,-7.3352272727272725,-7.2,-6.3,-8.4,0.5013884535005224
7RDY-zinc,537,-7.331818181818182,-7.3,-6.0,-8.0,0.19598746081504703
7RDY-zinc,617,-7.329545454545454,-7.2,-6.8,-7.7,0.058427377220480525
7RDY-zinc,484,-7.326136363636365,-7.4,-6.2,-8.6,0.4109182340647852
7RDY-no-extra,933,-7.321590909090909,-7.3,-6.3,-8.1,0.30837904911180736
7RDY-zinc,848,-7.318181818181818,-7.3,-6.7,-7.7,0.11897596656217357
7RDY-zinc,498,-7.317045454545454,-7.35,-6.6,-7.7,0.10878657262277901
7RDY-zinc,732,-7.306818181818182,-7.300000000000001,-6.4,-7.9,0.16753918495297784
7RDY-no-extra,863,-7.305681818181818,-7.2,-6.6,-8.0,0.055714472309300024
7RDY-zinc,127,-7.2943181818181815,-7.3,-6.3,-7.9,0.13939263322884007
7RDY-zinc,310,-7.285227272727273,-7.5,-5.9,-7.8,0.193917189132707
7RDY-no-extra,640,-7.269318181818182,-7.4,-6.1,-8.2,0.35433516196447207
7RDY-zinc,422,-7.265909090909091,-7.4,-6.3,-8.2,0.3220428422152551
7RDY-no-extra,588,-7.264772727272727,-7.1,-6.6,-8.6,0.4961010971786839
7RDY-zinc,607,-7.2511363636363635,-7.25,-6.1,-8.7,0.7648262800417982
7RDY-zinc,692,-7.2488636363636365,-7.1,-6.2,-8.7,0.30321708463949787
7RDY-zinc,921,-7.247727272727272,-7.199999999999999,-6.5,-8.0,0.26045454545454605
7RDY-no-extra,864,-7.239772727272728,-7.3,-6.6,-8.4,0.15644592476489028
7RDY-no-extra,676,-7.238636363636363,-7.25,-6.6,-7.7,0.1391701902748406
7RDY-zinc,910,-7.230681818181818,-7.4,-6.5,-7.7,0.11364550679205847
7RDY-zinc,627,-7.229545454545455,-7.05,-6.7,-8.1,0.28693312434691765
7RDY-no-extra,261,-7.221590909090909,-7.3,-6.6,-7.6,0.06998824451410654
7RDY-zinc,333,-7.201136363636363,-7.1,-6.0,-8.0,0.40172283176593604
7RDY-no-extra,821,-7.163636363636363,-7.1,-6.5,-8.0,0.3425705329153603
7RDY-no-extra,301,-7.153409090909091,-7.2,-6.2,-7.8,0.20826410658307237
7RDY-no-extra,713,-7.15,-7.0,-6.7,-7.8,0.12206896551724142
7RDY-zinc,233,-7.1375,-7.05,-6.7,-7.7,0.1867385057471263
7RDY-zinc,44,-7.129545454545454,-7.3,-6.4,-7.6,0.18923197492162958
7RDY-no-extra,672,-7.122727272727272,-7.1,-6.6,-7.8,0.2328108672936265
7RDY-no-extra,708,-7.120454545454546,-7.15,-6.0,-8.0,0.2331400208986415
7RDY-no-extra,212,-7.120454545454546,-7.2,-6.2,-7.6,0.23130094043887156
7RDY-no-extra,873,-7.110227272727273,-6.9,-6.4,-7.8,0.25908960292580996
7RDY-no-extra,875,-7.107954545454546,-7.15,-5.8,-8.6,0.7547635841170318
7RDY-zinc,846,-7.055681818181818,-7.3,-6.5,-7.7,0.17215125391849537
7RDY-no-extra,242,-7.019318181818182,-7.0,-6.4,-7.8,0.06939263322883991
7RDY-zinc,868,-6.911363636363637,-7.2,-6.3,-7.3,0.14428646934460881
7RDY-zinc,330,-6.845454545454545,-6.699999999999999,-5.8,-7.8,0.40296760710553836
