proteinID,ligandID,mean,median,max,min,var
7RDY-no-extra,991,-7.929545454545454,-8.45,-6.6,-8.7,0.7002695560253694
7RDY-no-extra,593,-7.929545454545454,-7.8,-7.4,-8.2,0.028641649048625647
7RDY-zinc,561,-7.929545454545454,-7.8,-7.2,-8.6,0.3658509513742074
7RDY-no-extra,393,-7.9340909090909095,-7.9,-7.9,-8.0,0.002299154334038077
7RDY-zinc,669,-7.9363636363636365,-7.95,-7.3,-8.2,0.07027484143763195
7RDY-no-extra,932,-7.9363636363636365,-8.0,-7.3,-8.3,0.0884143763213527
7RDY-zinc,59,-7.9363636363636365,-7.949999999999999,-7.6,-8.2,0.07120507399577147
7RDY-zinc,509,-7.9363636363636365,-7.949999999999999,-7.6,-8.2,0.07213530655391093
7RDY-no-extra,112,-7.9363636363636365,-7.949999999999999,-7.1,-8.7,0.5977167019027475
7RDY-zinc,25,-7.9386363636363635,-8.0,-7.0,-8.7,0.3638213530655386
7RDY-zinc,423,-7.9386363636363635,-7.85,-7.6,-8.6,0.12707716701902713
7RDY-no-extra,181,-7.9409090909090905,-7.949999999999999,-6.5,-8.7,0.5508456659619446
7RDY-no-extra,867,-7.943181818181818,-7.9,-7.8,-8.3,0.02065010570824523
7RDY-no-extra,111,-7.943181818181818,-7.9,-7.9,-8.1,0.0034408033826638655
7RDY-zinc,169,-7.943181818181818,-7.8999999999999995,-7.6,-8.3,0.12111522198731545
7RDY-no-extra,940,-7.943181818181818,-7.95,-7.7,-8.3,0.02716173361522276
7RDY-zinc,649,-7.943181818181818,-7.85,-7.8,-8.2,0.022975687103593913
7RDY-no-extra,575,-7.945454545454546,-7.95,-7.4,-8.4,0.16811839323467276
7RDY-zinc,778,-7.945454545454546,-7.9,-6.9,-8.4,0.1262579281183931
7RDY-no-extra,368,-7.95,-8.0,-7.4,-8.6,0.10906976744186031
7RDY-zinc,781,-7.95,-7.95,-7.9,-8.0,0.002558139534883688
7RDY-no-extra,487,-7.952272727272728,-7.95,-7.5,-8.5,0.2095295983086682
7RDY-zinc,142,-7.954545454545454,-7.9,-7.7,-8.4,0.019746300211416545
7RDY-zinc,259,-7.954545454545454,-7.9,-7.4,-8.2,0.03695560253699771
7RDY-zinc,842,-7.954545454545454,-8.0,-7.4,-8.4,0.2039323467230452
7RDY-zinc,374,-7.956818181818182,-7.85,-7.6,-8.4,0.08018498942917543
7RDY-no-extra,350,-7.959090909090909,-8.0,-7.9,-8.0,0.002473572938689239
7RDY-no-extra,760,-7.961363636363637,-7.95,-7.8,-8.8,0.0224260042283298
7RDY-zinc,483,-7.963636363636365,-8.100000000000001,-7.6,-8.3,0.1195771670190278
7RDY-no-extra,869,-7.963636363636365,-8.100000000000001,-7.0,-8.4,0.21957716701902769
7RDY-no-extra,841,-7.965909090909091,-8.0,-7.3,-8.4,0.08834566596194504
7RDY-no-extra,878,-7.968181818181819,-8.0,-7.1,-8.5,0.21477801268498983
7RDY-no-extra,899,-7.970454545454545,-8.0,-7.7,-8.3,0.05980443974630077
7RDY-no-extra,750,-7.972727272727273,-8.25,-7.1,-8.7,0.25086680761099384
7RDY-no-extra,619,-7.972727272727273,-7.85,-7.4,-8.6,0.1815644820295989
7RDY-no-extra,805,-7.975,-8.0,-6.8,-8.4,0.1354069767441862
7RDY-zinc,882,-7.9750000000000005,-8.1,-6.8,-8.9,0.7312209302325581
7RDY-zinc,461,-7.9772727272727275,-7.95,-5.8,-8.7,0.5501691331923878
7RDY-no-extra,83,-7.9772727272727275,-8.0,-6.2,-8.8,0.6134249471458767
7RDY-no-extra,251,-7.979545454545455,-8.05,-6.7,-9.0,0.8156183932346738
7RDY-no-extra,664,-7.984090909090909,-7.9,-7.8,-8.5,0.01532241014799162
7RDY-no-extra,965,-7.984090909090909,-8.0,-7.4,-8.5,0.273461945031713
7RDY-no-extra,985,-7.986363636363635,-8.05,-6.7,-9.0,0.877019027484144
7RDY-no-extra,105,-7.986363636363635,-8.15,-7.1,-8.5,0.28678646934460855
7RDY-no-extra,381,-7.986363636363637,-8.0,-7.5,-8.3,0.1030655391120511
7RDY-zinc,167,-7.988636363636363,-8.0,-7.4,-8.6,0.2889376321353061
7RDY-no-extra,332,-7.988636363636363,-8.0,-7.8,-8.1,0.00568181818181813
7RDY-zinc,340,-7.99090909090909,-8.0,-7.0,-8.2,0.07898520084566567
7RDY-no-extra,177,-7.990909090909091,-8.05,-7.4,-8.5,0.11061310782241071
7RDY-zinc,896,-7.993181818181818,-8.1,-7.6,-8.2,0.05134778012684964
7RDY-zinc,362,-7.993181818181818,-7.95,-7.5,-8.6,0.21739429175475752
7RDY-no-extra,618,-7.993181818181818,-8.05,-7.2,-8.4,0.07041754756870998
7RDY-no-extra,810,-7.995454545454546,-7.9,-7.4,-8.6,0.23486257928118423
7RDY-no-extra,155,-8.0,-8.05,-7.5,-8.3,0.08139534883720972
7RDY-zinc,429,-8.002272727272727,-7.9,-7.1,-8.3,0.04999471458773768
7RDY-zinc,32,-8.006818181818183,-8.1,-7.3,-8.3,0.07181289640591942
7RDY-zinc,516,-8.009090909090908,-8.149999999999999,-7.3,-8.4,0.10968287526427041
7RDY-no-extra,815,-8.011363636363637,-8.05,-7.4,-8.7,0.2628911205073993
7RDY-zinc,757,-8.013636363636364,-8.0,-7.9,-8.2,0.014228329809725057
7RDY-zinc,190,-8.017391304347827,-7.85,-7.2,-8.4,0.10146859903381693
7RDY-no-extra,21,-8.018181818181818,-8.05,-7.5,-8.6,0.06524312896406012
7RDY-no-extra,390,-8.018181818181818,-7.95,-7.5,-8.7,0.1484989429175475
7RDY-no-extra,759,-8.020454545454545,-8.1,-6.9,-8.8,0.5188742071881607
7RDY-no-extra,428,-8.020454545454545,-7.949999999999999,-7.5,-8.5,0.1546881606765332
7RDY-zinc,634,-8.022727272727273,-8.25,-7.2,-8.6,0.24923890063424994
7RDY-no-extra,55,-8.022727272727273,-7.95,-7.9,-8.4,0.034355179704016844
7RDY-zinc,43,-8.025,-7.95,-7.5,-8.6,0.08331395348837213
7RDY-zinc,131,-8.025,-8.0,-7.6,-8.5,0.18610465116279098
7RDY-zinc,45,-8.025,-8.05,-7.7,-8.3,0.07866279069767491
7RDY-zinc,237,-8.027272727272727,-8.0,-7.7,-8.1,0.009006342494714563
7RDY-no-extra,792,-8.027272727272727,-8.0,-7.6,-8.6,0.18854122621564504
7RDY-no-extra,463,-8.028571428571428,-7.9,-6.4,-8.7,0.4795833333333331
7RDY-no-extra,574,-8.029545454545454,-8.0,-7.8,-8.5,0.02724630021141642
7RDY-zinc,383,-8.031818181818183,-8.1,-6.3,-8.9,0.8036152219873153
7RDY-zinc,31,-8.034090909090908,-8.0,-7.6,-8.6,0.10648520084566611
7RDY-zinc,944,-8.034090909090908,-8.0,-7.7,-8.4,0.11532241014799198
7RDY-zinc,572,-8.036363636363637,-8.15,-7.3,-8.5,0.23446088794925987
7RDY-zinc,499,-8.036363636363637,-8.0,-7.9,-8.2,0.020042283298096777
7RDY-no-extra,918,-8.036538461538463,-8.0,-7.5,-8.5,0.1313838612368026
7RDY-zinc,884,-8.038636363636364,-8.1,-6.9,-8.3,0.16335623678646946
7RDY-no-extra,855,-8.038636363636364,-8.05,-7.9,-8.2,0.018705073995771402
7RDY-zinc,597,-8.040909090909091,-8.100000000000001,-7.6,-8.3,0.07224101479915461
7RDY-no-extra,3,-8.040909090909091,-8.0,-7.7,-8.9,0.0931712473572937
7RDY-zinc,813,-8.040909090909091,-7.949999999999999,-7.2,-9.0,0.5973572938689213
7RDY-no-extra,751,-8.04318181818182,-8.05,-7.6,-8.4,0.12437103594080468
7RDY-no-extra,343,-8.04318181818182,-8.1,-7.6,-8.3,0.055533826638478105
7RDY-no-extra,136,-8.045454545454545,-8.1,-7.7,-8.3,0.057420718816067653
7RDY-zinc,667,-8.045454545454545,-8.05,-7.9,-8.2,0.013699788583509467
7RDY-no-extra,687,-8.047727272727272,-8.0,-8.0,-8.1,0.002552854122621566
7RDY-no-extra,666,-8.047727272727274,-8.2,-7.1,-8.4,0.22022727272727333
7RDY-zinc,782,-8.047727272727274,-7.95,-7.3,-8.8,0.5355761099365751
7RDY-no-extra,735,-8.049999999999999,-8.0,-7.9,-8.3,0.01418604651162774
7RDY-no-extra,329,-8.049999999999999,-8.15,-7.1,-8.8,0.36581395348837153
7RDY-no-extra,951,-8.049999999999999,-8.0,-7.2,-8.6,0.205348837209302
7RDY-zinc,41,-8.052272727272728,-8.1,-7.8,-8.3,0.022552854122621487
7RDY-zinc,780,-8.052272727272728,-8.0,-7.9,-8.3,0.028599365750528308
7RDY-zinc,706,-8.052272727272728,-8.1,-7.9,-8.2,0.022552854122621712
7RDY-no-extra,458,-8.052272727272728,-8.1,-7.3,-8.9,0.21511099365750488
7RDY-no-extra,564,-8.054545454545455,-7.800000000000001,-7.6,-8.5,0.15463002114164928
7RDY-no-extra,533,-8.054545454545455,-8.15,-7.7,-8.3,0.06439746300211482
7RDY-zinc,826,-8.054545454545455,-8.0,-7.8,-8.3,0.009978858350951251
7RDY-zinc,736,-8.054716981132074,-8.0,-7.6,-8.2,0.01791001451378802
7RDY-no-extra,630,-8.056818181818182,-8.05,-7.7,-8.4,0.016929175475687102
7RDY-zinc,285,-8.056818181818182,-7.949999999999999,-7.6,-8.6,0.15227801268498975
7RDY-no-extra,260,-8.056818181818182,-8.1,-7.2,-8.4,0.03925475687103586
7RDY-zinc,595,-8.05909090909091,-8.25,-7.6,-8.4,0.0996828752642705
7RDY-no-extra,191,-8.061363636363636,-8.100000000000001,-7.1,-8.8,0.4377748414376318
7RDY-zinc,920,-8.061363636363636,-8.1,-7.9,-8.1,0.0033562367864694138
7RDY-no-extra,733,-8.061363636363636,-8.1,-6.9,-8.4,0.04335623678646914
7RDY-no-extra,952,-8.061363636363636,-7.75,-7.6,-8.7,0.2666120507399572
7RDY-zinc,222,-8.061363636363636,-8.15,-7.3,-8.4,0.13777484143763294
7RDY-no-extra,526,-8.061363636363636,-7.949999999999999,-7.5,-8.7,0.21963530655391098
7RDY-no-extra,495,-8.063636363636364,-8.05,-7.9,-8.2,0.009809725158562408
7RDY-no-extra,236,-8.06590909090909,-8.05,-6.9,-8.7,0.2906712473572941
7RDY-zinc,51,-8.06590909090909,-8.2,-6.6,-8.7,0.4869503171247358
7RDY-no-extra,623,-8.065909090909091,-8.05,-7.7,-8.5,0.1055549682875266
7RDY-zinc,178,-8.068181818181818,-8.25,-7.4,-8.6,0.3101268498942922
7RDY-no-extra,53,-8.068181818181818,-8.1,-7.0,-9.2,0.6222198731501062
7RDY-zinc,806,-8.070454545454545,-8.1,-7.5,-8.2,0.03468816067653269
7RDY-zinc,335,-8.072727272727272,-8.05,-7.8,-8.3,0.03551797040169137
7RDY-no-extra,373,-8.072727272727272,-8.1,-7.3,-8.7,0.1638900634249467
7RDY-zinc,380,-8.072727272727272,-8.0,-7.0,-8.6,0.10389006342494726
7RDY-no-extra,919,-8.075000000000001,-8.100000000000001,-7.3,-8.9,0.5670348837209311
7RDY-no-extra,176,-8.077272727272726,-8.1,-7.5,-8.5,0.056215644820296465
7RDY-zinc,210,-8.077272727272726,-8.1,-7.3,-8.7,0.30644820295983133
7RDY-zinc,662,-8.077272727272726,-8.0,-7.8,-8.3,0.02970401691331922
7RDY-no-extra,34,-8.081818181818182,-8.100000000000001,-7.8,-8.4,0.075475687103594
7RDY-no-extra,489,-8.084090909090909,-8.2,-7.9,-8.3,0.020903805496828624
7RDY-no-extra,917,-8.084090909090909,-8.1,-7.2,-8.8,0.5032293868921771
7RDY-zinc,349,-8.08409090909091,-8.05,-7.2,-8.8,0.5129968287526424
7RDY-no-extra,319,-8.086363636363636,-8.2,-7.1,-8.3,0.11887949260042242
7RDY-zinc,75,-8.086363636363636,-8.1,-7.1,-8.9,0.6793446088794934
7RDY-zinc,764,-8.086363636363636,-8.2,-7.1,-8.7,0.39748414376321317
7RDY-zinc,391,-8.088636363636363,-8.1,-7.9,-8.2,0.006612050739957661
7RDY-no-extra,403,-8.090909090909092,-8.100000000000001,-6.8,-8.9,0.6701479915433406
7RDY-zinc,620,-8.093181818181819,-8.1,-7.8,-8.3,0.03227801268498909
7RDY-zinc,704,-8.095454545454546,-8.1,-7.7,-8.5,0.1539323467230442
7RDY-no-extra,822,-8.09772727272727,-8.149999999999999,-7.3,-8.7,0.3760412262156448
7RDY-zinc,400,-8.1,-8.15,-7.3,-8.6,0.2651162790697676
7RDY-zinc,420,-8.1,-7.8,-7.1,-8.8,0.3948837209302325
7RDY-no-extra,355,-8.1,-8.1,-8.0,-8.2,0.010232558139534954
7RDY-no-extra,313,-8.102272727272727,-8.2,-7.6,-8.5,0.1630179704016913
7RDY-zinc,139,-8.102272727272727,-8.15,-6.9,-8.6,0.19929704016913338
7RDY-no-extra,267,-8.104545454545455,-8.15,-7.1,-8.3,0.056257928118393294
7RDY-zinc,631,-8.104545454545455,-7.9,-7.5,-9.1,0.1711416490486259
7RDY-no-extra,768,-8.106818181818182,-8.1,-7.6,-8.5,0.15181289640591997
7RDY-no-extra,836,-8.10909090909091,-8.1,-7.6,-8.3,0.04224101479915431
7RDY-zinc,143,-8.10909090909091,-8.0,-7.5,-8.5,0.08921775898520103
7RDY-no-extra,718,-8.111363636363636,-8.0,-7.6,-8.5,0.06242600422832985
7RDY-no-extra,874,-8.113636363636363,-8.2,-7.3,-9.1,0.23283298097251554
7RDY-zinc,475,-8.118181818181817,-8.3,-7.3,-8.6,0.27873150105708316
7RDY-no-extra,786,-8.118181818181817,-8.2,-7.3,-8.8,0.3094291754756861
7RDY-zinc,612,-8.122727272727273,-8.15,-7.4,-8.7,0.2524947145877375
7RDY-zinc,103,-8.122727272727273,-8.1,-7.3,-8.6,0.1241226215644819
7RDY-zinc,886,-8.122727272727273,-8.1,-7.4,-8.6,0.22086680761099323
7RDY-no-extra,530,-8.125,-8.05,-7.3,-8.9,0.5605232558139532
7RDY-zinc,448,-8.125,-8.149999999999999,-6.9,-8.4,0.1149418604651164
7RDY-zinc,583,-8.127272727272727,-8.149999999999999,-8.0,-8.2,0.006680761099365721
7RDY-zinc,16,-8.129545454545454,-8.2,-7.5,-8.8,0.30678118393234954
7RDY-zinc,726,-8.131818181818183,-8.15,-7.5,-8.6,0.22687103594080293
7RDY-zinc,80,-8.134090909090908,-8.1,-7.3,-9.0,0.37997357293868766
7RDY-zinc,655,-8.134090909090908,-8.2,-7.3,-8.8,0.3222991543340385
7RDY-no-extra,295,-8.136363636363637,-8.100000000000001,-7.8,-8.4,0.06515856236786452
7RDY-zinc,90,-8.138636363636364,-8.2,-7.2,-8.3,0.07498414376321368
7RDY-no-extra,503,-8.147727272727273,-8.149999999999999,-7.4,-8.8,0.4248784355179702
7RDY-no-extra,677,-8.149999999999999,-8.3,-7.2,-8.8,0.3513953488372092
7RDY-no-extra,149,-8.15,-8.15,-7.9,-8.4,0.063953488372093
7RDY-zinc,711,-8.152272727272727,-8.100000000000001,-7.5,-8.5,0.079762156448203
7RDY-zinc,772,-8.152272727272727,-8.1,-7.6,-8.4,0.04301797040169113
7RDY-no-extra,945,-8.152272727272727,-8.149999999999999,-8.0,-8.3,0.016971458773784517
7RDY-no-extra,534,-8.152272727272727,-8.0,-7.3,-8.7,0.2816226215644819
7RDY-no-extra,911,-8.152272727272727,-8.2,-8.1,-8.2,0.0025528541226215668
7RDY-zinc,969,-8.154545454545454,-8.25,-7.9,-8.4,0.06253699788583547
7RDY-zinc,950,-8.156818181818183,-8.0,-7.8,-8.4,0.04018498942917567
7RDY-no-extra,602,-8.159090909090908,-8.1,-7.6,-8.7,0.23131078224101456
7RDY-zinc,573,-8.161363636363635,-8.2,-7.7,-8.5,0.026146934460887918
7RDY-no-extra,774,-8.161363636363635,-8.1,-8.1,-8.4,0.0066120507399578445
7RDY-no-extra,375,-8.161363636363637,-8.2,-7.1,-8.8,0.43126321353065505
7RDY-zinc,491,-8.161363636363637,-8.2,-7.7,-8.5,0.11917019027484137
7RDY-zinc,254,-8.163636363636364,-8.1,-7.6,-8.3,0.021437632135306316
7RDY-zinc,500,-8.170454545454545,-8.2,-8.0,-8.3,0.006781183932346726
7RDY-zinc,670,-8.172727272727274,-8.149999999999999,-7.1,-8.4,0.03830866807610994
7RDY-no-extra,699,-8.174999999999999,-8.25,-7.8,-8.4,0.059593023255813976
7RDY-zinc,695,-8.177272727272728,-8.2,-7.1,-9.3,0.41342494714587746
7RDY-no-extra,162,-8.179545454545455,-7.9,-7.8,-8.7,0.1705021141649046
7RDY-zinc,388,-8.179545454545455,-8.2,-7.4,-8.7,0.23933932346722844
7RDY-no-extra,277,-8.181818181818182,-8.25,-6.8,-9.1,0.8722198731501057
7RDY-no-extra,294,-8.181818181818182,-8.25,-7.3,-8.7,0.2164059196617335
7RDY-no-extra,164,-8.184090909090909,-8.2,-7.7,-8.4,0.02462473572938685
7RDY-zinc,186,-8.18409090909091,-8.15,-7.1,-8.8,0.2609038054968296
7RDY-no-extra,444,-8.186363636363636,-8.149999999999999,-7.8,-8.5,0.040739957716701886
7RDY-zinc,447,-8.186363636363636,-8.1,-7.4,-8.7,0.06120507399577157
7RDY-zinc,72,-8.188636363636364,-8.2,-7.2,-9.1,0.6545190274841433
7RDY-zinc,286,-8.193181818181818,-8.15,-7.7,-8.8,0.2504175475687097
7RDY-zinc,215,-8.193181818181818,-8.1,-7.4,-8.9,0.15413847780126871
7RDY-zinc,412,-8.195454545454545,-8.2,-7.9,-8.4,0.0432346723044398
7RDY-no-extra,512,-8.197727272727272,-8.0,-7.9,-8.6,0.09604122621564466
7RDY-zinc,408,-8.197727272727272,-8.0,-7.2,-8.6,0.13511099365750545
7RDY-no-extra,217,-8.204545454545455,-8.2,-8.1,-8.3,0.0009090909090909148
7RDY-no-extra,737,-8.20681818181818,-8.2,-7.6,-8.6,0.023905919661733697
7RDY-no-extra,293,-8.206818181818182,-8.25,-7.9,-8.4,0.012743128964059243
7RDY-no-extra,199,-8.206818181818182,-8.2,-7.8,-8.5,0.0587896405919669
7RDY-zinc,651,-8.209090909090909,-8.3,-7.3,-8.7,0.26828752642706094
7RDY-zinc,723,-8.209090909090909,-8.2,-7.9,-8.5,0.02224101479915441
7RDY-no-extra,557,-8.209090909090909,-8.3,-7.1,-8.6,0.17945031712473486
7RDY-zinc,265,-8.209090909090909,-8.5,-7.2,-8.7,0.23293868921775815
7RDY-no-extra,497,-8.211363636363636,-8.2,-6.8,-8.4,0.07033298097251604
7RDY-no-extra,844,-8.211363636363636,-8.4,-6.8,-9.1,0.7377748414376318
7RDY-zinc,421,-8.213636363636363,-8.2,-8.2,-8.3,0.0012050739957717078
7RDY-no-extra,113,-8.213636363636363,-8.2,-7.2,-9.0,0.5444608879492603
7RDY-zinc,482,-8.213636363636363,-8.2,-7.8,-8.9,0.13608879492600456
7RDY-zinc,110,-8.213636363636365,-8.350000000000001,-7.7,-8.4,0.08120507399577166
7RDY-no-extra,283,-8.215909090909092,-8.15,-7.5,-8.9,0.2385782241014798
7RDY-no-extra,376,-8.218181818181819,-8.25,-8.1,-8.3,0.0080338266384778
7RDY-zinc,914,-8.220454545454546,-7.95,-7.6,-8.8,0.23468816067653298
7RDY-no-extra,916,-8.220454545454546,-8.5,-7.5,-8.9,0.21980443974630048
7RDY-zinc,328,-8.222727272727273,-8.1,-7.5,-8.5,0.06737843551797067
7RDY-zinc,880,-8.225,-8.25,-6.8,-8.9,0.48191860465116304
7RDY-zinc,691,-8.227272727272727,-8.45,-7.5,-8.7,0.270866807610993
7RDY-zinc,994,-8.227272727272727,-8.25,-7.4,-9.0,0.3490063424947144
7RDY-zinc,69,-8.231818181818182,-8.2,-7.8,-8.7,0.19198731501057156
7RDY-no-extra,811,-8.236363636363636,-8.1,-7.7,-8.6,0.06143763213530644
7RDY-no-extra,999,-8.238636363636363,-8.0,-7.9,-8.6,0.09172832980972502
7RDY-zinc,697,-8.240909090909092,-8.2,-7.6,-8.6,0.12712473572938637
7RDY-zinc,544,-8.240909090909092,-8.2,-7.9,-8.6,0.029450317124736024
7RDY-zinc,887,-8.240909090909092,-8.3,-8.0,-8.7,0.026659619450317237
7RDY-zinc,40,-8.245454545454546,-8.4,-6.7,-8.5,0.22579281183932334
7RDY-no-extra,980,-8.247727272727273,-8.25,-7.9,-8.6,0.11836680761099304
7RDY-zinc,168,-8.247727272727273,-8.25,-7.8,-8.6,0.12720401691331898
7RDY-zinc,924,-8.247727272727273,-8.5,-7.6,-8.5,0.14115750528541304
7RDY-zinc,866,-8.25,-8.25,-7.8,-8.7,0.20720930232558102
7RDY-zinc,975,-8.252272727272727,-8.149999999999999,-8.0,-8.6,0.03418076109936644
7RDY-no-extra,566,-8.252272727272727,-8.05,-7.8,-8.8,0.16952959830866757
7RDY-zinc,652,-8.254545454545454,-8.3,-8.0,-8.6,0.018816067653276924
7RDY-zinc,266,-8.256818181818183,-8.5,-7.2,-8.9,0.17320824524312867
7RDY-no-extra,99,-8.256818181818183,-8.3,-7.7,-8.5,0.031812896405919736
7RDY-no-extra,712,-8.263636363636364,-8.2,-8.1,-8.9,0.03585623678647
7RDY-zinc,953,-8.26590909090909,-8.25,-7.4,-8.7,0.17718287526427018
7RDY-zinc,978,-8.270454545454545,-8.399999999999999,-7.7,-8.7,0.19375792811839307
7RDY-no-extra,417,-8.272727272727273,-8.149999999999999,-8.0,-8.5,0.041564482029597984
7RDY-no-extra,839,-8.272727272727273,-8.2,-8.0,-8.6,0.025285412262156384
7RDY-zinc,316,-8.275,-8.25,-8.0,-8.5,0.047500000000000424
7RDY-no-extra,377,-8.275,-8.3,-8.0,-8.5,0.024709302325581536
7RDY-no-extra,587,-8.275,-8.2,-8.1,-8.4,0.009360465116279174
7RDY-no-extra,141,-8.277272727272727,-8.3,-7.8,-8.5,0.04226215644820314
7RDY-no-extra,399,-8.281818181818183,-8.25,-7.7,-8.8,0.2522198731501062
7RDY-no-extra,644,-8.284090909090908,-8.45,-7.2,-9.4,1.067880549682875
7RDY-no-extra,247,-8.288636363636364,-8.4,-7.7,-8.5,0.06475158562367861
7RDY-no-extra,123,-8.290909090909091,-8.25,-7.9,-8.7,0.05945031712473616
7RDY-no-extra,966,-8.290909090909091,-8.25,-8.2,-8.4,0.009217758985200974
7RDY-zinc,803,-8.293181818181818,-8.25,-7.7,-8.7,0.07460359408033823
7RDY-no-extra,611,-8.293181818181818,-8.350000000000001,-8.0,-8.5,0.037859408033826675
7RDY-zinc,102,-8.297727272727272,-8.25,-8.0,-8.6,0.09092494714587698
7RDY-zinc,205,-8.299999999999999,-8.25,-7.9,-8.8,0.16418604651162766
7RDY-zinc,776,-8.299999999999999,-8.3,-8.1,-8.5,0.040930232558139754
7RDY-zinc,287,-8.304545454545455,-8.45,-6.6,-9.2,0.7413742071881614
7RDY-zinc,960,-8.309090909090909,-8.25,-7.9,-8.6,0.05991543340380501
7RDY-no-extra,523,-8.30909090909091,-8.350000000000001,-7.9,-8.5,0.025496828752642815
7RDY-zinc,633,-8.30909090909091,-8.2,-7.6,-8.8,0.14131078224101512
7RDY-zinc,565,-8.311363636363636,-8.35,-8.0,-8.5,0.039635306553911044
7RDY-no-extra,800,-8.313636363636364,-8.4,-7.9,-8.7,0.03794926004228328
7RDY-no-extra,476,-8.313636363636364,-8.3,-7.9,-8.6,0.05283298097251623
7RDY-no-extra,64,-8.313636363636364,-8.4,-8.1,-8.6,0.03748414376321342
7RDY-no-extra,819,-8.320454545454545,-8.350000000000001,-7.8,-8.8,0.23654862579281247
7RDY-zinc,741,-8.320454545454545,-8.1,-7.9,-9.3,0.19887420718816012
7RDY-zinc,166,-8.320454545454545,-8.3,-7.5,-8.7,0.11747885835095148
7RDY-no-extra,955,-8.327272727272728,-8.25,-7.5,-8.9,0.3122621564482024
7RDY-no-extra,171,-8.329545454545455,-8.25,-8.0,-8.9,0.06864164904862584
7RDY-no-extra,148,-8.329545454545455,-8.350000000000001,-7.8,-8.9,0.2649207188160678
7RDY-no-extra,502,-8.336363636363636,-8.35,-7.8,-8.6,0.044693446088794615
7RDY-zinc,521,-8.338636363636363,-8.350000000000001,-7.9,-8.6,0.040565539112051
7RDY-zinc,271,-8.338636363636365,-8.3,-8.3,-8.4,0.002426004228329897
7RDY-no-extra,556,-8.340909090909092,-8.3,-8.2,-8.5,0.02107822410148002
7RDY-no-extra,386,-8.343181818181819,-8.25,-7.7,-8.9,0.2741384778012687
7RDY-no-extra,654,-8.343181818181819,-8.4,-7.5,-8.9,0.3262315010570825
7RDY-no-extra,6,-8.343181818181819,-8.3,-7.3,-9.0,0.2936733615221987
7RDY-zinc,115,-8.35,-8.399999999999999,-7.8,-8.6,0.07139534883720909
7RDY-no-extra,870,-8.356818181818182,-8.35,-7.9,-8.7,0.07971987315010544
7RDY-zinc,366,-8.361363636363636,-8.4,-8.0,-8.6,0.05033298097251583
7RDY-zinc,30,-8.365909090909092,-8.4,-7.5,-8.6,0.0469503171247358
7RDY-zinc,279,-8.368181818181817,-8.5,-7.5,-8.8,0.1343128964059194
7RDY-zinc,57,-8.370454545454546,-8.4,-8.0,-8.5,0.023060253699788546
7RDY-no-extra,322,-8.372727272727273,-8.350000000000001,-8.2,-8.5,0.015983086680760813
7RDY-zinc,62,-8.375,-8.4,-8.3,-8.4,0.001918604651162722
7RDY-zinc,825,-8.377272727272727,-8.35,-8.2,-8.6,0.03342494714587737
7RDY-zinc,402,-8.381818181818183,-8.4,-7.4,-8.9,0.280591966173361
7RDY-no-extra,550,-8.381818181818183,-8.4,-7.8,-8.5,0.03221987315010567
7RDY-zinc,466,-8.39090909090909,-8.1,-8.0,-8.8,0.10317124735729437
7RDY-zinc,606,-8.4,-8.4,-7.6,-8.6,0.0404651162790697
7RDY-zinc,462,-8.4,-8.4,-8.3,-8.5,0.00930232558139522
7RDY-no-extra,274,-8.4,-8.4,-7.9,-8.9,0.23906976744186023
7RDY-no-extra,404,-8.415909090909091,-8.4,-8.2,-8.6,0.026020084566596376
7RDY-zinc,230,-8.422727272727272,-8.6,-7.9,-8.7,0.063657505285412
7RDY-zinc,696,-8.424999999999999,-8.4,-8.1,-8.6,0.024709302325581203
7RDY-no-extra,442,-8.429545454545455,-8.4,-8.3,-8.7,0.008641649048625761
7RDY-no-extra,479,-8.429545454545455,-8.4,-7.5,-9.0,0.3165486257928116
7RDY-zinc,438,-8.431818181818182,-8.4,-7.1,-9.1,0.3538477801268499
7RDY-no-extra,589,-8.431818181818182,-8.45,-7.7,-8.8,0.10780126849894266
7RDY-no-extra,87,-8.43409090909091,-8.45,-8.0,-9.0,0.18695031712473434
7RDY-no-extra,354,-8.436363636363636,-8.45,-8.1,-8.8,0.11120507399577192
7RDY-zinc,902,-8.436363636363636,-8.45,-7.1,-8.8,0.07678646934460906
7RDY-zinc,446,-8.44090909090909,-8.399999999999999,-7.7,-8.9,0.15921775898520157
7RDY-zinc,935,-8.443181818181818,-8.5,-7.6,-9.0,0.06437103594080348
7RDY-zinc,749,-8.443181818181818,-8.5,-7.2,-8.9,0.2643710359408039
7RDY-zinc,134,-8.447727272727272,-8.399999999999999,-8.0,-8.9,0.15929704016913446
7RDY-no-extra,701,-8.452272727272726,-8.4,-8.2,-8.7,0.013250528541226379
7RDY-no-extra,334,-8.454545454545455,-8.5,-8.2,-8.8,0.01556025369978849
7RDY-zinc,761,-8.454545454545455,-8.5,-7.4,-9.3,0.29742071881606763
7RDY-zinc,542,-8.461363636363636,-8.399999999999999,-7.7,-8.9,0.14289112050740008
7RDY-no-extra,88,-8.461363636363636,-8.4,-6.7,-9.0,0.08986786469344596
7RDY-no-extra,508,-8.461363636363636,-8.35,-7.9,-9.0,0.19917019027484234
7RDY-no-extra,551,-8.463636363636363,-8.45,-8.3,-8.7,0.028414376321352748
