proteinID,ligandID,mean,median,max,min,var
7RDY-zinc,682,-7.211363636363637,-7.1,-6.9,-7.8,0.07917019027484148
7RDY-zinc,233,-7.209090909090909,-7.199999999999999,-6.7,-7.7,0.24317124735729365
7RDY-zinc,69,-7.209090909090909,-7.5,-6.1,-8.0,0.5892177589852003
7RDY-zinc,748,-7.202272727272727,-7.199999999999999,-6.3,-8.2,0.833250528541226
7RDY-zinc,592,-7.2,-7.2,-6.5,-7.9,0.33302325581395353
7RDY-zinc,198,-7.197727272727272,-7.2,-6.3,-7.9,0.1365063424947146
7RDY-no-extra,574,-7.197727272727272,-7.2,-5.0,-7.9,0.5002272727272731
7RDY-zinc,828,-7.1909090909090905,-7.2,-7.1,-7.4,0.009217758985200816
7RDY-zinc,27,-7.1886363636363635,-7.15,-6.6,-7.9,0.1824260042283299
7RDY-no-extra,841,-7.1863636363636365,-7.449999999999999,-6.3,-8.0,0.5081818181818177
7RDY-zinc,59,-7.179545454545454,-7.15,-5.8,-7.6,0.13282769556025384
7RDY-zinc,524,-7.172727272727273,-7.2,-6.5,-7.6,0.06993657505285414
7RDY-zinc,732,-7.168181818181819,-7.2,-6.4,-7.7,0.17152219873150099
7RDY-zinc,352,-7.165909090909091,-7.2,-6.6,-7.7,0.08695031712473572
7RDY-no-extra,962,-7.163636363636363,-7.1,-7.0,-7.7,0.026088794926004213
7RDY-no-extra,479,-7.161363636363637,-7.199999999999999,-6.5,-7.8,0.4182399577167021
7RDY-zinc,781,-7.159090909090909,-7.2,-6.9,-7.3,0.025264270613107757
7RDY-no-extra,261,-7.152272727272727,-7.35,-6.6,-7.6,0.10999471458773766
7RDY-no-extra,79,-7.15,-7.15,-6.5,-7.8,0.43232558139534866
7RDY-no-extra,563,-7.1499999999999995,-7.3,-6.6,-7.6,0.21046511627906944
7RDY-no-extra,917,-7.145454545454545,-7.1,-6.5,-7.5,0.07881606765327699
7RDY-no-extra,860,-7.140909090909091,-7.15,-6.4,-8.0,0.07503171247357311
7RDY-zinc,483,-7.138636363636365,-7.1,-6.8,-8.1,0.06800739957716719
7RDY-zinc,500,-7.131818181818182,-7.05,-6.5,-7.9,0.40128964059196687
7RDY-zinc,886,-7.129545454545454,-7.05,-6.4,-7.9,0.4198044397463003
7RDY-zinc,480,-7.129545454545454,-7.1,-7.0,-7.2,0.00492071881606774
7RDY-no-extra,640,-7.125,-7.05,-6.7,-7.7,0.1149418604651163
7RDY-zinc,76,-7.120454545454546,-7.300000000000001,-6.6,-7.6,0.20771141649048586
7RDY-zinc,692,-7.118181818181818,-7.1,-6.8,-7.5,0.04663847780126846
7RDY-zinc,333,-7.118181818181818,-7.1,-6.0,-7.7,0.3187315010570829
7RDY-no-extra,873,-7.113636363636363,-6.9,-6.8,-7.7,0.15748414376321376
7RDY-no-extra,911,-7.1068181818181815,-7.1,-6.3,-7.8,0.3899524312896405
7RDY-zinc,320,-7.104545454545455,-7.2,-6.2,-7.8,0.11300211416490491
7RDY-no-extra,702,-7.095454545454545,-7.3,-5.9,-7.5,0.1460253699788584
7RDY-no-extra,864,-7.086363636363637,-7.2,-6.6,-7.6,0.08864693446088812
7RDY-zinc,310,-7.086363636363637,-7.2,-5.9,-7.8,0.25980972515856254
7RDY-zinc,881,-7.077272727272727,-7.3,-6.5,-7.8,0.11389006342494735
7RDY-no-extra,867,-7.072727272727272,-7.1,-7.0,-7.2,0.005285412262156449
7RDY-zinc,263,-7.065909090909091,-7.050000000000001,-6.8,-7.4,0.032066596194503014
7RDY-zinc,516,-7.052272727272728,-7.0,-6.2,-8.0,0.744413319238901
7RDY-zinc,964,-7.038636363636363,-7.050000000000001,-5.8,-7.5,0.13126321353065562
7RDY-zinc,674,-7.029545454545455,-7.0,-6.6,-7.5,0.10538583509513753
7RDY-zinc,537,-7.004545454545454,-7.199999999999999,-6.0,-7.3,0.1083509513742072
7RDY-no-extra,708,-7.0,-7.15,-6.0,-7.4,0.12558139534883736
7RDY-no-extra,242,-6.993181818181818,-6.95,-6.6,-7.8,0.1001849894291752
7RDY-zinc,229,-6.988636363636363,-7.0,-6.6,-7.7,0.08428646934460862
7RDY-no-extra,750,-6.970454545454545,-7.0,-6.4,-7.5,0.23933932346723039
7RDY-no-extra,875,-6.954545454545454,-6.65,-5.8,-8.6,1.188118393234671
7RDY-zinc,846,-6.947727272727272,-6.9,-6.5,-7.4,0.20534355179704034
7RDY-no-extra,713,-6.9386363636363635,-6.9,-6.7,-7.6,0.021030655391120482
7RDY-zinc,448,-6.9340909090909095,-6.9,-6.5,-7.4,0.08090380549682903
7RDY-no-extra,970,-6.918181818181818,-7.1,-6.0,-7.7,0.2033826638477804
7RDY-no-extra,212,-6.918181818181818,-6.95,-6.2,-7.5,0.34896405919661716
7RDY-no-extra,588,-6.918181818181818,-7.1,-6.6,-7.1,0.03873150105708228
7RDY-zinc,98,-6.911363636363637,-7.0,-6.0,-7.3,0.11544926004228337
7RDY-zinc,44,-6.911363636363637,-6.85,-6.4,-7.6,0.27079809725158527
7RDY-zinc,484,-6.8977272727272725,-6.9,-6.2,-7.6,0.2611575052854122
7RDY-zinc,648,-6.895454545454545,-6.9,-6.1,-7.6,0.4962579281183935
7RDY-zinc,633,-6.886363636363637,-6.9,-6.1,-7.7,0.39841437632135357
7RDY-zinc,422,-6.88409090909091,-6.9,-6.3,-7.4,0.27346194503171267
7RDY-no-extra,810,-6.875,-6.8,-6.4,-7.3,0.03633720930232551
7RDY-zinc,462,-6.845454545454545,-6.6,-6.1,-8.3,0.4425369978858349
7RDY-zinc,921,-6.843181818181818,-6.85,-6.5,-7.1,0.06809196617336172
7RDY-no-extra,332,-6.831818181818182,-6.8,-6.7,-7.0,0.005010570824524298
7RDY-zinc,330,-6.295454545454546,-6.2,-5.8,-6.6,0.0795137420718816
