ID, NRGDock Score,smiles,idnumber,Type
PV-009348136091,-2523287.0,O=C(CCN1C=NC2=CC=CC=C2C1=O)NCC1=CC=C(C2=CC=CC=N2)C(F)=C1,PV-009348136091,M
PV-006681488260,-2522246.0,O=C(NCC1=C(F)C=CC=C1N1C=CC=N1)C1=CC=C2C=C(F)C(F)=CC2=N1,PV-006681488260,S
PV-008230317414,-2521742.25,O=C(NC1=CC(C2=CC=CC=C2)=CC=C1C(=O)O)C1=CC2=CC=C(O)N=C2N=C1,PV-008230317414,M
PV-006498283495,-2520957.25,O=C(NC1=CC=CC(NC(=O)C2=C(F)NN=C2)=C1)C1=CC=C2C=CC=C(F)C2=N1,PV-006498283495,M
PV-006489728199,-2520146.25,NC(=O)C1=CC=C(C2=NC(C3=CC=C(C4=CC(CO)=CC=C4)C=C3F)=NO2)C=N1,PV-006489728199,M
PV-009840125755,-2519857.75,CC1=CC(=O)N(C2=CC=CC=C2)C(C)=C1C(=O)NC1=CC=C(C2=CNC(=O)N2)C=C1,PV-009840125755,M
PV-004494888453,-2518612.75,O=C(NC1=NN(C2=CC=CN=C2)N=C1)C(OC1=CC(F)=CC=C1)C1=CC=CC=C1,PV-004494888453,S
PV-005638267672,-2515884.25,O=C(NC1=CC=C(F)C(C2=CN(C3=CC=CC=C3)N=N2)=C1)C1=CC=NC(CO)=C1,PV-005638267672,M
PV-007283942673,-2515205.75,O=C(NCC1=C(C2=CC=CC=C2)C2=CC(F)=CC=C2O1)C1=CC(O)=CC(O)=N1,PV-007283942673,M
PV-009780714399,-2514526.5,O=C(NC1=CC=C(N2C=CC(=O)N2)C=C1)NC(CC1=CC=CC=C1)C1=CC=NC=C1,PV-009780714399,S
PV-004837366105,-2512059.0,CC1=NC=NN1C1=CC=C(NC(=O)C2=CN(C3=CC=C(F)C=C3)C(=O)C=C2)C=C1,PV-004837366105,M
PV-007572345639,-2511912.0,CN1C=CN=C1CNC1=CC=C(C(=O)NC2=CN(C3=CC=CC=C3)C(=O)C=C2)C=C1,PV-007572345639,S
PV-008200621458,-2511313.75,CC1=CC=C(OC2=CC=CC=C2CCNC(=O)C2=CC=C3C(=O)NN=CC3=C2)C=C1,PV-008200621458,M
PV-006768702981,-2509314.0,CN1C=NN=C1C1=CC=C(C(=O)NC2=CC=C(N3C=CC=CC3=O)C=C2F)C=C1,PV-006768702981,M
Z7738048123,-2508401.5,N#CCC1=CC=C(OC2=CC=C(C(=O)NCC3=CC=CC4=C3OC(=O)N4)C=C2)C=C1,Z7738048123,M
Z7777157313,-2507587.0,O=C1C2=C(F)C=C(F)C=C2N=CN1CC1=CC=NC(OC2=CC=CC=C2)=C1,Z7777157313,S
PV-007406173002,-2507532.5,CN1C=NC(C2=CC=C(NC(=O)C3=NOC(C4=C(F)C=C(F)C=C4F)=C3)C=C2)=N1,PV-007406173002,M
PV-006244025483,-2506700.5,O=C(NC1=CC=C2N=CC=C(O)C2=C1)C1=NN(C2=CC=CC=C2F)C=CC1=O,PV-006244025483,S
Z2201121273,-2505787.5,O=S(=O)(NCC1=CC=C(C2=CC=CC=C2)C=C1F)C1=CC=CC=C1CN1C=NC=N1,Z2201121273,S
PV-005989399421,-2504846.25,O=C(OCC1=CC=CN2N=CC=C12)C1=CC=C(C(=O)C2=CC(O)=CC=C2)C=C1,PV-005989399421,M
PV-004833816904,-2502556.5,COC1=CC(C(=O)NC2=NN(C3=CC=C(F)C=C3C#N)C=C2)=C2N=CC=CC2=C1,PV-004833816904,M
Z1334417442,-2499425.5,O=C(CC1=CC=C(N2CCCC2=O)C=C1)NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1,Z1334417442,S
PV-007706479587,-2498201.0,O=C(NC(C(=O)NCC1=CC=C(O)C(F)=C1F)C1=CC=CC=C1)C1=CC=CC=C1,PV-007706479587,S
PV-007475572721,-2496428.25,N#CC1=C2N=C(NC(=O)C3=C(O)C4=CC=C(C(F)(F)F)C=C4N=C3)NC2=CC=C1,PV-007475572721,S
Z5010468619,-2496297.5,CNC(=O)C1=CC([C@H](C)NC(=O)C2=CN(C)C3=CC=C(C4=CC=CC=C4)N=C23)=CC=C1OC,Z5010468619,M
PV-005653706714,-2495430.75,FC1=CC=C(C2=NC=CC(NCC3=NN(C4=C(F)C=CC=C4F)C=C3)=N2)N=C1,PV-005653706714,M
PV-002334495247,-2495031.5,COC1=CC=C(NC(=O)NCC2=CN3C=NC=C3C=C2)C=C1C(=O)C1=CC=CC=C1,PV-002334495247,M
PV-005288586567,-2494824.0,O=C(NCC1=CC=CC=C1N1C=C(C2=CC=CC=C2)N=N1)[C@H](O)C1=CC=CC=C1,PV-005288586567,M
PV-009272041790,-2493844.5,O=C(C1=CC(C2=CC=CC=C2F)=NO1)N(CC1=CC=CC=C1)C1=NC=NC(O)=C1,PV-009272041790,S
PV-009905689582,-2493159.5,O=C(NC1=NC=NC2=C1N=C(C1=CC=CC=C1)N2)C1=CC(C(F)(F)F)=CC=C1O,PV-009905689582,M
PV-008097678636,-2491750.75,CNC(=O)C1=CC2=CC(NC(=O)C3=CC=CC=C3C3=CC=C(CN)C=C3)=CC=C2N1,PV-008097678636,M
Z7608862423,-2491384.5,CC1=CC2=NC(C(=O)NC3=CC=CC(C4=CC=NC=C4)=C3F)=CC=C2C(=O)N1C,Z7608862423,M
PV-009965162404,-2489535.75,CN(C/C=C/C1=CC=C(F)C=C1)C(=O)C1=CC(N2C=C(C3=CC=NN3)N=N2)=CC=C1,PV-009965162404,M
PV-008389218090,-2489265.0,O=C(NCCC1=NC=CC(=O)N1)C1=CNC2=CC=C(OC3=CC=CC=C3)C=C2C1=O,PV-008389218090,M
PV-004080044891,-2488800.0,O=C1C=CN(C2=CC(C3=CC(F)=CC=C3OCC3=CC=NC=C3)=CC=C2)N1,PV-004080044891,M
PV-007036581998,-2488722.75,O=C(NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1)C1=COC(C2=CC=CN=C2)=N1,PV-007036581998,S
PV-008906011802,-2488066.25,N#CC1=CC=CC=C1C1=CC=C(C(=O)NCC2=CC3=CC(C(=O)O)=CN=C3O2)C=C1,PV-008906011802,S
PV-008881149049,-2486583.25,CCC1=CC=C(CNC(=O)C2=CC=C(N3C=C(C4=CC=CN=C4)N=N3)C=C2)C(F)=C1,PV-008881149049,M
Z1334416339,-2887034.5,O=C(CN1N=C(C2=CC=CC=C2)C=CC1=O)NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1,Z1334416339,S
Z4984250927,-2754801.25,CC1=C(NC(=O)C2=C(C3=CC=CC=C3)C(C3=CC=CC=C3)=NNC2=O)C=CC=C1S(C)(=O)=O,Z4984250927,S
Z1335424480,-2751632.75,O=C(NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1)C1=CC=C(N2NC(=O)NC2=O)C=C1,Z1335424480,S
Z1672978519,-2729809.75,CC1=CC=CC=C1N1N=CC(C(=O)NCC2=CC(OC3=CC=C(F)C(F)=C3)=CC=N2)=C1N,Z1672978519,S
Z7610329323,-2661120.5,O=C(C1=CC=CC=C1)C1=CC(NC(=O)C2=CN=C(O)C3=CN=CC=C23)=CC=C1F,Z7610329323,S
PV-008492256245,-2647687.25,NC1=CC(F)=CN=C1C(=O)NC1=CC(NC(=O)C2=CC=C3C=CN=CC3=C2)=CC=C1,PV-008492256245,M
Z857988134,-2640687.5,O=C(CN1N=C(C2=CC=CC=C2)C=CC1=O)NC1=CC=C(OC2=CC=CC=C2)N=C1,Z857988134,M
PV-007619379360,-2626621.0,N#CC1=CC=CC(CNC2=CC(=O)N3C=CC=C(OCC4=CC=CC=C4)C3=N2)=C1F,PV-007619379360,M
PV-005244387424,-2626149.5,O=C(NC1=NN(C2=NC=CC=C2F)C=C1)C1=CC=C(OC2=CC=C(F)C=C2)C=N1,PV-005244387424,S
PV-007295731213,-2625029.5,O=C(NC1=CC=C(NC(=O)C2=CC(O)=CC=C2)N=C1)C1=CC=C(N2C=CC=C2)N=C1,PV-007295731213,S
Z1319440682,-2624729.75,COC1=C(C(=O)NCC2=CC=CC=C2NS(=O)(=O)C2=CC=CC=C2)C=NC2=CC=CC=C12,Z1319440682,S
Z1625429331,-2618570.25,N#CC1=CC=CN=C1NCC1=CC(C(=O)NCC2=NOC(C3=CC=C(F)C=C3)=N2)=CC=C1,Z1625429331,S
PV-008819536456,-2618526.75,CN(C(=O)C1=CC(N2C=CN=C2)=CC=C1O)C1=CC=CC(C(O)C2=CC=CC=C2)=C1,PV-008819536456,M
Z1510121615,-2612753.75,COC1=CC=C(C)C=C1N1C=C(C(=O)NCC2=CN(C3=CC=C(Cl)C=C3)N=C2)C=CC1=O,Z1510121615,S
PV-005780603010,-2607844.0,O=C(NC1=CC=C(F)C(C2=CN(C3=CC=C(F)C=C3)N=N2)=C1)C1=CN=CC=C1O,PV-005780603010,M
PV-009497629788,-2606978.5,NC1=CN=CC(C(=O)NC2=CC(NC(=O)C3=CC=C(F)C4=NC=CC=C34)=CC=C2)=C1,PV-009497629788,M
PV-008066901391,-2604373.0,NC(=O)C(NC(=O)C1=CC=C(NC2=CC=NC=C2)C=C1)C1=CC=C2C=CC=CC2=C1,PV-008066901391,S
PV-008984831396,-2603022.25,COC1=CC=CC(C(=O)C2=CC=C(C(=O)NC3=CC(=O)NC4=CN=CC=C34)C=C2)=C1,PV-008984831396,S
PV-007608936563,-2596725.0,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=CC=CC(CNC2=CC=NC=N2)=C1,PV-007608936563,S
PV-007157227082,-2596441.75,O=C(NCC1=CC=C(C2=CC=NC=C2)N=C1)C1=NN(C2=CC=C(F)C=C2F)C=C1,PV-007157227082,S
Z811247406,-2592980.0,CC(C)N1N=C(C(=O)N(CC(N)=O)CC2=CC=C(C3=CC=CC=C3)C=C2)C2=CC=CC=C2C1=O,Z811247406,S
PV-006381933832,-2586182.0,O=C(COC(=O)C1=NC2=CC(F)=CC(F)=C2C=C1)NC1=CN=C2C=CC=CC2=C1,PV-006381933832,S
PV-008884062299,-2585817.0,COC1=CC=C2C=CC=C(CNC(=O)C3=CC=CN(CC4=CC=CC=C4)C3=O)C2=C1,PV-008884062299,S
PV-006538941363,-2585765.25,N#CC1=CC=C(OC2=CC(NC(=O)C3=CC=C4C(=O)NN=CC4=C3)=CC=C2)C=C1,PV-006538941363,M
Z1608650576,-2584711.5,CN1C=CC(C(NC(=O)C2=CC(NCC3=CC=CC=C3)=CC=N2)C2=CC=C(F)C=C2)=N1,Z1608650576,S
PV-007476323971,-2581113.75,CN(C(=O)C1=CC=C(C2=CN=CC=N2)C=N1)C1=CC=CC(C(O)C2=CC=CC=C2)=C1,PV-007476323971,M
PV-006257722492,-2580401.25,O=C(NC1=CN(C2=C(F)C=CC=C2F)N=C1)C1=CC=CN=C1OC1=CC=CN=C1,PV-006257722492,M
PV-007973172763,-2580266.25,CC1=NN(C2=CC=C(NC(=O)C3=CC(OC4=CC=CC=C4)=CC=C3O)C=C2)C(=O)N1,PV-007973172763,S
PV-008950131068,-2578651.75,CC1=CC=NC(CNC(=O)C2=CN(CC3=CC=CC=C3)C3=CC=CC=C3C2=O)=C1F,PV-008950131068,M
PV-008389528976,-2576264.5,NCC1=CC=CC=C1C1=CC=CC(C(=O)NC2=NN(CC3=CC(F)=CC=C3)C=N2)=C1,PV-008389528976,M
PV-009807071205,-2575077.0,O=C(CC1=CC2=CC=CC=C2C(=O)O1)NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1,PV-009807071205,M
PV-009538273149,-2568182.25,CN1C(C(=O)NC2=NC=CC(C3=CC=CN=C3)=N2)=CC=C1C(=O)C1=CC=CC=C1F,PV-009538273149,M
PV-005736663462,-2566849.75,O=C(NC1=NC(O)=CC=C1C1=CC=CC=C1)C1=CC2=CC=C(F)C=C2NC1=O,PV-005736663462,S
Z1171530966,-2566288.75,N#CC1=CC=CC=C1OCC1=CC=C(C(=O)NCC2=NOC(C3=CC=C(F)C=C3)=N2)O1,Z1171530966,S
Z1385632746,-2561332.25,CC1=CC=CC(CC(CO)CNC(=O)C2=CC=C(N3C(C)=NC4=CC=CC=C4C3=O)C=C2)=C1,Z1385632746,S
PV-006924371720,-2560462.5,NC1=CC(C(=O)NC2=CC=C(NC3=CC=CC=N3)C=C2)=NN1C1=CC=C(F)C=C1,PV-006924371720,S
PV-007811355858,-2560403.5,CC1=CC=C(O)C(CNC(=O)C2=CNC3=CC=C(OC4=CC=CC=C4)C=C3C2=O)=N1,PV-007811355858,S
PV-007695707002,-2559192.5,CC1=CN=C2N=CC=C(C(=O)NC3=CC(NC(=O)C4=CC(F)=CN=C4)=CC=C3)C2=C1,PV-007695707002,M
Z7669153343,-2558060.25,O=C(NCC1=CC=C(C2=CC=CC=C2)C=C1F)C1=CC=C2C=NNC(=O)C2=C1,Z7669153343,S
PV-007996566363,-2556045.75,COC1=CC=C(C(=O)NC2=CC=C(N3N=C(C)NC3=O)C=C2)C=C1C1=CC=CC=C1,PV-007996566363,S
PV-005029790916,-2554390.75,CC1=CC=C(NC(=O)C2=CN=CC3=C2C=CNC3=O)C=C1C(=O)C1=CC=CC=C1,PV-005029790916,M
Z1894840383,-2550906.75,CN1C=C(C(NC(=O)C2=CC=C3C(=O)N(C4=CC=CC=C4)C(=O)NC3=C2)C(F)(F)F)C=N1,Z1894840383,S
PV-007473993523,-2550151.5,CN(C(=O)C1=CN=NC(C2=CC=CC=C2)=C1)C1=NC=C(OCC2=CC=CC=C2)C=N1,PV-007473993523,S
PV-006691473131,-2547795.5,O=C(NC1=CC=C(OC2=CC=C(F)C=C2)C=N1)C1=CC2=CC=C(O)N=C2N=C1,PV-006691473131,M
PV-006223500982,-2547022.5,O=C(CNC(=O)C1=C(C2=CC=C3C=CC=CC3=N2)OC=N1)C1=C(F)C(F)=CC=C1,PV-006223500982,S
PV-007031532407,-2545329.25,O=C(NC(C(=O)O)C1=CC(F)=CC(F)=C1)C1=CC=C2C(=C1)C(=O)C1=CC=CC=C12,PV-007031532407,S
PV-008593448380,-2543892.75,COC1=CC=C(C(=O)C2=CC=CC=C2C(=O)NCC2=CC=C(O)C(F)=C2F)C=C1,PV-008593448380,S
Z2116802688,-2541334.75,O=C(NCC1=CC=NC(OC(F)F)=C1)NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1,Z2116802688,M
PV-008756300086,-2539054.75,O=C(NC1=CC=C(N2C=CC(=O)C=C2)N=C1)C1=CC2=CC=C(OC(F)F)C=C2N1,PV-008756300086,S
Z1334416197,-2538323.25,O=C(CCCN1C(=O)OC2=CC=CC=C21)NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1,Z1334416197,S
PV-004728025492,-2536663.25,O=C(CC1=C(O)N=CN=C1O)NCC1=CC=C(C2=CC=C3C=CC=CC3=C2)C=C1,PV-004728025492,S
Z5278913418,-2536264.0,CC1=NN(C2=CC=CC=C2C(F)(F)F)C(NC(=O)C2=CC=C3C(=O)N(C)C(=O)NC3=C2)=C1,Z5278913418,S
PV-009778543550,-2534978.25,CC1=CC=C(C(=O)NC2=NC=CC3=NC=NC=C23)C=C1NC(=O)C1=CC=CC=C1F,PV-009778543550,S
PV-008465045876,-2533578.0,CC1=CC=CC(F)=C1CN1C(=O)NC2=CC(OCC3=CC=CC=C3)=CC=C2C1=O,PV-008465045876,M
PV-007266050335,-2533017.0,C=CC1=CC(C(=O)NC2=CC=CC(NC(=O)C3=CC4=NN=CN4N=C3)=C2)=CC(F)=C1,PV-007266050335,M
PV-007382359226,-2531940.75,C=CC1=CC(C(=O)NC2=CC=CC(NC(=O)C3=NN4C=CC=NC4=N3)=C2)=CC(F)=C1,PV-007382359226,M
PV-009912951221,-2531830.25,O=C(NCCN1C=CC(=O)C=C1)C1=CN(CC2=CC=CC=C2)C2=CC=CC=C2C1=O,PV-009912951221,S
PV-006864869026,-2531262.0,O=C(NCC1=CC=C(C2=CC=CC=C2)C=C1F)C1=C(F)C2=C(C=C1)NC(=O)N2,PV-006864869026,M
PV-009038630046,-2531047.0,COC1=CC2=CC=C(C(=O)NC3=NN(C4=CC=C(F)C(F)=C4)C=N3)N=C2C=C1F,PV-009038630046,M
Z7578890519,-2528298.25,O=C(NC1=CC(CCC(O)C2=CC=CC=C2)=CC=C1)C1=CC(=O)N2C=CC=CC2=N1,Z7578890519,M
PV-004218228526,-2527120.0,NC(=O)C1=CN2N=CC(C(=O)NC3=C(F)C=C(F)C=C3C3=CC=CC=C3)=C2N=C1,PV-004218228526,S
Z1442216283,-2526363.5,CC1=CC=C(C(=O)OCC2=CC=C(C(N)=O)C=C2F)C=C1NC(=O)C1=CC=CC=C1,Z1442216283,S
PV-007852969634,-2526197.0,O=C(NC1=CC=C(CCC(O)C2=CC=CC=C2)C=C1)C1=CN=C2C(=O)NC=CC2=C1,PV-007852969634,M
Z2175605740,-2526010.25,COC1=CC=C(C(=O)COC(=O)COC2=CC=CC(OC3=CC=CC=N3)=C2)C2=C1C(=O)CO2,Z2175605740,S
PV-008899055858,-2523845.0,COC(=O)CN1C=CC=C(NC(=O)C2=CC=C(N3C=CC4=CC=CC=C43)C=C2)C1=O,PV-008899055858,M
PV-008038101733,-2523818.25,O=C(NC(CNC(=O)C1=CC2=CC=CN2C=N1)C1=CC=CC=C1F)C1=CC=CC=C1,PV-008038101733,M
PV-008140236192,-2523775.0,O=C(NC1=CC=C2N=CNC(=O)C2=C1)C1=CC2=CC(C(F)(F)F)=CC=C2C(=O)O1,PV-008140236192,S
Z1732046837,-2523210.5,O=C(NCC1=NOC(COC2=CC=CC=C2F)=C1)NC1=CC=NC(CC2=CC=CC=C2)=N1,Z1732046837,M
Z5278778776,-2522353.25,CC(OC1=CC=CC=C1NC(=O)C1=CC=C2C(=O)N(C)C(=O)NC2=C1)C1=CC=CC=C1,Z5278778776,S
PV-009429404068,-2521774.25,CC1=C(C(=O)NC2=NN(C3=CC=C(F)C(F)=C3)C=N2)N=C(C2=CC=CC=C2F)O1,PV-009429404068,M
PV-006400430476,-2521401.5,O=C(NC1=CC=C(F)C(C2=NNN=N2)=C1)C1=CC=C(OC2=CC=C(F)C=C2)C=N1,PV-006400430476,M
PV-008034343163,-2520389.75,NC(=O)C1=CC=CC=C1OC1=CC=CC(NC(=O)C(F)(F)C2=NC=CC=C2F)=C1,PV-008034343163,M
PV-005915628971,-2520098.0,O=C(OC(C1=CC=CC=C1)C1=CC=CC=C1F)C1=CN=CC(N2C=CC=N2)=N1,PV-005915628971,S
PV-005456380051,-2519903.0,N#CC1=C(N2C=CC(NCC3=CN(CC4=CC=CC=C4F)N=C3)=N2)C=CC=C1F,PV-005456380051,S
PV-006409726248,-2518597.5,CN1C=C(C#N)C=C(NC(=O)C2=CC=CC=C2C(=O)C2=CC=C(F)C(F)=C2)C1=O,PV-006409726248,M
Z1334416269,-2514557.5,O=C(CC1OC2=CC=CC=C2NC1=O)NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1,Z1334416269,S
PV-005619147901,-2513845.5,COC1=CC=C(F)C=C1C(=O)NC1=NC(C2=CC=CC=N2)=NN1C1=CC=CC=C1,PV-005619147901,S
PV-008185963055,-2513304.25,O=C(NC1=CC=C(F)C(C2=CN(C3=CC=C(CO)C(F)=C3)N=N2)=C1)C1=COC=C1,PV-008185963055,M
Z7689645621,-2512423.0,NC1=NN=CC(C2=CC=CC(C(=O)NC3=CC=C(OC4=CC=CC=C4)N=C3)=C2)=N1,Z7689645621,M
PV-009588795594,-2511134.75,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)NC1=NN(C2=CC=C(F)C=N2)C=C1,PV-009588795594,M
PV-007818446456,-2510691.25,O=C(NC1=NN(C2=CC=NC(C(F)F)=C2)C=C1)C1=CC(=O)C2=CC=C(F)C=C2O1,PV-007818446456,M
PV-009408293093,-2509941.0,O=C(NC1=CC=CC(CC2=CC=CC=N2)=N1)C1=CC=C(C2=CC=CN=C2)NC1=O,PV-009408293093,M
PV-006898574380,-2509013.75,O=C(NC1=NN=NN1C1=CC=CN=C1)C1=CC=C(C2=CC(C(F)F)=CC=C2)C=C1,PV-006898574380,M
PV-004720657247,-2508711.0,CC1=CN(C2=C(F)C=CC=C2F)N=C1C(=O)NC1=CC=C(C2=CNC(=O)N2)C=C1,PV-004720657247,M
Z1683952221,-2508095.25,O=S(=O)(NCC1=CC=CO1)C1=CC=C(C2=NOC(C(F)(F)OC3=CC=CC=C3)=N2)C=C1,Z1683952221,M
PV-009983340307,-2507381.25,N#CC1=CC=NC(N(CC2=CC=C(F)C=C2F)C(=O)C2=NC=C3C=CC=CN23)=C1,PV-009983340307,S
PV-007920367371,-2506343.0,N#CC1=CC=C(N2CC(NC(=O)C3=CC=CC=C3C(=O)C3=CC=C(F)C=C3)C2)C=C1,PV-007920367371,M
Z1576352188,-2505627.0,O=C(OC(C1=CN(C2=CC=CC=C2)N=C1)C(F)(F)F)C1=CN(CC2=CC=CN=C2)N=N1,Z1576352188,M
PV-002097517132,-2505340.5,NC1=C(C(=O)NC2=CC=C(OC3=CC=CC=C3)N=C2)C=NN1CC1=CC=CC=C1,PV-002097517132,M
PV-008053645495,-2503229.5,CN1C(=O)C(CNC(=O)C2=NOC(C3=CC=C(C#N)C=C3F)=C2)=CC2=CC=CC=C21,PV-008053645495,M
PV-007989033974,-2502419.25,CC1=NC2=C(C#N)C=NN2C=C1C(=O)NCC1=CC=CC=C1OC1=CC=C(F)C=C1,PV-007989033974,S
PV-009389776197,-2501648.5,CC1=NN(C2=CC=CC=C2CNC(=O)NC2=CN(C3=CC=CC=C3)C(=O)C=C2)C=C1,PV-009389776197,S
PV-008250808729,-2501396.25,N#CC1=CC=C(C2=CC(CO)=CC=C2)C=C1NCCN1N=CC2=CC=CC=C2C1=O,PV-008250808729,S
PV-007439749688,-2501248.5,COC(=O)CN1C=CC2=CC=C(NC(=O)C3=CN(C4=CC=CC=C4)C(=O)C=C3)C=C21,PV-007439749688,S
PV-007510159501,-2500529.0,CN1C=C(C(=O)NCC2=CC=C(C3=CC=C4C=CC=CC4=C3)C=C2)C(=O)N(C)C1=O,PV-007510159501,S
PV-007734153617,-2500045.75,CNC(=O)C1=CC=C(C2=NC3=CC(OCC4=CC=CC=C4)=CC=C3C(=O)N2)C=C1,PV-007734153617,M
Z2222670904,-2497904.5,O=C(NC1=CC=C(S(=O)(=O)NCC2=CC=CC=C2)C=C1)C1=CC=NC(C2=NNC=C2)=C1,Z2222670904,S
PV-007115097089,-2497385.25,N#CC1=CC(F)=CC=C1N1C=CC(NC(=O)C2=CC=C(C3=CC=CC=N3)O2)=N1,PV-007115097089,M
PV-008254011936,-2496480.75,CCN1N=C(C(=O)NCC2=NC=CC=C2C2=CC=C(F)C=C2)C(=O)C2=CC=CC=C21,PV-008254011936,M
PV-007099217058,-2496156.0,O=C(NC1=CC2=C(C=C1F)NC(=O)O2)C1=NOC(C2=C(F)C=C(F)C=C2F)=C1,PV-007099217058,M
PV-007747204243,-2493561.25,O=C(NC1=NC(C2=CC(F)=CC(F)=C2)=CC=N1)C1=CC=C(OC(F)(F)F)N=C1,PV-007747204243,M
PV-009061370045,-2491082.75,O=C(NC1=NN(C2=CC=C(F)C=N2)C=C1)NC1=NOC=C1C1=CC=C(F)C=C1F,PV-009061370045,M
PV-009259704783,-2490952.0,O=C(NCC1=CC(=O)NC(C2=CC=CC=N2)=N1)NC1=CC=NC=C1C1=CC=CC=C1,PV-009259704783,M
PV-010000720062,-2489869.0,N#CC1=CC=C(C2=CC(CNC(=O)C3=CC(=O)N(C4=CC=CC=C4)N3)=CC=C2)S1,PV-010000720062,M
PV-009320370205,-2489558.0,O=C(NC1=NC(O)=CC=C1C1=CC=CC=C1)C1=CC2=NN=C(C(F)(F)F)N2C=C1,PV-009320370205,M
Z7707330218,-2489148.25,N#CC1=CC=C(C2=CC(C(=O)NCC3=CC=C(C4=CN=CN=C4)C=C3)=NN2)C=C1,Z7707330218,S
PV-008083222474,-2487208.0,N#CC(C1=CC=CC=C1)C1=CC=C(NC(=O)C2=C3C=CC=NN3C(C(=O)O)=C2)C=C1,PV-008083222474,M
Z1667835056,-2830511.0,O=C(NCC1=CC=CC=C1OC1=CC=CC=N1)C1=CN(C2=CC=CC=C2F)C(=O)C=C1,Z1667835056,S
Z5278802596,-2731730.5,CN1C(=O)NC2=CC(C(=O)NC(C3=CC=CN=C3)C3=CC=CC(C(F)(F)F)=C3)=CC=C2C1=O,Z5278802596,M
Z1443004342,-2702928.75,COC1=CC=CC(CC(NC(=O)C2=NN(C3=CC=CC=C3)C(C(N)=O)=C2)C2=CC=CC=C2)=C1,Z1443004342,S
PV-009520987795,-2701117.25,O=C(NC1=CC(=O)N(C2=CC=CC=C2)C=C1)C1=CN(C2=CC=C(F)C=C2F)N=C1,PV-009520987795,M
PV-006698423664,-2681557.75,O=C(NC1=C(F)C(C2=CC=NC=C2)=CC=C1)C1=CC=CC(C2=NNC(=O)C=C2)=C1,PV-006698423664,M
PV-008632489742,-2674563.5,O=C(NC1=CN(C2=CC=CC=C2)C(=O)C=C1)C1=NC2=CC(F)=CC(F)=C2C=C1,PV-008632489742,S
PV-009168626225,-2656798.0,COC1=C(F)C=C(C2=NOC(C3=CN(C4=CC=CC=C4F)C(=O)C=C3)=N2)C=C1F,PV-009168626225,S
Z2111594280,-2656393.75,CC(C(=O)N(CC(N)=O)CC1=CC=C(C2=CC=CC=C2)C=C1)N1C=CC2=CC=CC=C2C1=O,Z2111594280,S
PV-008502060045,-2653180.75,COC(=O)C1=CC=C2N=C(C(=O)NC3=CC=C(C4=CC=C(F)C=C4)N=N3)C=CC2=C1,PV-008502060045,S
PV-009457911893,-2651778.0,O=C(NC1=CC=NC=C1)C1=CC=C(CNC(=O)C2=C(F)C3=NC=CC=C3C=C2)C=C1,PV-009457911893,S
Z1981784745,-2646323.25,O=C(NC1=CC(C2=NOC(C(F)F)=N2)=CC=C1)C1=NN(C2=CC=C(F)C=C2)C(=O)C=C1,Z1981784745,S
Z1000341888,-2635366.5,COC(=O)CC1=CC(=O)N(C2=CC=C(C(=O)NC(C)CC3=CC=C4C=CC=CC4=C3)C=C2)N1,Z1000341888,S
PV-008687936906,-2632897.25,NC1=CC2=CC=CC=C2C(C(=O)NC2=CC(NC(=O)C3=NC=CC=C3F)=CC=C2)=N1,PV-008687936906,M
PV-009807935714,-2630215.75,O=C(NCC1=NC=C2C=CC=CN12)C1=CC(F)=C(F)C=C1C(=O)C1=CC=CC=C1,PV-009807935714,M
Z2195050870,-2627963.25,NC1=NC=CC(C(F)(F)F)=C1C(=O)NC1=CC=C(C(=O)NCC2=CC=CC=C2F)C=C1,Z2195050870,S
Z2113143720,-2618519.5,O=C(NCC1=CC(OC2=CC=C(F)C(F)=C2)=CC=N1)NC1=CC=C(C(F)(F)F)NC1=O,Z2113143720,M
PV-007748382040,-2616878.5,CC1=CC(COC(=O)C2=CN(C3=CC=CC=C3)C(=O)C=C2)=NC(C2=CC=CC=C2)=N1,PV-007748382040,M
PV-008686440923,-2609326.5,CC1=CC(NC(=O)CC2=CC(=O)N(C3=CC=CC=N3)N2)=CC(C2=CC=CC=C2F)=C1,PV-008686440923,S
Z1841344508,-2609197.25,O=C(NCC1=NN=C2C=CC=NN12)C1=CC=C(C2=CC=CC=C2OC(F)(F)F)C=C1F,Z1841344508,S
Z4493385344,-2603285.5,N#CC1=CC=CC=C1C1=CC=C(C(=O)NCCN2C(=O)NC3=CC=CC=C3C2=O)C=C1,Z4493385344,S
Z1119837684,-2594479.0,CC1=CC=CC=C1NC1=NC(N)=NC(CN(CC(N)=O)CC2=CC=C(C3=CC=CC=C3)C=C2)=N1,Z1119837684,S
