ID, NRGDock Score
PV-006076863502,-2531508.25
PV-009027122673,-2531504.0
PV-009182648783,-2531490.75
PV-007837822109,-2531479.5
PV-006975648153,-2531453.75
PV-007242321437,-2531420.75
Z1148525068,-2531387.25
PV-007538058313,-2531367.0
PV-006207446712,-2531337.75
Z4493379572,-2531326.5
PV-007627913800,-2531313.5
Z1732046837,-2531266.0
Z872156390,-2531258.25
PV-006796270337,-2531238.5
PV-008567633545,-2531232.75
PV-004660059790,-2531227.75
Z397744284,-2531221.0
PV-008694996036,-2531218.75
Z2220161650,-2531194.5
PV-005130765409,-2531181.5
PV-008038101733,-2531159.25
Z7777155243,-2531131.75
PV-006214451238,-2531131.25
PV-007521481796,-2531101.25
Z1161773201,-2531100.5
PV-006625057339,-2531079.25
PV-007178589716,-2531065.0
PV-007818909481,-2531060.25
PV-007279131837,-2531005.0
PV-007188501019,-2530948.0
Z7745225434,-2530922.5
PV-007273012060,-2530893.0
PV-007734680154,-2530820.75
PV-006275899520,-2530798.0
PV-009169517871,-2530763.5
PV-005483070279,-2530729.25
PV-007590275392,-2530720.0
PV-007312287726,-2530715.0
Z7600046858,-2530706.5
Z951966366,-2530698.25
Z1550164219,-2530684.25
PV-008135341686,-2530654.5
Z1493471862,-2530633.75
Z1720074465,-2530630.5
PV-005913341541,-2530614.25
PV-009051159150,-2530612.25
PV-005115051082,-2530605.5
PV-006976408530,-2530604.25
PV-008856439639,-2530599.25
PV-009878552795,-2530583.75
Z7734596239,-2530577.25
Z2175195153,-2530547.5
Z6477811658,-2530516.0
Z7578901644,-2530512.5
Z7706462627,-2530506.25
PV-008452296232,-2530432.25
PV-005232119195,-2530410.25
Z5278892728,-2530404.5
PV-009503511466,-2530397.75
PV-008119082021,-2530375.0
PV-007211573495,-2530334.75
PV-006452263959,-2530317.25
PV-009952971960,-2530303.0
PV-004925992010,-2530298.75
PV-008397347154,-2530285.0
PV-008504301786,-2530281.75
PV-002437072697,-2530253.75
Z2046454769,-2530232.75
PV-007783067863,-2530217.75
PV-009248457223,-2530194.0
PV-006111454416,-2530163.5
PV-009964132661,-2530146.0
PV-007392259224,-2530125.5
Z1222586726,-2530111.5
Z2195803055,-2530100.75
PV-005428753326,-2530051.5
Z7733410725,-2530021.0
PV-007941529657,-2529997.5
Z1585036641,-2529982.0
PV-004352582939,-2529938.5
PV-003986318013,-2529934.25
Z1442204404,-2529869.25
Z1314049167,-2529855.25
PV-002398776408,-2529851.0
PV-005042856912,-2529843.75
PV-009819682906,-2529828.0
PV-008290801122,-2529824.75
PV-009544925047,-2529798.75
PV-008693179322,-2529790.25
PV-009396319550,-2529782.75
PV-007220427715,-2529780.75
Z7610305737,-2529761.0
PV-004874303750,-2529752.25
PV-004710072020,-2529740.5
PV-006149942809,-2529736.5
PV-004592255463,-2529693.75
PV-007140050543,-2529664.5
PV-004909985556,-2529647.0
PV-009005355779,-2529553.75
PV-006759323041,-2529541.0
Z7627100808,-2529538.75
PV-009824298019,-2529524.75
Z5278820794,-2529486.0
PV-007747733210,-2529465.5
PV-005561508754,-2529455.25
Z7627649831,-2529443.5
PV-008755830507,-2529416.75
PV-005557807793,-2529406.75
PV-005588454081,-2529315.0
PV-008021785451,-2529293.0
Z136290926,-2529272.5
PV-007811158136,-2529256.0
PV-007459647490,-2529215.5
Z7696208809,-2529190.25
PV-010083783177,-2529164.5
PV-007606637010,-2529159.75
PV-009755562666,-2529157.75
PV-009450585833,-2529138.75
Z1703702865,-2529127.5
PV-008230317414,-2529115.5
PV-008025821086,-2529094.75
PV-005443261757,-2529069.25
PV-007643762527,-2529004.25
PV-004952496474,-2529002.25
PV-009684137178,-2528983.0
PV-006017204680,-2528963.0
PV-007376865753,-2528951.5
PV-004952867097,-2528942.25
PV-009744923577,-2528881.0
PV-006963470045,-2528835.0
Z1335689148,-2528738.5
PV-005024163351,-2528727.0
PV-008866744062,-2528711.5
PV-009656566888,-2528695.75
PV-007741993043,-2528682.75
Z7772775466,-2528680.5
PV-007737336262,-2528644.5
PV-004274347102,-2528622.75
PV-007991231475,-2528613.5
PV-007601052182,-2528554.25
PV-006575672181,-2528521.5
Z2045414613,-2528515.0
PV-004370689179,-2528514.0
PV-009672983942,-2528506.5
Z1534164007,-2528500.25
PV-009423748786,-2528484.75
Z5278891996,-2528437.0
Z2227530267,-2528378.75
PV-002600913436,-2528312.75
Z7624339907,-2528305.75
Z7591445988,-2528303.0
PV-006691473131,-2528289.75
PV-008886207155,-2528288.25
PV-006823327290,-2528202.25
Z2104971498,-2528190.0
PV-008838073327,-2528171.5
PV-006080391894,-2528160.0
PV-009948688273,-2528158.25
PV-007456156510,-2528140.5
PV-005586361873,-2528121.25
PV-006283508597,-2528067.0
Z1266435466,-2528062.75
PV-007372346442,-2528042.0
PV-008734243763,-2528015.0
PV-004672623245,-2528006.5
PV-004707959290,-2527991.5
PV-007921634355,-2527989.5
PV-007103930544,-2527979.5
PV-008035545675,-2527963.0
PV-005933582167,-2527957.25
Z1250819071,-2527931.75
PV-005165249398,-2527919.5
PV-009226789911,-2527905.25
PV-006489728199,-2527882.75
PV-006620880160,-2527866.0
Z7598215300,-2527777.25
PV-009741646088,-2527773.75
PV-007286677698,-2527765.75
PV-004190554512,-2527747.0
PV-007062890436,-2527734.0
PV-008140877266,-2527733.0
PV-005061335130,-2527702.5
Z1335423661,-2527696.5
PV-005635646049,-2527629.75
PV-008789954539,-2527619.75
Z811248732,-2527607.0
PV-006410175887,-2527599.25
PV-008470863751,-2527589.5
PV-006164965602,-2527588.5
Z1628144948,-2527572.75
PV-005309185699,-2527563.75
PV-008347278077,-2527562.25
Z2184202289,-2527559.5
PV-005132883312,-2527559.25
PV-006002129612,-2527555.75
PV-002381553782,-2527522.0
PV-007052627438,-2527515.0
PV-009644870790,-2527512.25
PV-007430006037,-2527495.5
PV-007990288539,-2527486.0
Z5278820896,-2527464.5
PV-005453052945,-2527460.75
Z1416897179,-2527443.75
PV-007485228184,-2527423.25
PV-009817281506,-2527413.5
PV-005522864380,-2527402.25
PV-007990437349,-2527387.0
PV-006779710594,-2527366.5
PV-006086969716,-2527350.75
PV-004746690690,-2527324.5
Z7734649007,-2527296.75
PV-009797710040,-2527293.0
Z7722603651,-2527284.0
PV-006307993546,-2527281.5
Z7746837903,-2527279.25
PV-005852581057,-2527217.0
PV-007309725951,-2527201.0
PV-007891380316,-2527201.0
PV-008457734616,-2527175.0
PV-009084890373,-2527156.75
Z7777157313,-2527084.5
PV-008034739497,-2527047.25
PV-006312271949,-2527013.75
PV-005929365267,-2527009.5
PV-006497134083,-2526984.25
PV-006128367644,-2526984.0
PV-010022556425,-2526976.25
PV-008324280819,-2526976.0
Z7610421737,-2526946.5
PV-008425044695,-2526944.75
PV-005762603586,-2526916.25
PV-009335977712,-2526914.5
PV-006545131926,-2526894.75
PV-004153489503,-2526869.75
PV-006725383258,-2526868.0
PV-005813691252,-2526848.0
PV-006694094861,-2526848.0
Z7628347014,-2526826.0
PV-010086317129,-2526772.0
Z7610934725,-2526754.75
PV-009591819530,-2526744.0
Z1533934381,-2526705.75
PV-008088338835,-2526696.0
Z2229125200,-2526684.25
Z1318726801,-2526667.5
PV-007937575568,-2526655.75
PV-005089859854,-2526641.0
PV-007585394567,-2526627.5
PV-009374506073,-2526599.75
PV-007924511832,-2526569.0
Z7794703728,-2526512.75
PV-004765905950,-2526508.25
PV-007807697231,-2526487.0
Z1585031049,-2526425.5
PV-009889477002,-2526407.0
Z7655780707,-2526390.5
PV-009308312920,-2526365.0
PV-002122859099,-2526267.5
Z1700426241,-2526251.0
Z808331722,-2526242.0
PV-009277417174,-2526224.0
PV-007357694082,-2526223.0
PV-004962003170,-2526186.25
Z1731398581,-2526184.0
PV-007235992650,-2526107.75
PV-008670523109,-2526086.75
PV-007942103692,-2526066.25
PV-009480611789,-2526066.25
PV-002732553511,-2526050.5
PV-004167911344,-2526028.0
Z2196878901,-2526012.25
PV-008344715680,-2526007.0
Z7600452219,-2525992.25
PV-005488049868,-2525967.25
PV-009854228741,-2525961.25
Z7592100010,-2525953.75
PV-009274477195,-2525951.0
Z1929575876,-2525942.25
PV-007322763909,-2525894.25
PV-007855112698,-2525885.75
PV-008880876100,-2525847.75
PV-009989853422,-2525808.75
PV-007619780927,-2525745.5
PV-006383277850,-2525735.75
Z1161341127,-2525734.0
PV-006400430476,-2525689.0
PV-005232291087,-2525653.25
Z7688806350,-2525643.25
PV-006021142466,-2525639.0
PV-006122305905,-2525566.75
PV-007229723944,-2525525.0
PV-008880796667,-2525515.75
PV-008209619027,-2525510.5
Z7731319311,-2525497.25
Z1680307355,-2525482.25
Z7610342754,-2525477.25
PV-009186631868,-2525459.75
Z7588065158,-2525456.5
Z7738048123,-2525455.75
PV-005041095949,-2525416.5
Z1956443357,-2525416.25
Z2233131164,-2525388.75
PV-006339131984,-2525380.25
Z1240166680,-2525375.5
Z7653115930,-2525365.0
PV-006803033702,-2525340.5
PV-009695440058,-2525335.5
PV-008608189408,-2525326.0
PV-008860804893,-2525311.75
PV-006721791780,-2525311.0
Z7593941034,-2525302.5
Z2223813964,-2525298.0
Z759698550,-2525294.5
PV-008239350603,-2525271.75
PV-005254457251,-2525263.5
Z7669121007,-2525219.5
PV-007830527401,-2525193.0
PV-009260993063,-2525191.75
PV-006704275128,-2525182.0
PV-006945451480,-2525167.75
PV-007369786037,-2525136.0
PV-006795878820,-2525051.5
PV-004510425927,-2525035.25
PV-005175608866,-2524996.5
PV-009608967550,-2524976.5
PV-007205311293,-2524971.5
Z1518391473,-2524953.5
PV-005053062145,-2524952.5
Z5278951451,-2524947.0
Z1482547177,-2524925.25
PV-008893043092,-2524916.5
PV-008698257131,-2524908.75
PV-007328332409,-2524906.75
PV-008450198178,-2524900.5
PV-005335257007,-2524881.25
PV-008959089081,-2524875.5
Z1335940236,-2524862.25
Z7578929987,-2524828.5
Z1313266435,-2524804.25
PV-008222786165,-2524798.25
PV-007611382639,-2524787.75
PV-008122549914,-2524747.25
PV-002120969313,-2524737.5
PV-006069139400,-2524729.75
PV-009808046882,-2524723.0
Z982971650,-2524680.0
Z1671207065,-2524651.25
Z7594707611,-2524647.5
PV-010040822547,-2524638.5
PV-005034573997,-2524618.5
PV-007474851570,-2524593.0
PV-008510905295,-2524569.0
Z7628990275,-2524519.5
PV-006893816973,-2524518.75
Z5272323749,-2524479.0
PV-007629559511,-2524458.5
PV-007567505316,-2524447.5
Z7594695231,-2524426.25
PV-006606110960,-2524400.25
PV-008250295010,-2524383.0
PV-006188218887,-2524374.25
PV-007283942673,-2524364.5
PV-009407053240,-2524364.5
PV-007547772126,-2524347.25
PV-008839057945,-2524345.0
Z7586489248,-2524329.75
PV-008189478286,-2524318.0
PV-007473993523,-2524297.0
Z1647480675,-2524286.75
PV-008829434637,-2524285.75
PV-007006794553,-2524282.0
PV-004400689048,-2524237.25
Z1334417795,-2524218.0
PV-007655106358,-2524082.0
Z7577024111,-2524008.75
PV-008071345864,-2524003.75
Z2223225930,-2523950.75
PV-007663374242,-2523919.75
PV-005138785992,-2523852.75
PV-008155066870,-2523852.0
PV-008459806380,-2523844.5
PV-004337935244,-2523764.25
PV-008947637558,-2523739.75
PV-008272669713,-2523706.5
PV-010086291822,-2523704.75
PV-008661821288,-2523700.75
PV-007968977841,-2523693.5
PV-006197704025,-2523690.0
PV-004224407317,-2523682.25
PV-007374128134,-2523644.5
Z7707970437,-2523642.5
PV-008732981944,-2523626.75
PV-005686332037,-2523625.5
PV-008959202210,-2523609.5
PV-009620577659,-2523601.75
Z1423374383,-2523595.25
PV-009966631184,-2523539.0
PV-004175927362,-2523519.5
PV-008665414786,-2523501.0
PV-009067092464,-2523480.0
Z913902902,-2523477.75
PV-006759673148,-2523465.5
PV-005188138612,-2523461.0
PV-004728025492,-2523439.25
PV-006924371720,-2523418.75
PV-007521077831,-2523415.5
Z1161774681,-2523357.5
PV-004605282146,-2523339.25
PV-006244025483,-2523309.5
PV-007070784993,-2523300.75
Z2070398993,-2523288.25
PV-008185963055,-2523251.5
Z803260574,-2523245.75
Z2213610364,-2523225.5
PV-007665197974,-2523217.25
Z1874319064,-2523215.75
PV-009283887661,-2523180.0
PV-009535712284,-2523179.75
PV-006871533937,-2523176.0
Z7707341693,-2523173.25
PV-007756418059,-2523157.5
Z806836234,-2523149.75
PV-005674539538,-2523133.5
PV-007880789474,-2523130.0
PV-009377799773,-2523123.75
PV-006260644408,-2523123.0
PV-008097678636,-2523118.25
PV-010020806168,-2523112.0
PV-005162439395,-2523104.5
PV-005315771996,-2523098.5
PV-007974249209,-2523085.75
Z7629073803,-2523071.25
Z5016147114,-2523062.25
Z6007041741,-2523045.0
PV-007489171796,-2523021.0
PV-008591537537,-2523015.75
PV-004269141503,-2523009.75
PV-004582158804,-2523007.25
PV-004647627239,-2522971.25
PV-007197981922,-2522906.0
Z1576396986,-2522897.75
Z4324243268,-2522877.0
PV-005377449030,-2522840.5
Z1538056685,-2522816.0
Z1442215654,-2522807.5
PV-006803320500,-2522796.5
PV-008244233580,-2522796.5
PV-009668798422,-2522795.5
Z1559646254,-2522763.5
PV-007441424112,-2522763.0
Z2193243670,-2522715.75
Z3289046310,-2522704.75
PV-007348446462,-2522686.5
PV-009094365905,-2522665.25
PV-004374210349,-2522641.0
PV-004533062882,-2522627.25
PV-008712963026,-2522615.25
Z1671205907,-2522611.0
Z1984525084,-2522600.75
PV-008749940254,-2522587.5
PV-008649251673,-2522527.5
PV-006826369463,-2522487.25
PV-007956931438,-2522485.75
Z7694116719,-2522483.0
PV-010067657678,-2522467.25
PV-006442762844,-2522436.0
PV-004277442498,-2522428.75
PV-007401417054,-2522412.75
PV-004888391802,-2522408.25
PV-007595477620,-2522388.5
Z7751352237,-2522362.0
PV-004715879309,-2522357.5
PV-009303914809,-2522333.0
PV-009283650832,-2522285.5
Z7677575535,-2522274.25
Z7694117464,-2522155.75
Z1420368641,-2522147.75
PV-007897191023,-2522125.25
Z2195171589,-2522117.75
PV-007271249527,-2522085.0
PV-006995443625,-2522072.5
PV-005755568013,-2522059.0
PV-007701714556,-2522039.5
Z1727901976,-2522029.5
PV-004864967640,-2522005.25
Z4493382437,-2521955.25
PV-009911692347,-2521931.75
PV-006943894375,-2521923.75
PV-008110928959,-2521919.5
PV-008567012290,-2521883.25
PV-008834461328,-2521870.75
PV-009360255495,-2521852.75
PV-009192862049,-2521833.75
PV-005740399732,-2521826.25
PV-002481073667,-2521810.0
PV-005473967458,-2521802.75
PV-008388237914,-2521742.25
PV-007707128068,-2521712.5
PV-007016900214,-2521704.0
PV-006106882401,-2521675.5
PV-004819886291,-2521623.25
Z1374028465,-2521586.75
PV-009677174100,-2521577.25
PV-006200250061,-2521559.75
PV-007591122239,-2521550.75
Z1784220683,-2521546.75
PV-006922231111,-2521528.25
PV-006790860984,-2521519.5
PV-005318344564,-2521518.75
PV-008165368328,-2521505.75
PV-007611700262,-2521496.75
PV-007862989999,-2521476.5
Z5199283091,-2521463.5
PV-007785105790,-2521457.0
PV-005234993124,-2521446.5
Z7605938179,-2521443.25
PV-008087565250,-2521441.5
PV-009084285048,-2521427.0
PV-004429800592,-2521379.25
PV-004018483696,-2521369.5
PV-006806931291,-2521337.0
Z7751352078,-2521335.0
Z1324248771,-2521300.75
PV-004708048227,-2521258.75
PV-009052501836,-2521253.25
PV-008142440308,-2521243.25
Z1514675813,-2521197.75
PV-004397508548,-2521190.0
PV-009163747001,-2521187.0
PV-009559012208,-2521142.0
PV-006280967278,-2521127.75
PV-009541856743,-2521112.5
PV-007381499854,-2521062.5
PV-007221767012,-2521024.5
PV-007869805042,-2521009.5
PV-006992653000,-2520968.75
PV-008477444610,-2520923.0
PV-007533603072,-2520911.5
Z1539795919,-2520883.5
Z1211645697,-2520859.75
PV-007329666755,-2520812.5
Z7694114180,-2520805.25
PV-008357550464,-2520801.5
PV-006967034807,-2520788.25
PV-006692453198,-2520773.75
Z7722613823,-2520770.5
PV-008832800085,-2520757.0
PV-007734153617,-2520750.75
Z1333105364,-2520747.75
PV-007897316075,-2520741.75
PV-002105467395,-2520735.5
Z7656013657,-2520689.0
PV-007138786657,-2520659.5
Z7738315232,-2520657.25
PV-004210911878,-2520620.25
PV-007240751886,-2520619.75
PV-007203456586,-2520600.0
Z7599990425,-2520591.0
PV-010061955853,-2520588.75
PV-004339328640,-2520565.25
PV-008431825912,-2520563.0
Z7609812864,-2520559.5
PV-008327068334,-2520548.5
Z7578577949,-2520548.5
PV-007376549111,-2520542.25
PV-007594735167,-2520536.75
Z7663592232,-2520499.75
PV-006768439722,-2520498.75
PV-006908037071,-2520489.25
PV-007142381255,-2520460.5
PV-005698632790,-2520443.75
Z1874320740,-2520432.0
Z2180786622,-2520389.5
PV-007845975255,-2520372.0
PV-008129676857,-2520324.75
Z1635611410,-2520315.0
PV-006154569218,-2520298.0
PV-007445309121,-2520230.5
Z7675960727,-2520227.25
PV-004679248144,-2520220.25
PV-005055776227,-2520170.25
PV-007305808210,-2520138.25
PV-008317724717,-2520134.75
PV-007360977011,-2520051.75
PV-008862884260,-2520044.5
PV-002337565125,-2520037.5
PV-004474655200,-2520031.25
PV-008833254003,-2520017.0
PV-005874255604,-2520006.75
PV-006065466990,-2519977.25
PV-004464162056,-2519974.0
PV-005427942995,-2519973.25
PV-006118716033,-2519944.25
PV-002349852586,-2519932.75
PV-008734445040,-2519913.5
Z1934333252,-2519911.0
PV-006266190321,-2519901.0
PV-008231603263,-2519896.75
Z1733405806,-2519890.75
Z7603828837,-2519890.5
PV-008142325598,-2519886.25
Z1627581590,-2519883.75
Z7598214316,-2519863.0
PV-008684894031,-2519797.0
PV-005520783830,-2519789.0
PV-008465480686,-2519786.25
PV-009380447112,-2519744.5
Z7654500592,-2519737.75
PV-005288586567,-2519729.75
PV-006666040391,-2519728.75
Z1952505051,-2519713.25
Z2045143025,-2519706.0
PV-006743787551,-2519704.5
PV-008328902096,-2519667.75
PV-006832587357,-2519647.25
Z1442218928,-2519641.75
PV-005298813162,-2519591.5
PV-007888519606,-2519586.25
PV-008869562576,-2519569.0
PV-007517254846,-2519533.0
PV-007852969634,-2519528.25
PV-005253615148,-2519512.25
PV-007198742210,-2519503.75
PV-007928922415,-2519493.0
PV-009912951221,-2519490.75
PV-002460702344,-2519451.75
PV-007384526387,-2519394.5
PV-005111018516,-2519394.25
PV-005785705859,-2519390.0
Z4324241202,-2519339.25
Z1410465346,-2519328.25
PV-006924728702,-2519312.25
PV-006739802289,-2519277.75
PV-009498397362,-2519267.25
Z1374969446,-2519244.75
Z1333186296,-2519231.25
Z7662503473,-2519171.0
PV-006838304971,-2519122.75
PV-008572226912,-2519119.75
PV-005521190207,-2519113.5
Z7653942947,-2519100.75
PV-006143094398,-2519089.5
PV-006895883504,-2519075.5
Z1784228335,-2519072.75
PV-007793774785,-2519066.75
PV-009237698023,-2519042.0
PV-008788984883,-2519039.0
Z7656996583,-2519015.0
PV-007686939244,-2518999.75
Z4919492882,-2518974.75
PV-002466933712,-2518970.0
PV-006830064867,-2518961.25
PV-007245000877,-2518933.5
PV-009978095477,-2518932.75
PV-004610873350,-2518910.5
PV-006921808239,-2518830.0
Z2078299155,-2518826.25
Z7689649534,-2518826.25
PV-005870015228,-2518816.25
Z7656782387,-2518769.5
Z7794713779,-2518756.0
Z7660124270,-2518741.5
PV-009824332154,-2518734.75
Z2196170320,-2518733.0
Z7694034043,-2518694.0
PV-006913575166,-2518653.5
PV-008601086659,-2518649.25
Z1274277964,-2518636.75
PV-004197845304,-2518605.75
PV-007256405593,-2518597.0
PV-007578346103,-2518595.0
Z7689845307,-2518593.75
PV-008172041817,-2518584.0
PV-006918401463,-2518578.0
PV-008884784795,-2518567.5
PV-007938686385,-2518526.75
Z1674449339,-2518523.5
PV-006770897850,-2518497.75
PV-005538449900,-2518468.75
Z7656787947,-2518467.5
PV-004254788237,-2518461.75
PV-008622987943,-2518458.75
Z5378277726,-2518455.25
PV-005957477293,-2518449.0
PV-009333833214,-2518439.25
PV-004604663981,-2518426.25
PV-008749515316,-2518409.25
Z1556510384,-2518399.75
Z1335927436,-2518373.0
Z4493295248,-2518364.0
PV-008563389677,-2518360.75
PV-008865357669,-2518350.75
Z7694760352,-2518346.5
Z1683952221,-2518339.25
Z1747758066,-2518318.75
PV-006909257035,-2518318.0
Z5016194798,-2518302.25
PV-008788620181,-2518267.5
PV-006710018540,-2518236.5
PV-005889845816,-2518191.25
PV-006926076654,-2518166.75
PV-005471552848,-2518163.5
Z7653971170,-2518163.5
PV-007412774948,-2518160.75
PV-004279828419,-2518083.75
PV-006609886771,-2518070.25
Z806834628,-2518065.5
PV-006547034622,-2518064.5
Z4493370733,-2518026.0
PV-009027039063,-2517998.25
PV-008383763947,-2517997.0
PV-007818446456,-2517979.75
PV-008737114526,-2517972.5
PV-009304652171,-2517970.0
Z7724164932,-2517903.25
PV-006895236509,-2517887.25
PV-005543477469,-2517876.0
PV-009312461206,-2517872.5
PV-008039993694,-2517866.25
PV-004245234040,-2517854.75
PV-008737749647,-2517832.25
PV-007575490813,-2517812.25
PV-008877685158,-2517770.75
Z2003237226,-2517726.5
PV-005985554476,-2517724.0
PV-009131301092,-2517709.5
Z1161340066,-2517622.25
Z1601959859,-2517603.75
PV-008583052878,-2517573.25
PV-007099593095,-2517548.75
PV-008169088685,-2517541.5
PV-008989705576,-2517519.0
PV-004623661073,-2517514.5
PV-004485345096,-2517500.5
PV-007390759200,-2517500.0
PV-004220989874,-2517498.5
PV-007382359226,-2517493.0
PV-008826796648,-2517475.75
PV-007509590016,-2517473.0
Z1225195587,-2517454.5
Z7656529840,-2517450.25
Z2201121688,-2517436.25
PV-008430032870,-2517434.75
PV-006484860728,-2517429.75
Z1011387050,-2517402.75
PV-004579030593,-2517387.75
PV-009976764532,-2517336.0
Z7656161507,-2517326.75
Z7667518351,-2517326.75
Z7654656325,-2517320.5
PV-006620443886,-2517307.0
Z7693898587,-2517287.5
Z4493363738,-2517259.25
Z7587913819,-2517230.5
PV-007356112519,-2517220.0
PV-008103353965,-2517214.0
PV-010088418472,-2517210.5
Z1374370798,-2517206.25
Z7716521920,-2517202.5
PV-008964944356,-2517201.75
PV-006086266693,-2517197.0
Z1630415644,-2517191.0
PV-008911120782,-2517189.25
PV-009332507876,-2517175.25
PV-007633371461,-2517148.25
PV-007978050442,-2517139.25
PV-009455146192,-2517134.75
PV-007159364946,-2517111.5
PV-008846328620,-2517106.75
Z4984253861,-2517106.75
PV-006844879932,-2517056.0
PV-008366139982,-2517037.75
PV-005457177693,-2517022.75
Z1952780984,-2517017.5
PV-007945365957,-2517011.75
PV-006443362192,-2516961.25
Z7656861675,-2516941.0
PV-009646177070,-2516937.0
PV-009198330438,-2516929.25
Z2093132290,-2516924.25
PV-005449337257,-2516917.5
Z7689849607,-2516905.5
Z1786719559,-2516874.75
PV-007437645738,-2516863.5
Z1352062773,-2516837.5
Z7716968219,-2516832.75
PV-007424705888,-2516825.0
Z7588069916,-2516820.5
Z1534158984,-2516777.0
Z7776853081,-2516771.5
PV-004489330679,-2516715.0
PV-008540804237,-2516708.0
PV-005933099408,-2516699.5
Z7705250977,-2516690.75
Z2223416078,-2516676.75
PV-009133836293,-2516668.75
PV-007202781522,-2516664.5
PV-007728427196,-2516635.25
PV-005390626261,-2516633.75
Z806832554,-2516633.5
PV-005851336781,-2516597.0
PV-008053878279,-2516583.5
PV-006294254293,-2516574.0
PV-004869184616,-2516545.25
PV-009650547663,-2516523.75
PV-007098575238,-2516506.75
PV-007256880478,-2516506.0
PV-005037916457,-2516475.75
Z7610864640,-2516466.75
PV-007777434823,-2516464.75
PV-008652026561,-2516434.25
Z7738047915,-2516410.5
PV-004333083866,-2516367.75
PV-009128503044,-2516361.75
Z2100224865,-2516360.25
Z7610914964,-2516355.5
Z7689834199,-2516355.5
PV-005893836244,-2516350.0
PV-005538468785,-2516343.75
Z7599832510,-2516331.0
Z1983987955,-2516319.5
PV-004198261849,-2516319.0
PV-006319453943,-2516293.25
PV-005685815707,-2516291.25
PV-008928466346,-2516289.0
PV-008527313573,-2516283.75
PV-005638267672,-2516278.75
Z7656072696,-2516275.5
Z1583669587,-2516248.0
PV-009348136091,-2516227.0
PV-002218267233,-2516220.5
PV-008527856838,-2516213.0
Z7655706624,-2516209.5
PV-008589089440,-2516199.0
PV-009354516820,-2516190.75
PV-007099217058,-2516175.75
Z4324353165,-2516174.5
Z7608870546,-2516158.75
PV-005764338985,-2516146.25
Z7694119904,-2516127.5
PV-006161538711,-2516124.0
Z4053439887,-2516108.0
PV-008715771884,-2516069.5
Z1333105152,-2516053.0
PV-005506833940,-2516010.5
PV-007551142981,-2515990.25
PV-005851814825,-2515979.0
PV-006679620499,-2515971.5
Z2214954231,-2515910.5
Z2089049729,-2515890.0
PV-006477098794,-2515875.0
PV-005922155498,-2515870.5
PV-007866351706,-2515827.25
Z7574057069,-2515814.0
Z811250114,-2515800.0
PV-006875023692,-2515797.0
PV-007634316905,-2515777.5
PV-005618621053,-2515763.0
PV-006766450861,-2515720.75
PV-008756300086,-2515720.0
PV-008460837131,-2515714.0
PV-009292032301,-2515695.0
PV-008593449744,-2515684.25
Z4493364707,-2515673.25
PV-007970060438,-2515665.75
PV-005219657619,-2515657.5
Z5278782308,-2515641.5
PV-004507411681,-2515635.25
Z1281110314,-2515617.75
PV-008160604029,-2515590.25
PV-006667352174,-2515589.75
PV-007162270507,-2515576.25
PV-002382389417,-2515572.0
Z1927310783,-2515569.25
PV-002967706293,-2515552.75
PV-008146449217,-2515532.75
Z7603812667,-2515531.75
PV-006801027114,-2515521.75
PV-004466449889,-2515519.0
PV-007862431246,-2515503.0
PV-007070011472,-2515498.75
PV-006852629003,-2515490.75
PV-006501586348,-2515488.25
PV-005268771021,-2515421.25
PV-008993024792,-2515410.0
PV-007210900403,-2515404.25
Z7654658925,-2515396.75
PV-002275131015,-2515389.0
PV-007486784823,-2515384.0
PV-007662842953,-2515372.25
PV-004228491448,-2515331.0
Z1874316630,-2515319.0
Z7582272774,-2515299.5
PV-009410222262,-2515283.5
PV-007554111189,-2515268.5
PV-006855025709,-2515191.25
Z1952374910,-2515179.75
Z1334417303,-2515174.5
PV-008377183199,-2515153.25
PV-006210552568,-2515152.25
Z1994536349,-2515147.75
PV-007951166676,-2515111.5
PV-009197250836,-2515110.25
Z1841352851,-2515105.25
PV-008289530692,-2515078.25
Z5278846231,-2515072.25
Z1280730742,-2515042.25
PV-005823027140,-2515039.5
PV-006373998155,-2515026.5
PV-006641723691,-2515025.25
Z4493363471,-2515015.75
PV-007251993260,-2514995.0
PV-006639818444,-2514981.25
PV-006284682204,-2514967.5
PV-005215494788,-2514965.0
PV-007772338874,-2514963.75
PV-008647900331,-2514955.25
PV-010033727993,-2514937.5
PV-009932599841,-2514896.75
PV-005846761318,-2514887.25
PV-008151438963,-2514885.25
PV-009432372955,-2514883.5
PV-008473481263,-2514852.75
PV-006929118662,-2514840.75
PV-009795388409,-2514836.75
Z2219914543,-2514816.0
PV-010048603215,-2514786.5
PV-007936519675,-2514783.5
PV-007009212322,-2514780.25
Z1550529720,-2514774.0
PV-005814660057,-2514767.5
PV-007311787094,-2514765.75
PV-007395766654,-2514747.5
PV-007379916004,-2514743.0
PV-007680594799,-2514730.5
Z7722743070,-2514716.5
PV-007459521165,-2514699.0
PV-005520537481,-2514692.0
PV-007632827528,-2514676.5
PV-005939943906,-2514675.5
PV-008704414962,-2514660.75
PV-004994961874,-2514626.5
PV-006546937984,-2514554.0
PV-006857883532,-2514538.25
Z1442205252,-2514491.0
PV-006648693790,-2514474.0
PV-007471410043,-2514473.5
PV-007603877093,-2514418.5
PV-009737831137,-2514416.75
PV-004655010739,-2514383.5
Z1874313522,-2514378.5
