ID, NRGDock Score
PV-007509590016,-2522585.0
PV-008388237914,-2522565.5
PV-004477312556,-2522533.5
Z2223225854,-2522532.25
Z1537375052,-2522522.0
Z7689643167,-2522507.0
Z1315403296,-2522492.25
Z1334416324,-2522444.25
Z1347931721,-2522435.75
Z7624339907,-2522427.25
PV-006488970341,-2522378.5
Z5278778776,-2522353.25
Z7672535587,-2522322.75
PV-009450585833,-2522282.0
PV-009776003654,-2522280.5
PV-004615488675,-2522269.75
PV-006681488260,-2522246.0
PV-009190733103,-2522241.25
PV-005769124312,-2522239.0
PV-004255620225,-2522181.0
PV-009100700320,-2522173.0
Z7579154945,-2522143.75
Z5278953764,-2522134.75
PV-008116960533,-2522103.75
Z1747761415,-2522093.5
PV-008820864441,-2522074.25
PV-006625057339,-2522073.75
PV-010012997841,-2522033.5
PV-005503086384,-2521986.75
PV-008425788874,-2521932.75
PV-004744509348,-2521891.75
PV-008583114003,-2521887.75
PV-006106882401,-2521871.75
PV-005389791961,-2521871.0
PV-008386259163,-2521864.75
PV-009816545188,-2521858.25
PV-009928250647,-2521845.5
Z1233701632,-2521825.0
PV-009429404068,-2521774.25
PV-005636546322,-2521773.5
PV-008230317414,-2521742.25
PV-007620077364,-2521729.0
PV-007933300753,-2521724.25
PV-002955832299,-2521723.75
PV-008967204994,-2521678.75
Z7607868317,-2521669.0
Z4919492882,-2521642.75
PV-007623799611,-2521615.5
PV-006859845412,-2521605.75
PV-006922231111,-2521582.25
PV-005177215783,-2521575.25
PV-008191917531,-2521566.5
Z2743743295,-2521562.25
PV-008901444033,-2521561.5
PV-006774629755,-2521560.25
PV-002209490760,-2521553.5
PV-008695085920,-2521551.75
PV-008608189408,-2521499.75
PV-008444798350,-2521493.25
Z7706043165,-2521478.75
Z7738315232,-2521464.5
Z5278891996,-2521460.25
PV-005377449030,-2521442.0
Z2214260408,-2521412.25
PV-006400430476,-2521401.5
PV-005992865093,-2521392.25
PV-005739609017,-2521371.75
PV-004298442755,-2521331.0
PV-008068126088,-2521316.75
PV-004983465708,-2521294.75
Z7696545710,-2521291.0
PV-004241928701,-2521275.0
PV-006307993546,-2521264.5
PV-008095909524,-2521213.5
Z7722605763,-2521209.0
PV-005413622705,-2521179.75
Z5017205376,-2521174.0
Z325497026,-2521168.0
PV-007444059486,-2521133.25
Z1171531584,-2521077.5
Z1667594847,-2521073.5
Z1333186411,-2521062.5
Z7599959358,-2521052.5
PV-007769474357,-2521011.5
PV-004698394956,-2520996.25
PV-006498283495,-2520957.25
PV-007621473328,-2520957.25
PV-009803101055,-2520931.25
PV-007345176130,-2520894.0
PV-007185365254,-2520885.0
PV-008328902096,-2520836.5
PV-006392762879,-2520834.5
PV-005567126319,-2520817.5
PV-008121656868,-2520814.5
Z1534051285,-2520767.0
PV-006747693265,-2520754.25
Z1222690146,-2520744.0
PV-007116362593,-2520738.5
PV-004402804125,-2520700.0
PV-009589645587,-2520698.25
PV-008318581615,-2520691.5
Z5010474933,-2520649.5
PV-008705388325,-2520617.25
PV-009218329776,-2520597.75
PV-004824460736,-2520589.5
PV-008353201455,-2520577.0
Z1335905136,-2520574.5
PV-007723634107,-2520560.0
PV-007775542912,-2520558.5
Z1386557884,-2520544.0
PV-004274347102,-2520507.5
PV-004232543169,-2520486.25
Z1927310783,-2520472.0
PV-009797710040,-2520462.5
PV-008525756134,-2520458.75
PV-007459647490,-2520457.25
PV-007991231475,-2520436.0
Z1542049468,-2520413.75
PV-008034343163,-2520389.75
PV-007934697277,-2520388.0
PV-002275131015,-2520375.75
PV-007735949439,-2520341.75
PV-008848515038,-2520339.75
PV-004708048227,-2520335.25
PV-007659083086,-2520328.5
PV-008711446019,-2520312.0
PV-008532320685,-2520192.5
PV-007663591334,-2520181.25
PV-009497337797,-2520161.25
Z1585991021,-2520154.0
PV-006489728199,-2520146.25
PV-007418385239,-2520139.0
PV-008871169947,-2520134.0
PV-007322763909,-2520125.25
PV-005915628971,-2520098.0
PV-007593357349,-2520092.5
PV-009260993063,-2520078.5
PV-006355364747,-2520008.5
PV-008903154669,-2520001.75
Z1374370798,-2519963.5
Z7605938179,-2519915.0
PV-008384704899,-2519914.25
PV-005456380051,-2519903.0
PV-008555020812,-2519860.0
PV-009840125755,-2519857.75
Z1981785424,-2519830.0
PV-006331117661,-2519740.0
PV-009096067992,-2519734.5
Z7586493421,-2519706.5
PV-008025821086,-2519658.25
PV-007437645738,-2519651.5
Z1733412380,-2519617.0
PV-004971081857,-2519615.25
PV-004758257878,-2519606.5
Z2183082281,-2519601.5
PV-009703497480,-2519576.0
PV-007116493042,-2519573.0
PV-007471410043,-2519516.0
PV-006385161454,-2519504.75
Z7673959674,-2519504.5
PV-007500462776,-2519446.25
PV-009418753269,-2519438.75
PV-009375903507,-2519436.75
PV-009810117231,-2519431.0
PV-006201123816,-2519428.0
Z7600452219,-2519373.0
Z7653971170,-2519369.5
Z1767607729,-2519348.25
PV-009274477195,-2519345.5
PV-006801027114,-2519327.25
Z1746986941,-2519306.75
PV-006308180659,-2519261.0
PV-007113266026,-2519243.25
PV-009308312920,-2519241.25
PV-006975648153,-2519223.5
Z4324241202,-2519212.0
PV-004232839922,-2519205.75
PV-007031041997,-2519198.25
PV-007521481796,-2519128.75
PV-007246435451,-2519109.0
Z806833482,-2519096.5
Z1161340483,-2519036.25
PV-009410494969,-2519011.0
PV-007325517870,-2519005.0
PV-007643455678,-2518994.75
PV-007869210824,-2518957.5
PV-009936300760,-2518927.5
PV-008135341686,-2518923.25
PV-004846710806,-2518895.25
PV-002122859099,-2518881.0
PV-009237698023,-2518865.25
Z5278923590,-2518846.75
PV-007070784993,-2518818.5
PV-005621677395,-2518749.75
PV-007499179032,-2518703.75
PV-006872608427,-2518682.75
Z1250819071,-2518659.75
PV-008993024792,-2518637.5
PV-008905269088,-2518623.0
PV-007015577928,-2518618.75
PV-006442762844,-2518615.75
PV-005034387076,-2518614.0
Z1274527674,-2518613.0
PV-004494888453,-2518612.75
PV-006409726248,-2518597.5
PV-008024016198,-2518581.25
PV-004464162056,-2518526.0
PV-006885527776,-2518477.5
PV-009566620891,-2518458.5
Z7657347264,-2518455.0
PV-007652272525,-2518438.0
PV-007878390864,-2518435.0
Z1443003925,-2518432.5
PV-008253653404,-2518427.25
Z7626099806,-2518414.25
PV-009164810833,-2518354.5
PV-004369152890,-2518332.25
PV-002112944096,-2518321.5
PV-008237312528,-2518310.0
PV-009595326802,-2518298.0
PV-009283650832,-2518218.75
Z512567394,-2518206.75
PV-006893161166,-2518198.75
PV-007314154180,-2518191.25
PV-002088475231,-2518175.5
PV-004468213166,-2518152.25
Z1335904972,-2518148.0
PV-009326523813,-2518140.75
Z2219914543,-2518118.25
Z1335689148,-2518094.75
PV-005115051082,-2518090.75
PV-007486784823,-2518074.25
Z7610864640,-2518038.0
PV-006767547992,-2518004.25
PV-007287760339,-2517991.0
PV-007188501019,-2517986.0
PV-007633369523,-2517967.25
Z1225196326,-2517939.75
PV-007919137875,-2517923.75
PV-004909985556,-2517896.5
PV-006309819974,-2517851.0
PV-007901243467,-2517839.75
PV-005742962024,-2517821.75
Z7740398380,-2517797.75
PV-009391139731,-2517795.75
PV-009942493468,-2517782.75
PV-008366182101,-2517751.0
PV-007550059209,-2517732.5
Z7722613823,-2517724.5
PV-010066955970,-2517594.75
PV-010064450498,-2517561.25
PV-009084890373,-2517519.5
Z1487205662,-2517511.25
PV-008465480686,-2517464.25
PV-006043600240,-2517433.25
PV-009250738150,-2517414.0
PV-008709403332,-2517409.25
PV-007828943042,-2517397.25
PV-005713277795,-2517386.5
PV-002374798453,-2517366.75
PV-007812235064,-2517361.75
PV-006996665380,-2517349.5
PV-008522074066,-2517322.75
Z7689649534,-2517274.25
Z7693935019,-2517266.0
PV-008327068334,-2517264.0
PV-006412093712,-2517256.75
PV-009655538561,-2517236.25
Z4493382437,-2517233.0
PV-006236199419,-2517232.75
Z1700534571,-2517198.25
PV-009361286115,-2517166.75
Z7663080822,-2517153.25
PV-007831245545,-2517072.75
PV-004419476751,-2517057.75
Z1873335100,-2517021.5
PV-008504427587,-2516999.0
PV-007951793009,-2516969.5
PV-004921366908,-2516962.75
PV-005099108279,-2516955.0
PV-009573233131,-2516953.5
PV-008920029525,-2516934.0
PV-007360977011,-2516933.25
Z1211645697,-2516925.5
PV-009139426402,-2516903.25
PV-002460666562,-2516892.5
PV-008562448349,-2516836.75
PV-009182648783,-2516834.5
Z1549294862,-2516820.5
PV-008848498987,-2516801.25
PV-008632929113,-2516788.5
PV-004250049142,-2516756.75
PV-007690242491,-2516746.75
PV-007019393393,-2516734.0
PV-008065928132,-2516719.75
PV-006952193192,-2516714.25
PV-009466579953,-2516711.25
PV-008385536696,-2516710.75
PV-008182347973,-2516682.5
PV-009559769785,-2516666.25
PV-009517386941,-2516642.5
PV-006985197109,-2516613.0
PV-006063283760,-2516603.75
Z4984253861,-2516575.25
Z7765147093,-2516534.75
Z2191312650,-2516492.5
Z1442204404,-2516485.25
PV-008288491626,-2516463.5
PV-005292632106,-2516434.0
Z808331722,-2516429.75
PV-008595961980,-2516379.25
PV-007908110878,-2516365.5
PV-007521077831,-2516359.25
PV-009824298019,-2516319.75
Z7609812864,-2516249.75
PV-007845975255,-2516219.0
PV-009330503148,-2516202.25
PV-008648096504,-2516193.25
Z4323035637,-2516187.75
PV-007891380316,-2516159.25
PV-006813971539,-2516070.5
PV-010020806168,-2515934.5
Z2095486571,-2515926.5
PV-006359962790,-2515919.25
PV-006921328956,-2515916.5
PV-005253615148,-2515894.5
PV-005638267672,-2515884.25
Z7656013657,-2515878.25
PV-005909809950,-2515866.25
PV-008472254400,-2515864.75
PV-006893816973,-2515818.0
Z1625437106,-2515817.75
PV-006943247893,-2515792.75
PV-008072084950,-2515734.75
PV-005555220836,-2515693.0
PV-007504714223,-2515683.75
PV-007546545731,-2515657.0
PV-007387657960,-2515654.75
PV-007210900403,-2515622.5
PV-007485228184,-2515608.75
PV-008466419476,-2515594.25
PV-007376549111,-2515559.75
PV-007880026251,-2515540.25
PV-005202843369,-2515527.75
PV-007388890058,-2515501.75
PV-005916240000,-2515437.5
PV-005420459115,-2515431.0
PV-007611700262,-2515428.75
PV-009429379959,-2515422.25
PV-008152509630,-2515371.0
Z647269314,-2515370.0
PV-009512314172,-2515351.5
PV-004489799146,-2515339.5
PV-006198686951,-2515321.0
Z1628144948,-2515233.25
PV-008794073904,-2515231.0
PV-007283942673,-2515205.75
PV-006639818444,-2515177.0
PV-007197981922,-2515167.75
Z1410459299,-2515157.75
PV-006075216960,-2515109.75
PV-009178698123,-2515082.25
PV-004606299392,-2515081.25
PV-009199231414,-2515048.25
PV-004837302938,-2515047.25
PV-005071319869,-2515038.75
PV-006131940089,-2515033.5
Z1482547177,-2514979.5
PV-008507933012,-2514976.0
PV-007828634160,-2514965.75
PV-005473967458,-2514921.25
PV-008673204120,-2514916.75
PV-008649251673,-2514844.25
PV-009206186857,-2514832.25
PV-005474903176,-2514819.5
PV-004284473090,-2514814.75
PV-008831735926,-2514797.75
Z2199885143,-2514772.5
PV-006818594590,-2514753.0
PV-007894287057,-2514733.25
PV-010059564470,-2514725.0
Z2213610364,-2514692.0
PV-004684200318,-2514684.5
PV-007391691908,-2514641.0
PV-007811158136,-2514630.75
Z1335937057,-2514584.5
PV-009746717130,-2514577.75
Z1334416269,-2514557.5
Z2104971498,-2514542.0
PV-009780714399,-2514526.5
Z7657351865,-2514481.0
PV-004863498539,-2514479.75
Z2223469476,-2514448.0
PV-008622987943,-2514434.0
PV-009588298924,-2514427.25
PV-004843037672,-2514407.5
PV-008059868744,-2514367.25
PV-008170252955,-2514353.25
Z7693935695,-2514344.25
PV-008816678811,-2514336.75
PV-006928624006,-2514335.0
PV-004464015803,-2514315.25
PV-004357177293,-2514260.25
PV-008535015816,-2514259.5
PV-006288466986,-2514234.0
PV-007498300217,-2514232.5
PV-009169364627,-2514229.25
PV-007806436122,-2514182.25
PV-006396058450,-2514172.5
Z7586493067,-2514080.75
Z7722743070,-2514062.5
PV-006246854854,-2514041.5
PV-005422439170,-2513986.0
PV-007988698027,-2513975.25
PV-006873528326,-2513968.5
PV-009374506073,-2513953.5
Z7753419122,-2513950.5
PV-005200441710,-2513930.0
PV-006665201344,-2513856.5
PV-006832587357,-2513853.0
PV-005619147901,-2513845.5
PV-007226859716,-2513829.25
PV-007588460830,-2513815.25
PV-006169007730,-2513794.0
PV-007161750142,-2513792.5
Z1450596739,-2513751.5
Z4493386915,-2513729.25
PV-004038546595,-2513717.5
PV-008137990785,-2513666.25
Z7722659814,-2513635.0
PV-006763071402,-2513591.0
PV-007945365957,-2513573.75
PV-007062890436,-2513573.5
Z1334417303,-2513543.5
PV-009608967550,-2513541.5
PV-007754084402,-2513540.0
PV-008455505601,-2513533.75
Z7677575535,-2513500.75
PV-006214451238,-2513500.0
PV-009304652171,-2513490.25
Z1784220683,-2513482.5
PV-008877685158,-2513383.75
PV-006161538711,-2513348.5
PV-005520783830,-2513339.75
PV-009508648555,-2513323.0
PV-008209619027,-2513318.75
Z2172104210,-2513312.0
PV-007937575568,-2513304.5
PV-008185963055,-2513304.25
PV-009080828903,-2513296.5
Z7734596239,-2513278.75
PV-005937716006,-2513234.25
PV-006042132140,-2513223.75
PV-006830064867,-2513210.25
Z1941036702,-2513200.0
PV-005686332037,-2513177.5
PV-006576392700,-2513153.0
Z7628509090,-2513144.75
PV-008313794804,-2513129.75
PV-009354516820,-2513117.25
Z2210035985,-2513095.75
PV-007381346850,-2513082.25
PV-005111018516,-2513080.75
PV-007374784939,-2513060.75
PV-009324307421,-2513053.25
PV-008526174894,-2513046.25
PV-007439000984,-2513043.5
PV-005330365296,-2513038.5
PV-006658304167,-2513018.25
Z3824422259,-2512995.75
Z7733410725,-2512990.75
PV-005609263548,-2512985.75
PV-007196843582,-2512940.0
PV-007254863978,-2512860.25
PV-008455015953,-2512854.25
PV-008654919803,-2512836.5
PV-008115983733,-2512826.25
PV-002151768591,-2512766.5
PV-007693640988,-2512763.5
PV-009057533592,-2512757.5
PV-008092032969,-2512749.75
PV-007138786657,-2512714.0
PV-006945451480,-2512693.0
PV-006267548235,-2512677.25
PV-008533118611,-2512675.25
PV-007197110192,-2512670.25
PV-005740056866,-2512652.5
Z7716525166,-2512625.0
PV-005037916457,-2512618.0
PV-007701714556,-2512591.5
PV-004731252521,-2512561.75
PV-004820765474,-2512529.75
PV-007990437349,-2512528.25
Z1784223299,-2512507.25
PV-006824244778,-2512488.0
PV-005752415699,-2512478.5
Z2151635505,-2512472.25
PV-004339328640,-2512471.25
PV-007073279300,-2512444.0
PV-007500154877,-2512433.0
Z7689645621,-2512423.0
Z913902902,-2512419.25
PV-009744923577,-2512394.25
PV-007547772126,-2512352.0
PV-010059888152,-2512344.5
Z1261212933,-2512335.75
PV-007200744574,-2512310.5
PV-008826796648,-2512307.0
PV-009358649762,-2512305.75
Z1734761679,-2512285.5
PV-008058823211,-2512275.5
PV-007222301856,-2512267.0
Z7775330273,-2512232.0
PV-006448550952,-2512210.25
Z1545368735,-2512166.75
Z7707970437,-2512160.25
Z1784219165,-2512141.75
PV-007968977841,-2512129.25
PV-008589398446,-2512115.25
PV-005443261757,-2512095.75
Z1352062773,-2512091.25
PV-004927439473,-2512086.75
PV-004837366105,-2512059.0
Z1335423661,-2512041.25
PV-007837175942,-2512038.0
PV-007747733210,-2512035.5
PV-006225592838,-2512026.0
Z1558983931,-2512016.0
Z1736048427,-2511975.25
PV-007572345639,-2511912.0
PV-009841991925,-2511901.75
Z7593958773,-2511892.5
PV-007938686385,-2511855.25
PV-007158632084,-2511838.25
PV-007271249527,-2511817.75
PV-008930600559,-2511736.75
PV-009890111323,-2511733.25
PV-008084493671,-2511701.75
Z1466294356,-2511682.0
PV-005041095949,-2511676.25
PV-009799793551,-2511622.75
Z7587584682,-2511613.0
PV-008694707658,-2511611.75
PV-010070694607,-2511578.0
PV-008420900035,-2511573.5
PV-006294254293,-2511515.0
PV-007728160593,-2511510.0
PV-006065466990,-2511504.5
PV-008436693863,-2511466.5
PV-005288520805,-2511453.5
PV-007647552833,-2511423.0
PV-005518043623,-2511412.0
PV-006866565496,-2511400.75
PV-005823027140,-2511330.75
PV-005936439351,-2511327.5
PV-008200621458,-2511313.75
PV-009471850082,-2511261.5
Z7627649831,-2511232.5
PV-005305146681,-2511227.0
PV-008369544709,-2511205.25
PV-002263638358,-2511183.5
PV-009588795594,-2511134.75
Z7697222459,-2511086.5
Z1537813689,-2511077.0
Z7593892390,-2511067.75
Z1098776100,-2511066.5
PV-007990288539,-2511059.25
Z7657076808,-2511041.75
PV-005933099408,-2511037.75
PV-009365348634,-2511014.75
Z1533959955,-2510990.25
Z7577024111,-2510955.25
PV-002105467395,-2510898.5
PV-008025310432,-2510890.25
Z7587576512,-2510881.75
PV-009064889926,-2510880.0
PV-008250678312,-2510871.75
PV-007949433120,-2510870.25
PV-007384845215,-2510844.25
PV-008044844304,-2510821.5
PV-006144589255,-2510759.25
PV-007653007670,-2510709.25
PV-004243496785,-2510708.75
PV-007818446456,-2510691.25
PV-007406052969,-2510672.5
Z7658062467,-2510663.0
Z4493313441,-2510655.25
PV-008691571730,-2510648.25
PV-007638681718,-2510646.0
PV-006679620499,-2510629.25
Z7654658925,-2510618.25
PV-003294418105,-2510574.25
Z806835040,-2510537.0
Z3484588240,-2510514.75
Z2223416078,-2510493.75
PV-004478537997,-2510474.5
PV-008344715680,-2510447.75
PV-004498541158,-2510435.25
PV-008827338589,-2510424.0
PV-006997458807,-2510420.5
PV-007376865753,-2510413.0
PV-007305808210,-2510410.0
PV-009497801672,-2510394.5
PV-005561508754,-2510383.5
Z1161340066,-2510358.0
Z1929586841,-2510313.5
PV-005785705859,-2510306.25
PV-006763301310,-2510296.0
PV-008034739497,-2510279.75
PV-006477098794,-2510266.25
Z7578897752,-2510241.25
PV-006373998155,-2510233.25
PV-008622297842,-2510216.0
Z7580851910,-2510209.5
PV-007723422798,-2510197.25
PV-004693067967,-2510159.75
PV-004671815626,-2510155.5
PV-008285368945,-2510151.0
PV-007798602986,-2510141.5
PV-007486442835,-2510115.5
PV-007256520896,-2510113.75
PV-008977672468,-2510074.75
PV-005254457251,-2510074.5
PV-005232291087,-2510036.5
PV-007132730433,-2510035.5
Z6007041741,-2510013.5
PV-008353428008,-2509980.75
PV-009978095477,-2509975.5
PV-002539656612,-2509968.75
PV-008379215047,-2509958.25
PV-005309185699,-2509945.25
PV-009408293093,-2509941.0
Z1161337387,-2509895.0
PV-009194090514,-2509885.5
PV-005100537671,-2509875.0
PV-009486104770,-2509858.5
Z7578913829,-2509849.5
PV-009241694947,-2509829.75
Z1155123549,-2509805.25
PV-008709738178,-2509770.75
Z7599832510,-2509739.75
PV-006325727427,-2509726.25
PV-005521190207,-2509683.75
PV-004655508812,-2509680.75
PV-007712916585,-2509668.25
PV-006819565602,-2509663.5
PV-007127365245,-2509663.0
PV-004574026544,-2509615.5
PV-009280084262,-2509600.25
PV-004606029208,-2509595.0
PV-006490077794,-2509585.0
PV-008446695383,-2509582.0
PV-009155106311,-2509566.5
PV-007221767012,-2509542.25
PV-009381123355,-2509533.5
PV-009407053240,-2509528.0
PV-010078757224,-2509525.0
PV-006441437221,-2509523.5
PV-004841778279,-2509505.0
PV-006909682178,-2509452.5
PV-008347278077,-2509429.5
PV-005794071746,-2509396.5
Z7772752998,-2509392.75
PV-006406798355,-2509384.75
PV-005712661288,-2509325.5
PV-006768702981,-2509314.0
Z7678078018,-2509282.0
PV-008994195624,-2509260.5
PV-004149674206,-2509175.75
Z2121777444,-2509172.75
Z7583970096,-2509169.5
Z2214370139,-2509158.75
Z1161338364,-2509134.25
PV-008046191398,-2509124.75
PV-004669470573,-2509100.75
PV-007710382018,-2509091.0
PV-007846702831,-2509087.25
PV-009209977107,-2509077.75
Z7571921416,-2509039.0
PV-006898574380,-2509013.75
PV-009455146192,-2509007.5
PV-005343785540,-2508994.25
PV-006183823322,-2508994.25
PV-008563389677,-2508987.25
PV-008760378894,-2508983.5
Z1728600996,-2508943.0
PV-004350454413,-2508942.5
PV-008575411333,-2508934.75
PV-005318344564,-2508895.75
PV-009051159150,-2508891.5
PV-005557807793,-2508870.0
PV-004198261849,-2508869.0
PV-008397881644,-2508826.5
PV-009226621703,-2508823.0
Z1518511093,-2508817.25
PV-008522113477,-2508815.0
PV-008470863751,-2508785.75
Z1539795919,-2508777.0
PV-006795878820,-2508776.75
PV-007222055763,-2508775.5
PV-009357243300,-2508771.5
PV-006904010681,-2508764.0
PV-008172448047,-2508756.5
PV-009192675012,-2508749.75
PV-007594735167,-2508744.0
Z1667590778,-2508735.5
PV-004720657247,-2508711.0
Z1314049167,-2508693.5
PV-005933582167,-2508685.75
PV-004799108899,-2508619.75
PV-007242321437,-2508598.25
Z7593892413,-2508565.0
PV-007043706504,-2508559.0
PV-009808046882,-2508558.75
Z1697866857,-2508533.0
PV-004672623245,-2508500.75
PV-008698257131,-2508482.25
Z7578874855,-2508469.25
Z7626111602,-2508412.5
Z7738048123,-2508401.5
PV-005704917310,-2508386.25
PV-004400537219,-2508383.75
PV-006823327290,-2508375.25
Z7670582505,-2508366.0
Z1421207981,-2508337.0
PV-009549027933,-2508309.75
Z2018400125,-2508283.5
PV-007256880478,-2508281.75
PV-006277446347,-2508265.0
Z2193243670,-2508236.5
PV-009720016010,-2508226.5
PV-007934071091,-2508211.5
Z2222837273,-2508192.25
PV-007625643231,-2508169.25
PV-008575895634,-2508161.75
PV-007624580229,-2508161.0
Z1784228335,-2508159.0
PV-004352582939,-2508129.25
PV-006710018540,-2508129.25
PV-005448627570,-2508116.25
PV-006796270337,-2508100.0
PV-008481491302,-2508099.0
Z1683952221,-2508095.25
PV-009206639738,-2508083.75
Z1869856057,-2508047.5
PV-006170308459,-2508041.5
PV-007204244198,-2508016.5
PV-004153489503,-2508010.0
PV-008880876100,-2507986.25
PV-008328842929,-2507959.75
PV-007600044678,-2507916.5
PV-005674539538,-2507901.5
PV-008062214961,-2507873.5
PV-008589089440,-2507848.0
PV-008179017293,-2507844.25
PV-007445309121,-2507843.75
PV-006718560631,-2507842.25
PV-006821653869,-2507823.0
PV-006770897850,-2507700.25
Z2180786622,-2507686.0
PV-007245000877,-2507647.25
PV-004874303750,-2507643.25
PV-007862431246,-2507609.25
PV-010080580617,-2507592.75
Z7777157313,-2507587.0
PV-006895883504,-2507585.0
PV-007406173002,-2507532.5
PV-007645592136,-2507508.5
PV-005138785992,-2507496.5
PV-007581256900,-2507491.0
PV-008833254003,-2507486.75
Z1630415644,-2507483.5
PV-009534672975,-2507475.75
PV-007418695202,-2507455.75
PV-002552056408,-2507399.25
PV-009983340307,-2507381.25
PV-008758546732,-2507377.75
PV-008662174381,-2507326.5
PV-006609886771,-2507323.0
PV-005312011370,-2507307.25
Z7655706624,-2507301.75
PV-009672387106,-2507244.75
Z7694241490,-2507242.5
Z4324243268,-2507237.5
PV-007309725951,-2507207.0
PV-008896027446,-2507172.5
PV-006983861092,-2507163.5
PV-003986318013,-2507111.75
Z1257258951,-2507109.0
Z4324243545,-2507108.75
PV-009064831947,-2507106.5
PV-008704216745,-2507067.25
Z6477817564,-2507065.75
PV-007150343700,-2507049.5
PV-006121404392,-2507042.75
PV-004208007055,-2507027.75
PV-008272669713,-2506963.0
Z951966366,-2506939.25
PV-006789771473,-2506929.5
PV-006218747587,-2506929.0
Z2212269493,-2506888.5
PV-007052215919,-2506852.75
PV-007536689620,-2506817.25
PV-007312614305,-2506792.0
PV-008017646703,-2506777.75
PV-007972784645,-2506764.0
PV-008856439639,-2506739.0
Z397744284,-2506732.25
Z1518440391,-2506721.75
PV-006244025483,-2506700.5
PV-007014970123,-2506689.75
PV-005643284992,-2506669.5
PV-004710072020,-2506657.75
PV-009291787507,-2506617.0
PV-006643282015,-2506587.5
PV-008257386327,-2506576.25
PV-008430321197,-2506575.75
PV-009618813857,-2506575.5
PV-007117459205,-2506574.25
PV-008653390501,-2506567.5
PV-004245234040,-2506562.25
PV-004507154577,-2506550.0
Z1627581590,-2506526.5
PV-009667271183,-2506512.5
PV-007776055862,-2506495.0
PV-004218722935,-2506488.25
PV-007704232226,-2506482.75
Z1489425170,-2506464.0
Z1747757749,-2506461.5
Z7599848826,-2506461.0
PV-009812300595,-2506418.75
PV-007456156510,-2506406.5
PV-009590947435,-2506389.0
Z1148525068,-2506371.5
Z1585851459,-2506348.25
PV-008373042889,-2506346.75
Z1274277964,-2506345.0
PV-007920367371,-2506343.0
PV-006600224355,-2506333.0
PV-007512080178,-2506312.0
Z1575997292,-2506248.0
PV-007112385245,-2506234.25
PV-005822092848,-2506210.5
PV-007036171882,-2506178.5
Z2175195153,-2506176.5
Z1815816085,-2506173.5
PV-007311787094,-2506166.5
PV-007603877093,-2506146.25
PV-005777102524,-2506140.0
PV-008002075411,-2506140.0
Z4493256653,-2506127.5
PV-009878552795,-2506050.5
PV-009013113335,-2506046.75
PV-007743381267,-2506045.5
PV-007218019745,-2506013.25
PV-004280328311,-2505997.25
PV-008171112166,-2505978.5
PV-008755830507,-2505977.25
PV-005521785276,-2505933.5
PV-007075368373,-2505933.5
Z136290926,-2505925.75
PV-008071345864,-2505862.75
Z1265352803,-2505829.75
PV-005685612458,-2505794.25
PV-005753720784,-2505792.75
PV-006312271949,-2505792.5
PV-008749940254,-2505790.5
Z2201121273,-2505787.5
PV-007239576688,-2505769.75
PV-006894029430,-2505723.75
Z1335910770,-2505718.5
Z1520132053,-2505644.5
Z1576352188,-2505627.0
PV-007206972977,-2505564.0
PV-006454756829,-2505500.5
PV-007643873485,-2505482.0
PV-008196965319,-2505477.5
PV-009646177070,-2505445.25
PV-002349852586,-2505435.5
PV-007935911802,-2505423.25
Z1906927337,-2505379.25
PV-007268107868,-2505367.25
PV-007141307619,-2505353.25
PV-002097517132,-2505340.5
Z7656072696,-2505337.75
PV-007816952488,-2505334.0
Z1647480675,-2505324.0
PV-004507411681,-2505320.5
PV-005234993124,-2505301.75
PV-008470562258,-2505300.0
Z7740393847,-2505291.5
PV-009668798422,-2505285.25
PV-007235992650,-2505280.75
PV-008307480116,-2505236.25
PV-005457139991,-2505212.0
PV-008420897385,-2505187.75
PV-006698956499,-2505156.5
PV-009982448189,-2505152.0
PV-006564079917,-2505147.75
PV-007783067863,-2505143.0
PV-007567505316,-2505137.5
PV-004753289375,-2505116.25
PV-009966631184,-2505105.5
PV-008569883507,-2505103.25
PV-008031145965,-2505101.25
PV-002581202856,-2505083.75
PV-004498146334,-2505083.75
PV-004619384053,-2505058.75
PV-008391927067,-2505053.0
Z1187918508,-2505026.75
PV-008501130485,-2505001.0
Z7593873656,-2505000.0
Z7599860782,-2504978.25
PV-004316741886,-2504951.0
PV-008533858749,-2504941.5
PV-008510905295,-2504929.0
PV-004250431141,-2504912.25
PV-004853478370,-2504866.25
PV-007401417054,-2504852.25
PV-005989399421,-2504846.25
PV-006603672178,-2504826.25
PV-008030451883,-2504801.25
Z1733408289,-2504780.75
PV-009351863301,-2504765.5
PV-008860804893,-2504718.0
PV-007434085291,-2504703.75
Z2012125290,-2504684.25
PV-009080726599,-2504679.5
Z7610305737,-2504669.0
PV-009498986822,-2504658.75
PV-009510899266,-2504652.0
PV-009361697493,-2504616.5
Z1482476275,-2504607.25
PV-006900142040,-2504592.25
PV-009998189249,-2504575.5
PV-008361704807,-2504485.0
PV-005483070279,-2504466.25
PV-007579051062,-2504465.25
PV-008340031676,-2504464.5
PV-007847418924,-2504449.0
Z4493295248,-2504435.0
Z7608870546,-2504424.0
Z7599905414,-2504401.0
PV-007606637010,-2504392.25
Z1335681664,-2504382.0
PV-008732246931,-2504305.25
PV-009069933287,-2504290.5
PV-004246457694,-2504282.25
